anime_id,studios
1398,"Group TAC"
1399,"Group TAC"
1399,"Studio Junio"
1400,APPP
1401,Sunrise
1402,Daume
1403,"Brain's Base"
1404,Shaft
1405,"Shin-Ei Animation"
1406,"Toei Animation"
1407,"Toei Animation"
1408,"Tokyo Movie Shinsha"
1410,OLM
1411,J.C.Staff
1412,"Studio Pierrot"
1412,"AIC ASTA"
1413,"Brain's Base"
1414,"Studio Deen"
1416,"TMS Entertainment"
1417,J.C.Staff
1418,TNK
1419,"Nippon Animation"
1420,"TMS Entertainment"
1421,OLM
1422,OLM
1423,"Production I.G"
1424,"TMS Entertainment"
1425,"Studio Hibari"
1426,feel.
1427,Artland
1428,J.C.Staff
1429,"Mushi Production"
1430,"Studio Deen"
1431,"Studio Deen"
1432,Sunrise
1433,Sunrise
1434,"Studio Deen"
1435,Satelight
1436,"Yumeta Company"
1437,"Studio Fantasia"
1437,"animate Film"
1438,OLM
1439,"Production Reed"
1440,"Ishimori Entertainment"
1441,"Studio Fantasia"
1443,ufotable
1444,Bones
1445,Zexcs
1446,"Palm Studio"
1447,Gallop
1448,Ajia-Do
1449,Gallop
1450,J.C.Staff
1451,"Studio Deen"
1453,Shaft
1454,Madhouse
1455,"Tatsunoko Production"
1456,"Studio Deen"
1457,Satelight
1458,Gonzo
1459,"Studio Fantasia"
1460,OLM
1461,Artland
1462,Sunrise
1463,"Studio Hibari"
1464,JCF
1465,Sunrise
1467,"Production I.G"
1467,"Production Reed"
1468,"Group TAC"
1468,Madhouse
1469,"Yumeta Company"
1470,J.C.Staff
1471,Shaft
1472,"TMS Entertainment"
1473,"Asahi Production"
1474,"Production I.G"
1475,Shaft
1475,TNK
1476,OLM
1478,Madhouse
1480,"Magic Bus"
1481,"TMS Entertainment"
1483,Bones
1484,AT-2
1486,"Office Take Off"
1487,Actas
1490,"Nippon Animation"
1491,"Sugar Boy"
1491,"Blue Cat"
1492,Venet
1493,"Dynamic Planning"
1494,"Studio Pierrot"
1496,J.C.Staff
1497,"Studio Z5"
1497,"Studio March"
1498,"Ashi Production"
1499,TNK
1500,"Group TAC"
1501,"Group TAC"
1502,"Academy Productions"
1503,"Studio Hibari"
1504,"Studio Hibari"
1506,J.C.Staff
1507,"TMS Entertainment"
1508,Sunrise
1509,APPP
1510,"Toei Animation"
1511,"TMS Entertainment"
1512,"Nippon Animation"
1513,"Vega Entertainment"
1514,J.C.Staff
1515,"Toei Animation"
1516,"E&G Films"
1517,Madhouse
1518,"Nippon Animation"
1519,"Nippon Animation"
1520,J.C.Staff
1521,Madhouse
1522,Madhouse
1523,"Studio Comet"
1524,Actas
1525,"Vega Entertainment"
1527,Shaft
1527,"Brain's Base"
1527,"Japan Vistec"
1529,Gonzo
1530,Satelight
1531,Madhouse
1532,Shaft
1533,"Studio Hibari"
1534,"Studio Pierrot"
1535,DiomedÃ©a
1536,"CoMix Wave Films"
1537,Gonzo
1538,Gonzo
1539,Rikuentai
1540,"Production I.G"
1541,Sunrise
1542,"Nippon Animation"
1543,"Bee Train"
1544,J.C.Staff
1545,Gonzo
1546,"Studio Pierrot"
1548,Madhouse
1549,"Studio Deen"
1551,Echo
1552,"Toei Animation"
1554,OLM
1555,Xebec
1556,TNK
1558,"Vega Entertainment"
1559,J.C.Staff
1560,Nomad
1562,Xebec
1563,feel.
1564,"Toei Animation"
1565,"Studio Comet"
1566,"Studio Hibari"
1567,Madhouse
1568,"Ginga Ya"
1569,"Studio Pierrot"
1570,"Studio Deen"
1571,ufotable
1572,Shaft
1573,Actas
1574,Actas
1575,"Studio Pierrot"
1576,"TMS Entertainment"
1577,"Production Reed"
1578,"Telecom Animation Film"
1579,Three-d
1580,"Trans Arts"
1581,Imagin
1581,"Studio Live"
1582,"Kitty Films"
1584,"Studio Hibari"
1587,Sunrise
1588,Madhouse
1589,"Studio Deen"
1590,"Studio Deen"
1591,"Production I.G"
1592,Madhouse
1593,Madhouse
1594,Madhouse
1597,Madhouse
1598,Madhouse
1600,"Tokyo Movie Shinsha"
1600,"Filmlink International"
1601,"Filmlink International"
1602,J.C.Staff
1602,"animate Film"
1604,"Toei Animation"
1605,"Toei Animation"
1606,J.C.Staff
1607,Madhouse
1608,Radix
1609,"Studio Pierrot"
1610,AT-2
1611,"Toei Animation"
1612,AIC
1613,"TMS Entertainment"
1614,Satelight
1615,Genco
1615,Radix
1617,"Production I.G"
1619,Y.O.U.C
1622,Arms
1623,T-Rex
1626,J.C.Staff
1627,"Studio G-1Neo"
1629,Sunrise
1632,Sunrise
1633,Madhouse
1634,Sunrise
1635,Sunrise
1636,Sunrise
1637,"Yumeta Company"
1638,"Yumeta Company"
1641,Sunrise
1642,Sunrise
1643,"Studio Pierrot"
1643,Ajia-Do
1646,"Front Line"
1647,Satelight
1648,TNK
1649,"animate Film"
1650,RAMS
1651,Ajia-Do
1652,J.C.Staff
1653,"TMS Entertainment"
1654,Daume
1655,Madhouse
1657,OLM
1658,AT-2
1659,Artmic
1660,"Public & Basic"
1661,Madhouse
1662,Madhouse
1663,OLM
1664,"Production I.G"
1666,"Studio Ghibli"
1667,OLM
1669,AIC
1669,Artmic
1670,Aubec
1670,"Anime R"
1672,Xebec
1673,Asread
1674,ufotable
1677,J.C.Staff
1678,DiomedÃ©a
1679,"Studio Hibari"
1680,J.C.Staff
1681,"Studio Pierrot"
1682,"Toei Animation"
1683,"Phoenix Entertainment"
1684,Shaft
1685,Sunrise
1686,Sunrise
1687,Sunrise
1688,Sunrise
1689,Shaft
1690,"Toei Animation"
1693,"Picture Magic"
1694,Madhouse
1695,ufotable
1697,"AIC Spirits"
1697,BeSTACK
1698,"Toei Animation"
1699,Gonzo
1700,OLM
1701,Satelight
1702,Gonzo
1704,"Triangle Staff"
1705,"Toei Animation"
1706,Madhouse
1707,Xebec
1708,"Kaname Productions"
1709,Imagin
1709,"Studio Live"
1710,"TMS Entertainment"
1711,Madhouse
1712,Madhouse
1713,"AIC Spirits"
1715,"Picture Magic"
1716,Nomad
1717,Gonzo
1717,"Palm Studio"
1718,J.C.Staff
1719,"Kyoto Animation"
1720,Daume
1721,"Studio Deen"
1722,Madhouse
1723,Xebec
1723,"Group TAC"
1724,"Group TAC"
1725,Madhouse
1726,Gallop
1728,"Image House"
1729,Sunrise
1730,J.C.Staff
1731,"Production Reed"
1733,"Magic Bus"
1734,Artland
1735,"Studio Fantasia"
1741,J.C.Staff
1742,Madhouse
1743,Gainax
1745,J.C.Staff
1745,"Life Work"
1746,Madhouse
1747,"Seven Arcs"
1748,Sunrise
1749,Sunrise
1750,AIC
1751,Madhouse
1751,"Studio Deen"
1751,"Magic Bus"
1752,"Studio Pierrot"
1753,"Studio Pierrot"
1754,"Studio Deen"
1755,"Studio Deen"
1757,Madhouse
1758,"Ishikawa Pro"
1759,AIC
1760,OLM
1761,"Toei Animation"
1762,"Toei Animation"
1763,"Toei Animation"
1764,"Toei Animation"
1765,feel.
1765,Zexcs
1766,AIC
1766,Artmic
1766,Artland
1767,"Studio Deen"
1768,Arms
1769,"Phoenix Entertainment"
1771,AIC
1772,"Studio Hibari"
1773,"Mook DLE"
1774,Madhouse
1775,AIC
1776,"Toei Animation"
1777,Zexcs
1778,"Ishikawa Pro"
1779,Madhouse
1780,Madhouse
1781,Sunrise
1782,"TMS Entertainment"
1783,"Studio 4Â°C"
1784,Arms
1787,"Pierrot Plus"
1788,"TMS Entertainment"
1789,"Group TAC"
1790,"Group TAC"
1791,Radix
1792,Nomad
1793,Ajia-Do
1794,Sunrise
1795,Sunrise
1796,Sunrise
1797,Gallop
1797,"TMS Entertainment"
1798,Madhouse
1799,"Tokyo Movie Shinsha"
1800,"E&G Films"
1801,"Studio 4Â°C"
1802,"Studio 4Â°C"
1803,"Studio 4Â°C"
1804,Madhouse
1805,Ajia-Do
1805,"Studio Deen"
1806,"Mushi Production"
1807,"Tezuka Productions"
1809,"Toei Animation"
1810,"Toei Animation"
1811,Arms
1812,"Mushi Production"
1813,J.C.Staff
1814,"Production Reed"
1818,"Studio Kelmadick"
1819,"Studio Deen"
1820,"Studio 4Â°C"
1821,Radix
1822,APPP
1823,Gainax
1824,Xebec
1825,J.C.Staff
1826,Madhouse
1827,"Toei Animation"
1828,Arms
1829,Madhouse
1830,Madhouse
1831,"Studio Deen"
1832,"Studio Deen"
1833,"Toei Animation"
1834,"Studio Deen"
1835,"Studio Deen"
1836,Ajia-Do
1837,"Studio Pierrot"
1838,Madhouse
1839,"Studio Pierrot"
1840,Madhouse
1841,"Toei Animation"
1843,J.C.Staff
1844,"Production I.G"
1846,Bones
1847,SynergySP
1849,Sunrise
1850,Sanrio
1851,"Bee Train"
1852,"Studio Deen"
1853,"Trans Arts"
1855,"Toei Animation"
1856,Ajia-Do
1857,"Nippon Animation"
1858,Gallop
1859,"Studio Pierrot"
1860,"Studio Pierrot"
1861,"Production Reed"
1862,"Nippon Animation"
1863,Sunrise
1864,"Tokyo Movie Shinsha"
1865,"Studio Pierrot"
1866,"Studio Pierrot"
1867,"Studio Pierrot"
1868,"Mushi Production"
1869,Sunrise
1870,"animate Film"
1871,Gainax
1872,"Tatsunoko Production"
1873,"Group TAC"
1874,Aubec
1876,"Toei Animation"
1877,"Studio Pierrot"
1878,Gainax
1878,"Studio 4Â°C"
1879,"Big Bang"
1880,"Production I.G"
1881,AIC
1881,Artmic
1881,"animate Film"
1882,Artmic
1882,"animate Film"
1882,AIC
1883,AIC
1883,Artmic
1883,"animate Film"
1884,Artmic
1884,"animate Film"
1884,AIC
1885,AIC
1886,AIC
1887,AIC
1888,Xebec
1889,AIC
1889,"Studio Kyuuma"
1890,J.C.Staff
1893,"Studio OX"
1896,Eiken
1896,"Magic Bus"
1897,"Toei Animation"
1898,"Toei Animation"
1900,AIC
1900,"Studio Hakk"
1901,"Studio Pierrot"
1902,OLM
1904,Madhouse
1905,"Production Reed"
1906,"Production Reed"
1907,"Production Reed"
1908,"Production Reed"
1910,Artland
1911,J.C.Staff
1912,Madhouse
1913,Madhouse
1914,Madhouse
1916,"Studio Pierrot"
1918,"Production I.G"
1919,"Studio Pierrot"
1920,AIC
1921,AIC
1922,Madhouse
1923,AIC
1924,Gallop
1925,Gonzo
1926,"Studio Deen"
1927,Satelight
1928,"Toei Animation"
1929,Xebec
1930,Xebec
1931,Xebec
1932,Xebec
1933,Xebec
1934,"Tatsunoko Production"
1935,"Tatsunoko Production"
1936,"Tsuchida Productions"
1937,"Nippon Animation"
1943,"Toei Animation"
1944,Sunrise
1945,"Studio Pierrot"
1946,"Studio Pierrot"
1947,Sunrise
1948,Sunrise
1949,"P.A. Works"
1950,Madhouse
1951,"Hal Film Maker"
1952,"Seven Arcs"
1955,"Himajin Planning"
1956,Arms
1958,APPP
1960,Y.O.U.C
1962,"Studio Pierrot"
1963,"Studio Pierrot"
1964,"Studio Pierrot"
1965,"Studio Jam"
1966,Soeishinsha
1967,AIC
1968,Lilix
1969,Telescreen
1970,"Studio Pierrot"
1971,Madhouse
1973,"Studio 4Â°C"
1974,Artland
1975,"TMS Entertainment"
1976,Actas
1977,"Tokyo Kids"
1977,"Minami Machi Bugyousho"
1978,"A-1 Pictures"
1979,Bones
1980,"Picture Magic"
1981,"Studio Fantasia"
1982,Madhouse
1983,"Toei Animation"
1984,Remic
1985,"Kyoto Animation"
1986,AIC
1987,PPM
1988,Satelight
1989,"TMS Entertainment"
1992,"Toei Animation"
1993,Shaft
1994,Gonzo
1994,Asread
1995,Madhouse
1996,"Studio Pierrot"
1997,Youmex
1999,APPP
2000,Rikuentai
2000,Nikkatsu
2001,Arms
2005,Arms
2008,Madhouse
2011,"Kaname Productions"
2013,Sunrise
2013,Sanrio
2014,Sunrise
2015,OLM
2016,"Toei Animation"
2017,"Toei Animation"
2018,"TMS Entertainment"
2019,Gonzo
2020,Madhouse
2021,"Nippon Animation"
2022,Arms
2023,"Studio Jam"
2026,Gonzo
2027,"Tezuka Productions"
2028,"Tezuka Productions"
2029,"Brain's Base"
2030,Madhouse
2031,"Production Reed"
2033,AIC
2034,AIC
2035,"Toei Animation"
2036,"Toei Animation"
2037,"Toei Animation"
2038,"Tatsunoko Production"
2039,"Nippon Animation"
2040,"Nippon Animation"
2040,Shaft
2041,"Toei Animation"
2042,"Animation 21"
2043,"Toei Animation"
2044,"Toei Animation"
2049,"Studio Rikka"
2050,Madhouse
2051,Nomad
2052,Venet
2054,J.C.Staff
2056,TNK
2057,Sunrise
2058,"Toei Animation"
2059,"Studio Pierrot"
2060,"Toei Animation"
2062,"Brain's Base"
2063,"Toei Animation"
2064,"Toei Animation"
2065,Sunrise
2066,"Production Reed"
2067,"Production Reed"
2068,Sunrise
2069,Sunrise
2070,"Studio Comet"
2071,"Studio Fantasia"
2073,"Phoenix Entertainment"
2074,"Studio Pierrot"
2075,"Tezuka Productions"
2077,Gonzo
2078,Sunrise
2079,"Production Reed"
2080,Sunrise
2081,"animate Film"
2084,AIC
2085,AIC
2086,"Toei Animation"
2088,"Group TAC"
2089,"Tezuka Productions"
2090,"Tokyo Movie Shinsha"
2091,Gallop
2092,Xebec
2093,"Tokyo Movie Shinsha"
2094,"Group TAC"
2095,"Production Reed"
2096,"Production I.G"
2097,"Toei Animation"
2098,AIC
2099,AIC
2099,Darts
2100,"Production Reed"
2101,Sunrise
2102,Sunrise
2103,"Tatsunoko Production"
2106,Sunrise
2107,Sunrise
2108,Sunrise
2109,Sunrise
2110,Sunrise
2111,"Studio Hibari"
2112,A.C.G.T.
2113,"TMS Entertainment"
2114,"Studio Deen"
2115,"Toei Animation"
2117,"Visual 80"
2118,"Urban Product"
2123,Sunrise
2124,"Phoenix Entertainment"
2126,"Front Line"
2126,"Studio G-1Neo"
2127,"Asahi Production"
2132,"Trans Arts"
2133,"TMS Entertainment"
2134,"animate Film"
2135,Gallop
2136,Gallop
2137,Pastel
2138,"Studio Pierrot"
2139,"Palm Studio"
2143,"Phoenix Entertainment"
2148,AIC
2152,AT-2
2155,"Oh! Production"
2156,"Oh! Production"
2157,"Studio Live"
2158,"Studio Jam"
2161,"Studio Pierrot"
2163,OLM
2164,J.C.Staff
2166,J.C.Staff
2167,Actas
2169,Zexcs
2171,Arms
2181,"Trans Arts"
2182,"Telecom Animation Film"
2184,"Toei Animation"
2185,"Toei Animation"
2186,"Studio Deen"
2187,"Production I.G"
2188,"Tatsunoko Production"
2189,"Studio Comet"
2189,"Studio Sign"
2190,Sunrise
2191,"Shin-Ei Animation"
2192,"Shin-Ei Animation"
2196,"Toei Animation"
2197,"Toei Animation"
2198,"TMS Entertainment"
2199,"Toei Animation"
2200,"Mushi Production"
2201,DiomedÃ©a
2202,Xebec
2203,"Toei Animation"
2204,Eiken
2205,Sunrise
2206,Sunrise
2207,"Trans Arts"
2209,"Flavors Soft"
2210,"Studio Jam"
2212,"Studio Core"
2213,"Nippon Animation"
2214,"Nippon Animation"
2215,"Phoenix Entertainment"
2216,Bones
2217,Ajia-Do
2218,Ajia-Do
2219,"Toei Animation"
2220,Gallop
2221,"Magic Bus"
2223,Madhouse
2225,Madhouse
2226,AT-2
2228,"Studio 9 MAiami"
2229,"Studio Fantasia"
2241,"Image House"
2244,"Production I.G"
2245,"Production I.G"
2246,"Shin-Ei Animation"
2247,"Tokyo Movie Shinsha"
2248,"TMS Entertainment"
2249,J.C.Staff
2250,"Studio Pierrot"
2253,Xebec
2254,"Studio Pierrot"
2258,J.C.Staff
2259,"Toei Animation"
2260,"Studio Hibari"
2261,"Ashi Production"
2262,AIC
2263,"Group TAC"
2264,Madhouse
2266,"Toei Animation"
2267,"Shin-Ei Animation"
2268,"Studio Pierrot"
2269,J.C.Staff
2270,J.C.Staff
2271,Arcturus
2272,TNK
2273,"Studio Wombat"
2277,Sunrise
2280,"Production Reed"
2281,"Studio Ghibli"
2282,"Studio Comet"
2283,"Toei Animation"
2284,"Group TAC"
2285,"Group TAC"
2286,"Group TAC"
2287,"AIC Spirits"
2288,Madhouse
2289,"Toei Animation"
2290,"Toei Animation"
2291,"Toei Animation"
2292,Madhouse
2293,"Nippon Animation"
2294,"Nippon Animation"
2295,"Flavors Soft"
2296,Y.O.U.C
2298,Arms
2299,"Production Reed"
2300,"Production Reed"
2301,"TMS Entertainment"
2302,"TMS Entertainment"
2303,"TMS Entertainment"
2304,"TMS Entertainment"
2305,Sunrise
2307,Artland
2308,"Toei Animation"
2311,"Trinet Entertainment"
2311,"Studio Kyuuma"
2312,"Chaos Project"
2312,"Studio Fantasia"
2313,"Bee Media"
2313,"Studio Signal"
2326,"Triple X"
2327,Arms
2330,"Tokyo Movie Shinsha"
2331,"Tatsunoko Production"
2332,"Nippon Animation"
2333,"Group TAC"
2334,"Nippon Animation"
2335,"Nippon Animation"
2336,"Nippon Animation"
2337,"Nippon Animation"
2338,"Tezuka Productions"
2339,J.C.Staff
2340,"Group TAC"
2341,"Nippon Animation"
2342,"Nippon Animation"
2343,"Nippon Animation"
2345,"Nippon Animation"
2346,"Nippon Animation"
2347,"Nippon Animation"
2348,"Toei Animation"
2349,"Toei Animation"
2350,"Studio Deen"
2351,"Hal Film Maker"
2352,"Studio Deen"
2353,"Mushi Production"
2355,"Nippon Animation"
2357,"Nippon Animation"
2358,"TMS Entertainment"
2359,"Nippon Animation"
2360,"Nippon Animation"
2361,"Nippon Animation"
2362,"Tatsunoko Production"
2364,"Nippon Animation"
2365,"Nippon Animation"
2367,"Nippon Animation"
2368,Shaft
2369,Sunrise
2370,Sunrise
2371,Sunrise
2372,Sunrise
2374,Sunrise
2376,Gonzo
2379,"animate Film"
2380,ufotable
2381,Madhouse
2382,feel.
2383,"Production I.G"
2384,"TMS Entertainment"
2385,Sunrise
2386,Sunrise
2387,Sunrise
2388,Sunrise
2389,Artland
2390,Zexcs
2391,J.C.Staff
2392,Shaft
2393,"Toei Animation"
2394,"Kaname Productions"
2394,Idol
2395,A.C.G.T.
2398,"Tokyo Movie Shinsha"
2399,"Studio Pierrot"
2400,"Nippon Animation"
2401,"Nippon Animation"
2402,feel.
2403,"Studio Ghibli"
2404,"Studio Ghibli"
2405,Madhouse
2405,"TMS Entertainment"
2406,"Cookie Jar Entertainment"
2406,"Bee Train"
2408,Madhouse
2408,"Toei Animation"
2409,"Magic Bus"
2410,"Nippon Animation"
2411,"TMS Entertainment"
2412,"Shin-Ei Animation"
2413,"Shin-Ei Animation"
2415,"Shin-Ei Animation"
2418,"Shin-Ei Animation"
2420,"Shin-Ei Animation"
2431,"Shin-Ei Animation"
2434,"Shin-Ei Animation"
2436,"Shin-Ei Animation"
2438,"Shin-Ei Animation"
2442,"Shin-Ei Animation"
2443,"Shin-Ei Animation"
2444,"Shin-Ei Animation"
2448,"Shin-Ei Animation"
2449,"Shin-Ei Animation"
2458,"Shin-Ei Animation"
2459,"Shin-Ei Animation"
2460,"Shin-Ei Animation"
2464,Madhouse
2465,"Toei Animation"
2468,"AIC Spirits"
2469,"TMS Entertainment"
2470,"Production I.G"
2471,Eiken
2472,"Mushi Production"
2473,"Production I.G"
2473,"Tatsunoko Production"
2474,"Production I.G"
2478,J.C.Staff
2479,Madhouse
2480,Sunrise
2481,Sunrise
2482,"Studio Pierrot"
2483,Pastel
2484,Genco
2484,"Triangle Staff"
2485,Genco
2485,"Triangle Staff"
2485,Xebec
2486,Xebec
2487,Xebec
2488,Xebec
2489,Xebec
2490,"Production I.G"
2490,Xebec
2491,Xebec
2492,Ajia-Do
2493,Ajia-Do
2493,"TMS Entertainment"
2494,Xebec
2495,Ajia-Do
2496,Ajia-Do
2497,Xebec
2499,"Studio Hibari"
2500,"Studio Deen"
2502,"Animation Staff Room"
2503,Madhouse
2504,"Studio Deen"
2505,Sunrise
2506,Daume
2507,Gainax
2508,AIC
2510,Madhouse
2511,OLM
2512,Madhouse
2513,J.C.Staff
2514,Sunrise
2516,"Production I.G"
2517,"Brain's Base"
2518,Sunrise
2518,"Dongwoo A&E"
2519,OLM
2520,OLM
2521,OLM
2522,OLM
2523,OLM
2524,OLM
2525,OLM
2526,Sunrise
2527,J.C.Staff
2529,Oxybot
2530,"Mushi Production"
2531,"Tatsunoko Production"
2531,"Tama Production"
2532,"Nippon Animation"
2533,"Nippon Animation"
2534,"Nippon Animation"
2535,M.S.C
2536,"Mushi Production"
2537,J.C.Staff
2538,"Mushi Production"
2539,"Sunwoo Entertainment"
2540,Shaft
2541,Sunrise
2542,Khara
2543,Sunrise
2544,Sunrise
2545,"Group TAC"
2546,"Shochiku Animation Institute"
2547,Madhouse
2548,"Studio Ghibli"
2549,Madhouse
2550,Madhouse
2551,Madhouse
2552,"Studio Kyuuma"
2552,"Studio Kikan"
2552,"Azeta Pictures"
2553,"Studio Flag"
2554,Artmic
2558,Artland
2559,J.C.Staff
2560,"Triangle Staff"
2561,"Studio Fantasia"
2563,OLM
2564,Madhouse
2564,"Studio Fantasia"
2565,Radix
2566,J.C.Staff
2568,"Nippon Animation"
2571,"Production I.G"
2572,"Tezuka Productions"
2572,Toho
2574,Gonzo
2577,"Pink Pineapple"
2578,"Toei Animation"
2579,"Toei Animation"
2580,"Toei Animation"
2581,"Toei Animation"
2582,Sunrise
2583,"Production Reed"
2583,"Asahi Production"
2584,"TMS Entertainment"
2586,Xebec
2587,"Tatsunoko Production"
2589,"Toei Animation"
2590,Telescreen
2591,Telescreen
2592,Telescreen
2593,Sunrise
2593,"Toei Animation"
2594,"Tatsunoko Production"
2595,Sunrise
2596,"Studio Comet"
2597,"Tatsunoko Production"
2597,"Production Reed"
2597,"Asahi Production"
2599,Telescreen
2600,Topcraft
2601,"Studio Pierrot"
2602,"Nippon Animation"
2603,Panmedia
2603,Meruhensha
2604,"Toei Animation"
2605,Madhouse
2605,"TMS Entertainment"
2606,"Nippon Animation"
2607,"Toei Animation"
2609,Gonzo
2609,Gainax
2609,"Production I.G"
2609,Madhouse
2609,"Studio 4Â°C"
2609,Satelight
2609,"CoMix Wave Films"
2610,"Toei Animation"
2611,"Japan Taps"
2612,"Toei Animation"
2613,"Nippon Animation"
2614,J.C.Staff
2616,J.C.Staff
2619,OLM
2620,OLM
2621,"Shin-Ei Animation"
2622,"Studio Pierrot"
2623,"Flavors Soft"
2627,AT-2
2631,T-Rex
2632,"Flavors Soft"
2633,"Flavors Soft"
2634,"Flavors Soft"
2637,"Studio Jam"
2641,Sunrise
2642,"Tatsunoko Production"
2646,"Studio Pierrot"
2647,"Studio Ghibli"
2648,"Studio Ghibli"
2649,"Tatsunoko Production"
2651,"Studio Ghibli"
2653,"Studio Ghibli"
2654,"Studio Deen"
2655,Gallop
2656,"Toei Animation"
2657,Sunrise
2660,"Studio Bogey"
2662,TNK
2663,"TMS Entertainment"
2664,"Nippon Animation"
2665,"Tama Production"
2666,Sunrise
2667,AT-2
2668,"Mushi Production"
2669,"Tokyo Movie Shinsha"
2670,"Tokyo Movie Shinsha"
2671,Satelight
2672,Shaft
2673,"Doga Kobo"
2674,J.C.Staff
2675,"Bee Train"
2676,"Studio Hibari"
2677,"Production I.G"
2678,Madhouse
2678,"Tezuka Productions"
2679,"Tatsunoko Production"
2681,AT-2
2683,"Toei Animation"
2684,"Production Reed"
2686,"Hal Film Maker"
2687,"Studio Jam"
2688,Y.O.U.C
2691,"Toei Animation"
2692,"Toei Animation"
2693,OLM
2694,Sunrise
2695,"Square Enix"
2697,"Studio Deen"
2698,AT-2
2704,"Toei Animation"
2705,"Toei Animation"
2706,Daume
2707,Gonzo
2708,"Studio Deen"
2709,Imagin
2710,Zexcs
2711,"Digital Frontier"
2712,"Hal Film Maker"
2713,"Studio Deen"
2714,"animate Film"
2715,"Studio Pierrot"
2716,"Kaname Productions"
2718,"Brain's Base"
2720,"Toei Animation"
2722,AT-2
2723,"animate Film"
2724,Madhouse
2725,"AIC ASTA"
2726,Sunrise
2731,Gonzo
2732,Madhouse
2733,Madhouse
2734,Madhouse
2735,Madhouse
2736,"Studio Deen"
2737,"Telecom Animation Film"
2737,Shirogumi
2738,Madhouse
2739,"Production I.G"
2740,Madhouse
2741,"Zero-G Room"
2742,"Shin-Ei Animation"
2743,Madhouse
2744,"Tatsunoko Production"
2745,"Toei Animation"
2746,"Ashi Production"
2747,"Hal Film Maker"
2748,Sunrise
2749,Artland
2749,Madhouse
2750,"Magic Bus"
2751,"Magic Bus"
2752,"TMS Entertainment"
2753,"Toei Animation"
2754,"Toei Animation"
2755,"Toei Animation"
2756,"Shin-Ei Animation"
2757,"Mushi Production"
2759,"Studio Fantasia"
2760,"TMS Entertainment"
2762,"Toei Animation"
2763,"Toei Animation"
2764,"Toei Animation"
2765,"Studio Jam"
2766,"Production Reed"
2766,"Asahi Production"
2767,"Group TAC"
2768,"Toei Animation"
2769,"Mushi Production"
2772,"Toei Animation"
2773,"Tezuka Productions"
2775,"Piko Studio"
2776,AT-2
2777,"Toei Animation"
2778,"Studio Pierrot"
2779,Sunrise
2781,J.C.Staff
2783,"Studio Pierrot"
2784,"Studio Pierrot"
2788,"Magic Bus"
2789,"Telecom Animation Film"
2792,"Toei Animation"
2795,"Toei Animation"
2796,"A-1 Pictures"
2797,J.C.Staff
2798,"Tatsunoko Production"
2799,"Toei Animation"
2800,"Shin-Ei Animation"
2801,AIC
2802,Sunrise
2803,Gainax
2804,Shaft
2806,Daume
2807,feel.
2808,"Think Corporation"
2809,"Production I.G"
2810,"Production I.G"
2811,AIC
2812,"Production I.G"
2813,"Studio Deen"
2816,J.C.Staff
2817,Sunrise
2818,Sunrise
2820,"Production Reed"
2821,"Flavors Soft"
2825,"Studio Jam"
2827,"Nippon Animation"
2828,Madhouse
2829,"Studio Kelmadick"
2830,Gonzo
2831,"Studio Pierrot"
2832,Madhouse
2834,Madhouse
2835,DiomedÃ©a
2836,"Group TAC"
2837,"Studio Unicorn"
2837,"Hiro Media"
2838,"Tokyo Movie"
2838,"Studio Zero"
2839,"Shin-Ei Animation"
2840,"Tsuchida Productions"
2841,"Nippon Animation"
2842,AIC
2842,Artmic
2844,"Nippon Animation"
2845,Gonzo
2847,A.C.G.T.
2848,Sunrise
2849,"Dongwoo A&E"
2850,Madhouse
2851,"Tatsunoko Production"
2852,"Tatsunoko Production"
2853,"Toei Animation"
2855,"Toei Animation"
2857,"Nippon Animation"
2859,Shaft
2860,"Tokyo Kids"
2861,"Studio Rikka"
2862,"Kazuki Production"
2863,Nomad
2865,"Production Reed"
2867,"Nippon Animation"
2868,"Yumeta Company"
2871,"Toei Animation"
2873,"Magic Bus"
2874,"Studio Egg"
2875,Telescreen
2876,"Nippon Animation"
2877,"Nippon Animation"
2882,PrimeTime
2883,Pastel
2884,"Toei Animation"
2885,J.C.Staff
2887,"Tokyo Kids"
2888,ufotable
2889,"Mushi Production"
2890,J.C.Staff
2891,Gonzo
2891,Asread
2892,Asread
2892,Gonzo
2893,Asread
2894,SynergySP
2896,Shaft
2897,A.C.G.T.
2898,Gonzo
2899,Artland
2900,"Production Reed"
2903,APPP
2905,"Toei Animation"
2907,Bones
2909,"Toei Animation"
2912,"The Answer Studio"
2913,"Studio Pierrot"
2916,"Hal Film Maker"
2917,J.C.Staff
2919,Sunrise
2920,CyberConnect2
2921,"Production I.G"
2922,"Nippon Animation"
2923,"Toei Animation"
2924,"Toei Animation"
2925,"Toei Animation"
2926,"Toei Animation"
2927,"Toei Animation"
2928,"Toei Animation"
2929,"Toei Animation"
2930,"Toei Animation"
2931,"Toei Animation"
