anime_id,genre
11898,Supernatural
11899,SliceofLife
11899,Comedy
11900,Dementia
11901,SliceofLife
11901,Police
11901,Comedy
11901,Shounen
11902,Comedy
11903,Comedy
11903,Magic
11903,Ecchi
11904,School
11904,ShounenAi
11904,Parody
11904,Comedy
11905,Comedy
11905,School
11906,Adventure
11906,Comedy
11906,Fantasy
11906,Action
11906,Demons
11907,Sports
11907,Comedy
11908,Adventure
11908,SliceofLife
11908,Historical
11908,Drama
11909,Comedy
11909,Shounen
11909,Action
11909,School
11910,Magic
11910,Fantasy
11910,Sci-Fi
11910,Action
11910,Shounen
11911,SliceofLife
11912,Adventure
11912,Kids
11913,Historical
11913,Kids
11913,Action
11914,Demons
11914,Kids
11915,Comedy
11915,Action
11915,School
11915,SuperPower
11915,Shounen
11916,Shounen
11916,Comedy
11916,Harem
11916,Romance
11916,School
11917,Magic
11917,Adventure
11917,School
11917,Fantasy
11917,Comedy
11918,Mystery
11918,Adventure
11918,Shounen
11918,Comedy
11919,Shoujo
11919,SliceofLife
11919,Comedy
11920,Mecha
11920,Action
11920,Sci-Fi
11921,Sports
11921,Drama
11921,Shounen
11922,Drama
11922,Sports
11922,Shounen
11923,Comedy
11924,Comedy
11924,Music
11925,Drama
11925,Sci-Fi
11925,Romance
11925,Fantasy
11926,Hentai
11927,Action
11927,Fantasy
11927,Demons
11927,Supernatural
11927,Shounen
11928,Psychological
11928,Fantasy
11928,Horror
11928,Game
11928,Parody
11928,Mystery
11929,Shounen
11929,Comedy
11930,Sci-Fi
11930,Comedy
11931,Comedy
11931,Shounen
11931,Action
11931,School
11932,Hentai
11933,Hentai
11934,Action
11934,Horror
11934,Fantasy
11934,Supernatural
11934,Drama
11935,Drama
11935,Horror
11935,Action
11935,Supernatural
11935,Fantasy
11936,Shounen
11936,Sports
11937,Kids
11937,Music
11938,Comedy
11938,Seinen
11938,SliceofLife
11938,School
11939,Sci-Fi
11940,Kids
11940,Music
11941,Fantasy
11941,Music
11942,Fantasy
11943,Fantasy
11944,Sci-Fi
11944,Mecha
11945,Magic
11945,Drama
11946,Comedy
11946,Parody
11946,Sports
11947,Comedy
11948,Music
11948,SliceofLife
11949,Fantasy
11950,Music
11950,SliceofLife
11951,Seinen
11951,Drama
11952,Drama
11952,Seinen
11953,Drama
11953,Seinen
11953,Cars
11954,Game
11954,Space
11954,Comedy
11955,Comedy
11955,School
11956,Sports
11956,Comedy
11957,Comedy
11957,Sports
11957,Kids
11958,Parody
11958,Comedy
11959,Action
11959,Fantasy
11959,Game
11960,Parody
11960,Comedy
11960,Fantasy
11961,Comedy
11962,Comedy
11963,Comedy
11964,Comedy
11964,Parody
11965,Comedy
11965,Music
11966,Action
11966,Magic
11966,Adventure
11966,Fantasy
11967,Action
11967,Comedy
11967,Supernatural
11968,SuperPower
11968,Sci-Fi
11968,Action
11969,Action
11969,MartialArts
11969,Shounen
11970,Parody
11970,Fantasy
11970,Comedy
11970,Adventure
11971,Comedy
11971,School
11971,Parody
11972,Parody
11972,Comedy
11972,School
11973,Music
11974,Music
11975,Music
11975,Fantasy
11976,Kids
11976,Historical
11976,Music
11977,Ecchi
11977,Comedy
11977,Harem
11977,Magic
11977,Romance
11977,School
11977,Shounen
11977,Action
11977,Fantasy
11978,Fantasy
11978,Kids
11979,Hentai
11979,Fantasy
11980,Drama
11980,MartialArts
11980,Magic
11980,Action
11981,Adventure
11981,Demons
11981,Fantasy
11982,Fantasy
11982,Action
11982,Historical
11982,Adventure
11982,Magic
11983,Magic
11983,Action
11983,Fantasy
11983,Adventure
11983,Historical
11984,Adventure
11984,Fantasy
11985,Fantasy
11985,Adventure
11986,Adventure
11986,Fantasy
11987,Comedy
11987,ShounenAi
11987,Supernatural
11987,Action
11987,Magic
11988,Comedy
11988,SuperPower
11988,Adventure
11988,Action
11988,Fantasy
11988,Shounen
11989,Historical
11990,Historical
11990,Shoujo
11990,School
11991,Adventure
11991,Sci-Fi
11991,Fantasy
11992,School
11992,Romance
11992,ShounenAi
11992,Drama
11992,SliceofLife
11993,School
11993,Military
11994,SliceofLife
11994,Magic
11994,Comedy
11995,Space
11995,Sci-Fi
11995,Seinen
11995,Comedy
11995,Ecchi
11996,Supernatural
11996,Sci-Fi
11996,Comedy
11996,Parody
11997,Music
11997,Fantasy
11997,Magic
11998,Magic
11998,Supernatural
11999,Action
11999,Magic
11999,Fantasy
11999,SliceofLife
11999,School
11999,Shoujo
12000,Cars
12000,Action
12000,Adventure
12001,Adventure
12001,Mecha
12001,Action
12002,Adventure
12002,Comedy
12002,Shounen
12002,Fantasy
12002,Kids
12003,Romance
12003,Supernatural
12003,Game
12003,Drama
12003,Fantasy
12004,SliceofLife
12004,Supernatural
12004,Comedy
12005,Action
12005,Shounen
12005,Mecha
12005,Adventure
12005,Sci-Fi
12006,Adventure
12006,Shounen
12006,Action
12006,Mecha
12006,Sci-Fi
12007,Sci-Fi
12007,Shounen
12007,Adventure
12007,Mecha
12007,Action
12008,Music
12009,Game
12010,Fantasy
12011,Comedy
12011,Drama
12012,Comedy
12012,Mystery
12013,Music
12013,Comedy
12014,Comedy
12015,Comedy
12015,Music
12016,Sci-Fi
12016,Action
12016,Fantasy
12017,Game
12018,Adventure
12018,Police
12018,Horror
12019,Game
12019,Fantasy
12019,Action
12020,Action
12020,Sci-Fi
12020,Fantasy
12020,Adventure
12021,Comedy
12022,Sci-Fi
12022,Comedy
12022,Kids
12023,Shounen
12023,Action
12023,Game
12024,Demons
12024,Fantasy
12024,Supernatural
12024,Action
12024,Magic
12025,Dementia
12026,Comedy
12026,Ecchi
12026,Parody
12026,Fantasy
12027,Ecchi
12027,Comedy
12027,Action
12027,Adventure
12027,Sci-Fi
12028,Mystery
12028,Fantasy
12028,Drama
12029,Harem
12029,Music
12030,School
12030,Military
12031,Comedy
12031,Magic
12032,Fantasy
12032,Action
12032,Game
12033,Comedy
12033,Supernatural
12033,Drama
12033,Josei
12033,Demons
12033,Action
12033,Adventure
12034,Kids
12035,Action
12035,Shounen
12035,Fantasy
12035,Adventure
12035,Magic
12036,Magic
12036,Shounen
12036,Action
12036,Adventure
12036,Fantasy
12037,Fantasy
12037,Shounen
12037,Magic
12037,Adventure
12037,Action
12038,Comedy
12038,Shounen
12038,Supernatural
12038,Demons
12038,School
12039,Sports
12040,Historical
12040,Samurai
12041,School
12042,Mecha
12042,School
12043,Historical
12043,Comedy
12043,Kids
12044,SuperPower
12044,Shounen
12045,Comedy
12045,Mecha
12045,Sci-Fi
12045,Police
12046,Music
12046,Ecchi
12046,School
12046,Shounen
12046,Drama
12046,Romance
12047,Shounen
12047,Supernatural
12047,Game
12048,Comedy
12048,Sports
12049,Hentai
12050,Comedy
12050,Historical
12050,Kids
12051,Game
12051,Drama
12052,Supernatural
12052,Fantasy
12052,Action
12053,Military
12053,Sci-Fi
12054,Historical
12054,Action
12054,MartialArts
12054,Supernatural
12054,Fantasy
12055,Action
12055,Fantasy
12056,Fantasy
12056,Adventure
12057,Horror
12057,Mystery
12057,Supernatural
12058,Adventure
12058,Fantasy
12059,Fantasy
12059,Adventure
12060,Action
12060,Fantasy
12061,Hentai
12062,Hentai
12063,SliceofLife
12064,Action
12064,School
12064,Comedy
12065,Fantasy
12065,Adventure
12066,Adventure
12066,Fantasy
12067,Samurai
12067,Action
12068,Game
12068,Comedy
12068,School
12069,Dementia
12069,Drama
12070,Parody
12070,Ecchi
12070,Comedy
12070,Fantasy
12071,Comedy
12071,SliceofLife
12072,Action
12072,Adventure
12072,Sci-Fi
12073,Comedy
12074,Comedy
12074,School
12074,Music
12075,Comedy
12075,SliceofLife
12076,Comedy
12076,Parody
12077,Kids
12077,Adventure
12077,Mecha
12078,Comedy
12078,Magic
12079,Space
12079,Sci-Fi
12079,Mecha
12080,Sports
12080,School
12081,Drama
12081,Supernatural
12082,Historical
12082,Samurai
12082,Demons
12082,Supernatural
12083,Sci-Fi
12083,Comedy
12084,School
12084,Music
12085,Comedy
12085,Shounen
12085,Sports
12086,Horror
12086,Comedy
12087,SliceofLife
12087,Comedy
12087,School
12087,Shounen
12088,Mystery
12088,Horror
12089,Drama
12089,Historical
12090,Drama
12090,Historical
12091,Historical
12091,Drama
12092,Drama
12092,Historical
12093,Historical
12094,Historical
12095,Historical
12096,Drama
12096,Historical
12097,Fantasy
12097,Ecchi
12098,Comedy
12099,Romance
12099,School
12100,School
12100,Comedy
12100,Shounen
12101,School
12102,Kids
12103,Comedy
12104,Drama
12104,Sports
12104,SliceofLife
12104,School
12105,Fantasy
12105,Comedy
12105,Parody
12106,Comedy
12107,Harem
12107,Historical
12107,Josei
12107,Romance
12107,Fantasy
12108,Supernatural
12108,Comedy
12108,Sci-Fi
12108,SuperPower
12108,Romance
12109,Comedy
12109,SliceofLife
12110,Music
12110,Comedy
12111,Comedy
12112,Comedy
12113,Comedy
12114,Comedy
12115,Historical
12116,Comedy
12117,Drama
12118,Comedy
12119,Comedy
12119,Music
12120,Supernatural
12120,Hentai
12121,Music
12121,Space
12122,Comedy
12123,Comedy
12124,Sci-Fi
12124,Historical
12124,Cars
12124,Comedy
12125,Comedy
12126,Comedy
12126,Police
12127,Police
12127,Comedy
12128,Comedy
12128,Police
12129,Police
12129,Comedy
12130,Comedy
12130,Police
12131,Police
12131,Comedy
12132,Comedy
12132,Police
12133,Police
12133,Comedy
12134,Comedy
12134,Police
12135,Parody
12135,Fantasy
12135,Comedy
12136,SliceofLife
12137,Music
12138,Dementia
12138,Music
12139,Music
12140,Fantasy
12141,Action
12141,Drama
12141,Fantasy
12141,Sci-Fi
12142,Drama
12142,Historical
12143,Drama
12143,Historical
12144,Drama
12144,Historical
12145,Drama
12146,Music
12147,Music
12148,Drama
12148,School
12149,SliceofLife
12150,SliceofLife
12151,Music
12152,Music
12153,Music
12154,Music
12155,Music
12156,Music
12157,Comedy
12157,Music
12158,Music
12158,Comedy
12159,Comedy
12160,Music
12160,Fantasy
12160,Dementia
12160,Horror
12161,Comedy
12162,Comedy
12163,Comedy
12164,Adventure
12164,Drama
12164,MartialArts
12164,Historical
12164,Romance
12165,Action
12165,Game
12166,Comedy
12166,Adventure
12167,Action
12167,Shounen
12167,School
12167,Comedy
12167,SuperPower
12168,Comedy
12169,Action
12170,Music
12171,Music
12171,Sci-Fi
12172,Music
12173,SliceofLife
12174,SliceofLife
12174,Drama
12175,SliceofLife
12176,Samurai
12177,Comedy
12178,Action
12178,SuperPower
12178,Fantasy
12178,Shounen
12179,Comedy
12179,SliceofLife
12180,Comedy
12180,SliceofLife
12181,Action
12181,Magic
12181,Shounen
12181,Comedy
12181,Fantasy
12182,School
12182,Mecha
12182,Action
12182,Kids
12183,Comedy
12184,Hentai
12185,Hentai
12186,Action
12186,Drama
12186,Historical
12187,Harem
12187,Adventure
12187,Fantasy
12188,Psychological
12188,Mystery
12189,Military
12189,School
12190,Action
12191,Comedy
12191,School
12191,Parody
12192,Historical
12192,Military
12193,Hentai
12194,Drama
12195,Hentai
12196,Historical
12197,Historical
12197,Seinen
12198,Supernatural
12198,Action
12198,Vampire
12199,Parody
12199,Comedy
12199,SliceofLife
12200,Comedy
12200,Fantasy
12200,School
12200,Vampire
12200,Seinen
12201,Hentai
12202,Comedy
12202,Josei
12203,Game
12203,Shounen
12203,Adventure
12204,Kids
12205,Kids
12206,Kids
12207,Music
12207,Romance
12208,Game
12208,Adventure
12209,Sci-Fi
12210,Sports
12210,School
12210,Shounen
12211,Comedy
12212,Comedy
12212,Mystery
12212,Fantasy
12213,Adventure
12213,Game
12213,Comedy
12213,Parody
12214,Adventure
12215,Hentai
12216,Comedy
12216,Romance
12216,Shoujo
12216,School
12217,Ecchi
12217,Action
12217,Seinen
12217,Supernatural
12217,School
12217,Comedy
12218,Adventure
12218,Action
12218,Drama
12218,Seinen
12219,Sports
12219,School
12219,Shounen
12220,Music
12221,Hentai
12222,Music
12222,Shoujo
12222,Sports
12223,Game
12223,Action
12223,Fantasy
12223,Kids
12223,School
12224,Shounen
12224,Adventure
12224,Mystery
12224,Comedy
12224,Police
12225,Fantasy
12225,Historical
12226,Historical
12226,Fantasy
12227,Music
12227,Dementia
12228,Thriller
12228,Horror
12229,SliceofLife
12230,Action
12230,Ecchi
12230,Comedy
12230,Supernatural
12231,Comedy
12232,Action
12232,Demons
12232,Fantasy
12232,Horror
12232,Magic
12232,Military
12232,Romance
12232,Supernatural
12232,Adventure
12232,Drama
12233,Horror
12234,Comedy
12234,Fantasy
12234,Drama
12234,Demons
12234,SliceofLife
12235,Action
12235,Game
12235,Shounen
12236,SliceofLife
12236,Kids
12237,Fantasy
12237,School
12238,Sci-Fi
12238,Mecha
12238,Drama
12238,Action
12238,Music
12239,Magic
12239,Adventure
12239,Action
12239,Fantasy
12240,Historical
12240,Action
12240,Comedy
12241,SliceofLife
12241,Comedy
12242,SliceofLife
12242,Comedy
12243,Comedy
12243,Parody
12243,Samurai
12243,Sci-Fi
12243,Shounen
12243,Action
12243,Historical
12244,Magic
12244,Fantasy
12244,Action
12245,Mystery
12245,Supernatural
12245,School
12245,SuperPower
12246,Psychological
12246,Horror
12246,Action
12246,Mystery
12247,School
12247,Mecha
12247,Fantasy
12247,Action
12248,Comedy
12248,Romance
12248,School
12248,Supernatural
12248,Shounen
12249,Hentai
12250,Drama
12251,Drama
12252,Drama
12252,Fantasy
12253,Drama
12254,Drama
12254,SliceofLife
12254,Music
12255,SliceofLife
12255,Drama
12256,SliceofLife
12257,Drama
12258,Drama
12259,Music
12259,SliceofLife
12260,Drama
12261,Comedy
12262,Action
12262,Military
12262,School
12263,Comedy
12263,Action
12263,Romance
12263,Fantasy
12263,Military
12263,Supernatural
12264,Supernatural
12264,Action
12264,Historical
12264,Adventure
12264,Drama
12264,Magic
12264,MartialArts
12264,Fantasy
12265,SuperPower
12265,Supernatural
12265,Action
12265,Parody
12265,Sci-Fi
12265,Comedy
12266,Romance
12266,Sci-Fi
12266,Shoujo
12266,Drama
12266,School
12267,Space
12268,SliceofLife
12268,Comedy
12269,Adventure
12269,MartialArts
12269,Romance
12269,Action
12269,Fantasy
12270,Psychological
12270,Mystery
12270,Action
12270,Horror
12271,Space
12272,Comedy
12273,Action
12273,Magic
12273,Fantasy
12273,Supernatural
12273,Game
12274,Kids
12275,Comedy
12276,Comedy
12277,Music
12278,Comedy
12278,Historical
12278,Shounen
12279,Sci-Fi
12280,Hentai
12281,Comedy
12281,Shoujo
12281,Romance
12282,Adventure
12282,Action
12282,Fantasy
12282,Magic
12283,SliceofLife
12283,Music
12283,School
12284,Sports
12285,Sci-Fi
12286,Kids
12287,Kids
12288,Drama
12288,Kids
12289,Kids
12290,Kids
12291,Fantasy
12291,Kids
12292,Kids
12292,Fantasy
12293,Fantasy
12293,Kids
12294,Kids
12294,Fantasy
12295,Fantasy
12295,Kids
12296,Kids
12296,Fantasy
12297,Fantasy
12297,Kids
12298,Kids
12299,Mystery
12300,Kids
12300,Magic
12300,Fantasy
12301,Drama
12301,SliceofLife
12302,Music
12302,Comedy
12302,School
12303,SuperPower
12303,Comedy
12304,Comedy
12304,Kids
12305,Music
12305,Sci-Fi
12305,SliceofLife
12306,Supernatural
12306,Harem
12306,Historical
12306,Romance
12306,Shoujo
12307,SliceofLife
12307,Ecchi
12308,Vampire
12308,Fantasy
12308,Horror
12308,Seinen
12309,Comedy
12309,Music
12309,Fantasy
12310,SliceofLife
12311,Fantasy
12311,Kids
12312,Kids
12313,Historical
12313,Kids
12313,Fantasy
12314,Kids
12314,Supernatural
12314,Horror
12314,Comedy
12315,Comedy
12315,Kids
12316,Kids
12316,Comedy
12317,Historical
12317,Supernatural
12317,Horror
12318,Sci-Fi
12319,Comedy
12319,Parody
12319,Sports
12320,Sports
12320,Comedy
12320,Parody
12321,Music
12321,Sci-Fi
12322,Music
12323,Sci-Fi
12323,Comedy
12323,Adventure
12323,Seinen
12324,Hentai
12325,Action
12325,Adventure
12326,Kids
12326,Adventure
12327,Music
12328,Comedy
12328,SliceofLife
12329,Fantasy
12329,Adventure
12329,Sci-Fi
12330,Comedy
12331,Adventure
12331,Fantasy
12332,Comedy
12332,Shounen
12332,SliceofLife
12332,Historical
12333,School
12333,Comedy
12334,Space
12334,Mecha
12335,Ecchi
12335,SliceofLife
12335,Comedy
12336,Action
12336,Drama
12336,Fantasy
12336,Romance
12337,School
12337,Game
12337,Romance
12337,Comedy
12338,Comedy
12338,Ecchi
12338,Harem
12338,Romance
12338,School
12338,Demons
12338,Action
12339,Comedy
12339,Historical
12340,Drama
12340,SliceofLife
12340,Fantasy
12340,Magic
12341,Music
12341,Psychological
12342,Sci-Fi
12342,Action
12342,School
12343,Magic
12343,Action
12343,Fantasy
12343,Shoujo
12343,SliceofLife
12344,Comedy
12344,Supernatural
12344,Historical
12345,Comedy
12345,SliceofLife
12346,Action
12346,Adventure
12346,Comedy
12346,Drama
12347,School
12347,Action
12347,Magic
12347,Fantasy
12348,Comedy
12348,Fantasy
12348,Shoujo
12348,Magic
12348,Action
12349,Music
12349,Shoujo
12349,SliceofLife
12349,School
12350,Shounen
12350,Action
12350,Sports
12351,Supernatural
12351,Comedy
12352,Cars
12352,Kids
12353,Hentai
12354,Hentai
12355,Action
12355,Ecchi
12355,Seinen
12355,Comedy
12356,Kids
12357,Music
12357,Romance
12357,SuperPower
12357,Supernatural
12358,Fantasy
12358,Supernatural
12358,Action
12358,Magic
12359,School
12359,Game
12359,Sports
12359,Comedy
12360,Action
12361,Action
12361,Adventure
12361,Comedy
12361,Kids
12361,Fantasy
12362,SliceofLife
12362,School
12363,SliceofLife
12363,Comedy
12364,Parody
12364,Comedy
12365,Historical
12365,Romance
12366,Fantasy
12366,Drama
12367,Historical
12368,Drama
12369,Fantasy
12370,Sci-Fi
12370,Adventure
12371,Sports
12371,Comedy
12371,Shounen
12371,School
12372,Seinen
12372,Mystery
12372,Adventure
12373,Comedy
12373,SuperPower
12373,Parody
12374,Parody
12374,Comedy
12374,SuperPower
12375,Parody
12375,Comedy
12376,Comedy
12376,Parody
12377,SliceofLife
12377,Kids
12378,Hentai
12379,SliceofLife
12379,Kids
12380,Music
12381,SliceofLife
12381,Sports
12381,Comedy
12381,Shounen
12382,Mystery
12382,Supernatural
12382,Drama
12383,SuperPower
12383,Parody
12383,Comedy
12384,Comedy
12384,Parody
12385,Parody
12385,Comedy
12386,Comedy
12386,Parody
12387,Parody
12387,Comedy
12388,SliceofLife
12388,Fantasy
12388,Drama
12388,Magic
12389,Magic
12389,Drama
12389,Fantasy
12389,SliceofLife
12390,SliceofLife
12390,Magic
12390,Fantasy
12390,Drama
12391,Drama
12391,ShoujoAi
12391,Romance
12391,School
12392,ShoujoAi
12392,Drama
12392,Romance
12393,Hentai
12394,Comedy
12394,Shounen
12394,Magic
12395,Military
12395,Action
12395,Drama
12395,Mecha
12395,Sci-Fi
12395,Space
12396,SliceofLife
12397,Harem
12397,SliceofLife
12398,Comedy
12398,SliceofLife
12398,Fantasy
12398,Magic
12399,Supernatural
12399,Hentai
12399,Demons
12400,SliceofLife
12401,Comedy
12401,Ecchi
12401,Romance
12401,School
12401,Shounen
12402,Music
12402,Kids
12403,Comedy
12403,Shounen
12404,Magic
12404,Comedy
12404,Shoujo
12405,Supernatural
12405,Historical
12406,Music
12407,Action
12407,Drama
12407,Comedy
12408,Comedy
12408,Adventure
12408,Fantasy
12408,Kids
12409,Dementia
12410,Music
12411,Fantasy
12412,Dementia
12413,Music
12414,Music
12415,Kids
12416,Kids
12417,Action
12417,Sci-Fi
12417,Mecha
12417,SliceofLife
12418,Supernatural
12418,Action
12418,Fantasy
12418,Magic
12418,Game
12419,Mystery
12419,Action
12419,Historical
12419,Police
12419,Drama
12419,Romance
12420,Music
12421,Dementia
12422,Action
12422,Drama
12422,Mecha
12422,Military
12422,SuperPower
12422,Sci-Fi
12423,Sci-Fi
12423,Mecha
12423,School
12423,Action
12423,SuperPower
12423,Military
12424,Mecha
12424,Sci-Fi
12424,SuperPower
12424,Military
12424,School
12424,Action
12425,Action
12425,Sci-Fi
12425,SuperPower
12425,Mecha
12425,School
12425,Military
12426,Shounen
12426,Action
12426,MartialArts
12427,Fantasy
12427,Magic
12427,Drama
12427,SliceofLife
12428,Ecchi
12428,Harem
12429,Action
12429,SuperPower
12430,Music
12431,Action
12431,Shounen
12431,SuperPower
12431,Supernatural
12431,Vampire
12431,Comedy
12431,Fantasy
12432,Music
12432,Sports
12433,Fantasy
12434,Fantasy
12435,Comedy
12435,SuperPower
12435,Parody
12436,Kids
12436,Fantasy
12437,Sci-Fi
12437,Comedy
12438,Demons
12438,Action
12438,Fantasy
12438,Supernatural
12438,Shounen
12439,Dementia
12439,Horror
12439,Supernatural
12440,Supernatural
12440,Demons
12440,Kids
12441,Cars
12441,Action
12442,Music
12443,Action
12443,Fantasy
12443,Game
12444,SliceofLife
12444,Sci-Fi
12445,Ecchi
12445,School
12445,Shounen
12446,SliceofLife
12446,Ecchi
12447,Fantasy
12447,Action
12448,Sci-Fi
12448,Kids
12448,Comedy
12449,Comedy
12450,Comedy
12451,Hentai
12452,Hentai
12453,SliceofLife
12453,Comedy
12454,Fantasy
12454,Adventure
12454,Harem
12455,Sci-Fi
12455,Romance
12456,Comedy
12456,Music
12457,MartialArts
12457,School
12457,Action
12457,Shoujo
12458,Sci-Fi
12458,Action
12458,Comedy
12459,Comedy
12460,SliceofLife
12460,Shounen
12460,School
12460,Comedy
12461,Hentai
12462,Action
12462,Adventure
12462,Kids
12462,Police
12462,Cars
12462,Comedy
12463,Comedy
12463,Adventure
12463,Action
12463,Cars
12463,Kids
12463,Police
12464,School
12464,Shounen
12464,Sports
12465,Action
12465,Kids
12465,Game
12465,Fantasy
12465,Adventure
12466,Parody
12466,Comedy
12466,Sports
12466,Mecha
12467,Drama
12467,Music
12468,SliceofLife
12468,School
12468,Seinen
12468,Comedy
12468,Fantasy
12469,Adventure
12469,Kids
12470,Fantasy
12470,Historical
12470,Demons
12471,Hentai
12472,Hentai
12473,Comedy
12474,Action
12474,Sci-Fi
12474,Horror
12474,Space
12474,Drama
12474,Seinen
12475,Comedy
12475,Action
12475,School
12476,Supernatural
12476,Demons
12476,Shoujo
12476,SliceofLife
12476,Drama
12477,Josei
12477,ShounenAi
12477,Comedy
12478,Comedy
12478,Romance
12479,Supernatural
12479,Magic
12480,Action
12480,Adventure
12480,Seinen
12481,Comedy
12481,Action
12481,Kids
12481,Adventure
12482,Fantasy
12482,Adventure
12482,Magic
12483,Psychological
12483,Action
12483,Drama
12483,Sci-Fi
12483,Seinen
12484,Comedy
12484,Sports
12485,Horror
12485,Fantasy
12485,Supernatural
12485,Action
12485,Drama
12486,Drama
12486,Fantasy
12486,Shounen
12486,Adventure
12486,Military
12486,Historical
12487,Sports
12487,School
12488,Fantasy
12488,Adventure
12489,Comedy
12489,Drama
12489,Seinen
12490,Music
12491,Action
12491,Mecha
12491,Fantasy
12491,Sci-Fi
12492,Shounen
12492,Supernatural
12493,Action
12493,Adventure
12493,Shounen
12493,SuperPower
12493,MartialArts
12494,Fantasy
12494,Comedy
12494,Action
12494,Magic
12494,Shounen
12495,Shounen
12495,Supernatural
12495,Adventure
12495,Magic
12495,Fantasy
12495,Action
12496,Game
12496,School
12496,Seinen
12497,Historical
12497,Seinen
12498,Demons
12498,Supernatural
12498,Shoujo
12498,SliceofLife
12498,Drama
12499,Fantasy
12499,Kids
12499,Historical
12500,Music
12500,Dementia
12501,Adventure
12501,Mystery
12501,Drama
12501,Sci-Fi
12501,Fantasy
12502,SliceofLife
12503,Fantasy
12504,Drama
12504,School
12504,Romance
12505,Sci-Fi
12505,Magic
12505,Action
12505,Shounen
12505,Fantasy
12506,Psychological
12506,Game
12507,Music
12507,Seinen
12507,Drama
12508,Comedy
12508,SliceofLife
12508,School
12508,Supernatural
12508,Shounen
12509,Comedy
12509,Fantasy
12509,Parody
12510,Shounen
12510,Comedy
12510,Sports
12511,Sports
12511,Shounen
12511,Comedy
12512,SliceofLife
12512,Comedy
12513,Drama
12513,Sci-Fi
12514,Action
12514,Mecha
12515,Seinen
12515,Comedy
12515,SliceofLife
12516,Cars
12517,Magic
12517,Adventure
12517,Supernatural
12517,Fantasy
12517,Comedy
12518,Comedy
12519,Comedy
12520,Comedy
12521,Dementia
12521,Drama
12522,Dementia
12523,Dementia
12524,Dementia
12524,Drama
12525,Drama
12525,Comedy
12525,School
12525,Romance
12525,Shounen
12525,Sports
12526,Hentai
12527,Hentai
12528,Action
12528,Magic
12528,Fantasy
12528,Adventure
12528,Demons
12528,Supernatural
12529,Kids
12530,Action
12530,Military
12530,Sci-Fi
12530,Magic
12530,Ecchi
12531,Drama
12532,Action
12532,Military
12532,Drama
12532,Sci-Fi
12532,Mecha
12533,Fantasy
12534,Kids
12535,Fantasy
12535,Music
12536,Music
12537,Music
12538,Comedy
12538,Romance
12539,Yaoi
12539,Hentai
12540,Action
12540,Fantasy
12540,Game
12541,Drama
12541,Action
12541,Fantasy
12541,Supernatural
12541,Magic
12542,Sci-Fi
12542,Kids
12543,Kids
12543,Adventure
12544,Kids
12545,Adventure
12545,Kids
12546,Magic
12546,Shoujo
12546,Comedy
12547,Action
12547,Game
12547,Fantasy
12548,Action
12548,Sci-Fi
12549,Thriller
12549,Horror
12550,Action
12550,Adventure
12550,Romance
12550,Game
12550,Fantasy
12551,Comedy
12551,Kids
12552,Kids
12552,Comedy
12553,Action
12554,Adventure
12554,Sci-Fi
12555,Music
12556,Supernatural
12556,Drama
12557,Drama
12557,Supernatural
12558,School
12559,Comedy
12560,SliceofLife
12561,SliceofLife
12562,Sports
12563,Sports
12564,Comedy
12564,Supernatural
12565,Comedy
12565,SliceofLife
12566,Comedy
12566,School
12566,Supernatural
12567,SliceofLife
12568,Kids
12568,Parody
12569,Comedy
12569,Action
12569,Kids
12570,Kids
12571,Kids
12571,Magic
12572,Kids
12572,Historical
12573,Kids
12573,Sports
12574,SliceofLife
12575,Comedy
12576,SliceofLife
12577,Mystery
12577,SuperPower
12577,Shoujo
12577,Drama
12577,Fantasy
12578,Sports
12579,Kids
12580,Dementia
12581,Music
12582,Dementia
12583,Action
12583,Samurai
12584,Comedy
12585,Parody
12586,Comedy
12586,Fantasy
12587,Game
12588,SliceofLife
12589,SliceofLife
12590,Sports
12590,School
12590,Shounen
12591,Supernatural
12591,Historical
12591,Samurai
12591,Demons
12592,Hentai
12593,Adventure
12593,Mecha
12593,Police
12593,Sci-Fi
12594,Comedy
12594,Military
12594,Parody
12595,Kids
12595,Historical
12596,SliceofLife
12596,Drama
12597,Fantasy
12597,Magic
12597,Comedy
12597,Adventure
12597,Shounen
12598,SliceofLife
12599,Hentai
12600,Music
12600,Vampire
12600,Shounen
12601,Mystery
12601,Psychological
12601,Sci-Fi
12601,Supernatural
12602,Fantasy
12602,Magic
12602,SliceofLife
12603,Comedy
12603,Kids
12604,Kids
12604,Adventure
12605,SliceofLife
12606,Hentai
12607,Hentai
12608,Comedy
12608,School
12608,Parody
12609,Parody
12609,Comedy
12610,Comedy
12610,Parody
12610,School
12611,Comedy
12611,Parody
12612,Fantasy
12612,Action
12613,Music
12614,Action
12614,Adventure
12614,Drama
12614,Sci-Fi
12614,Mecha
12615,Drama
12615,Action
12615,Historical
12616,Fantasy
12616,Action
12617,Comedy
12617,Fantasy
12617,Ecchi
12618,Sports
12618,Comedy
12618,School
12618,Shounen
12619,SliceofLife
12620,Music
12620,School
12620,Shoujo
12621,SliceofLife
12622,Adventure
12622,Supernatural
12622,Music
12622,Fantasy
12623,Comedy
12623,Kids
12624,Hentai
12625,SliceofLife
12625,Comedy
12626,Comedy
12626,Sci-Fi
12626,Shoujo
12627,SliceofLife
12627,Comedy
12627,School
12628,SliceofLife
12628,Music
12629,Action
12629,MartialArts
12629,Drama
