anime_id,source_id,source
14576,1,Original
14577,1,Original
14578,10,Webmanga
14579,1,Original
14580,4,Game
14581,6,4-komamanga
14582,1,Original
14583,1,Original
14584,1,Original
14585,1,Original
14586,1,Original
14587,1,Original
14588,1,Original
14589,1,Original
14590,1,Original
14591,4,Game
14592,1,Original
14593,1,Original
14594,2,Manga
14595,10,Webmanga
14596,2,Manga
14597,1,Original
14598,4,Game
14599,2,Manga
14600,2,Manga
14601,7,Novel
14602,4,Game
14603,NULL,NULL
14604,1,Original
14605,4,Game
14606,1,Original
14607,1,Original
14608,3,Lightnovel
14609,2,Manga
14610,1,Original
14611,1,Original
14612,2,Manga
14613,NULL,NULL
14614,2,Manga
14615,2,Manga
14616,5,Visualnovel
14617,3,Lightnovel
14618,8,Other
14619,2,Manga
14620,3,Lightnovel
14621,10,Webmanga
14622,2,Manga
14623,2,Manga
14624,2,Manga
14625,6,4-komamanga
14626,6,4-komamanga
14627,1,Original
14628,2,Manga
14629,2,Manga
14630,3,Lightnovel
14631,2,Manga
14632,2,Manga
14633,2,Manga
14634,2,Manga
14635,2,Manga
14636,2,Manga
14637,1,Original
14638,1,Original
14639,1,Original
14640,9,Picturebook
14641,8,Other
14642,8,Other
14643,1,Original
14644,1,Original
14645,1,Original
14646,1,Original
14647,7,Novel
14648,9,Picturebook
14649,1,Original
14650,1,Original
14651,8,Other
14652,3,Lightnovel
14653,4,Game
14654,4,Game
14655,1,Original
14656,4,Game
14657,1,Original
14658,3,Lightnovel
14659,1,Original
14660,1,Original
14661,9,Picturebook
14662,1,Original
14663,10,Webmanga
14664,2,Manga
14665,5,Visualnovel
14666,2,Manga
14667,1,Original
14668,2,Manga
14669,3,Lightnovel
14670,3,Lightnovel
14671,8,Other
14672,3,Lightnovel
14673,1,Original
14674,1,Original
14675,1,Original
14676,1,Original
14677,3,Lightnovel
14678,1,Original
14679,1,Original
14680,1,Original
14681,1,Original
14682,1,Original
14683,4,Game
14684,1,Original
14685,1,Original
14686,2,Manga
14687,1,Original
14688,1,Original
14689,1,Original
14690,1,Original
14691,1,Original
14692,1,Original
14693,3,Lightnovel
14694,1,Original
14695,1,Original
14696,2,Manga
14697,6,4-komamanga
14698,1,Original
14699,1,Original
14700,1,Original
14701,1,Original
14702,1,Original
14703,1,Original
14704,1,Original
14705,7,Novel
14706,2,Manga
14707,1,Original
14708,3,Lightnovel
14709,4,Game
14710,4,Game
14711,4,Game
14712,4,Game
14713,2,Manga
14714,1,Original
14715,2,Manga
14716,1,Original
14717,4,Game
14718,1,Original
14719,1,Original
14720,1,Original
14721,2,Manga
14722,NULL,NULL
14723,1,Original
14724,2,Manga
14725,1,Original
14726,2,Manga
14727,2,Manga
14728,2,Manga
14729,2,Manga
14730,3,Lightnovel
14731,4,Game
14732,4,Game
14733,8,Other
14734,1,Original
14735,1,Original
14736,1,Original
14737,1,Original
14738,1,Original
14739,1,Original
14740,1,Original
14741,1,Original
14742,1,Original
14743,1,Original
14744,1,Original
14745,1,Original
14746,1,Original
14747,1,Original
14748,1,Original
14749,1,Original
14750,1,Original
14751,1,Original
14752,1,Original
14753,1,Original
14754,1,Original
14755,1,Original
14756,1,Original
14757,5,Visualnovel
14758,1,Original
14759,10,Webmanga
14760,4,Game
14761,3,Lightnovel
14762,4,Game
14763,4,Game
14764,2,Manga
14765,4,Game
14766,1,Original
14767,1,Original
14768,6,4-komamanga
14769,8,Other
14770,10,Webmanga
14771,1,Original
14772,1,Original
14773,1,Original
14774,1,Original
14775,1,Original
14776,3,Lightnovel
14777,3,Lightnovel
14778,1,Original
14779,2,Manga
14780,11,Music
14781,7,Novel
14782,2,Manga
14783,2,Manga
14784,1,Original
14785,2,Manga
14786,1,Original
14787,2,Manga
14788,2,Manga
14789,4,Game
14790,6,4-komamanga
14791,2,Manga
14792,10,Webmanga
14793,2,Manga
14794,7,Novel
14795,2,Manga
14796,2,Manga
14797,4,Game
14798,NULL,NULL
14799,2,Manga
14800,10,Webmanga
14801,1,Original
14802,5,Visualnovel
14803,1,Original
14804,4,Game
14805,4,Game
14806,8,Other
14807,4,Game
14808,1,Original
14809,4,Game
14810,8,Other
14811,2,Manga
14812,1,Original
14813,1,Original
14814,2,Manga
14815,7,Novel
14816,8,Other
14817,2,Manga
14818,1,Original
14819,1,Original
14820,6,4-komamanga
14821,2,Manga
14822,10,Webmanga
14823,3,Lightnovel
14824,1,Original
14825,1,Original
14826,2,Manga
14827,1,Original
14828,1,Original
14829,1,Original
14830,1,Original
14831,1,Original
14832,1,Original
14833,1,Original
14834,11,Music
14835,1,Original
14836,2,Manga
14837,1,Original
14838,1,Original
14839,1,Original
14840,1,Original
14841,1,Original
14842,1,Original
14843,2,Manga
14844,1,Original
14845,1,Original
14846,4,Game
14847,3,Lightnovel
14848,2,Manga
14849,4,Game
14850,6,4-komamanga
14851,6,4-komamanga
14852,1,Original
14853,1,Original
14854,NULL,NULL
14855,8,Other
14856,8,Other
14857,2,Manga
14858,10,Webmanga
14859,1,Original
14860,1,Original
14861,6,4-komamanga
14862,2,Manga
14863,2,Manga
14864,4,Game
14865,1,Original
14866,8,Other
14867,8,Other
14868,1,Original
14869,1,Original
14870,2,Manga
14871,1,Original
14872,1,Original
14873,1,Original
14874,1,Original
14875,1,Original
14876,10,Webmanga
14877,10,Webmanga
14878,1,Original
14879,4,Game
14880,1,Original
14881,3,Lightnovel
14882,7,Novel
14883,1,Original
14884,4,Game
14885,6,4-komamanga
14886,2,Manga
14887,2,Manga
14888,1,Original
14889,2,Manga
14890,1,Original
14891,2,Manga
14892,1,Original
14893,1,Original
14894,10,Webmanga
14895,1,Original
14896,4,Game
14897,3,Lightnovel
14898,4,Game
14899,2,Manga
14900,1,Original
14901,2,Manga
14902,1,Original
14903,2,Manga
14904,4,Game
14905,8,Other
14906,1,Original
14907,4,Game
14908,4,Game
14909,7,Novel
14910,7,Novel
14911,1,Original
14912,4,Game
14913,1,Original
14914,1,Original
14915,1,Original
14916,7,Novel
14917,1,Original
14918,5,Visualnovel
14919,1,Original
14920,8,Other
14921,1,Original
14922,2,Manga
14923,4,Game
14924,2,Manga
14925,4,Game
14926,1,Original
14927,1,Original
14928,2,Manga
14929,2,Manga
14930,2,Manga
14931,1,Original
14932,1,Original
14933,2,Manga
14934,2,Manga
14935,3,Lightnovel
14936,1,Original
14937,4,Game
14938,4,Game
14939,4,Game
14940,4,Game
14941,1,Original
14942,2,Manga
14943,7,Novel
14944,1,Original
14945,1,Original
14946,1,Original
14947,1,Original
14948,1,Original
14949,1,Original
14950,1,Original
14951,1,Original
14952,1,Original
14953,1,Original
14954,1,Original
14955,1,Original
14956,1,Original
14957,1,Original
14958,1,Original
14959,1,Original
14960,1,Original
14961,8,Other
14962,1,Original
14963,1,Original
14964,2,Manga
14965,1,Original
14966,1,Original
14967,10,Webmanga
14968,7,Novel
14969,6,4-komamanga
14970,2,Manga
14971,2,Manga
14972,1,Original
14973,1,Original
14974,2,Manga
14975,1,Original
14976,1,Original
14977,1,Original
14978,1,Original
14979,1,Original
14980,8,Other
14981,1,Original
14982,4,Game
14983,1,Original
14984,1,Original
14985,3,Lightnovel
14986,1,Original
14987,1,Original
14988,1,Original
14989,8,Other
14990,10,Webmanga
14991,2,Manga
14992,1,Original
14993,1,Original
14994,1,Original
14995,1,Original
14996,3,Lightnovel
14997,3,Lightnovel
14998,1,Original
14999,1,Original
15000,2,Manga
15001,7,Novel
15002,1,Original
15003,1,Original
15004,2,Manga
15005,4,Game
15006,4,Game
15007,2,Manga
15008,1,Original
15009,2,Manga
15010,1,Original
15011,1,Original
15012,1,Original
15013,1,Original
15014,9,Picturebook
15015,1,Original
15016,10,Webmanga
15017,3,Lightnovel
15018,5,Visualnovel
15019,1,Original
15020,1,Original
15021,10,Webmanga
15022,1,Original
15023,1,Original
15024,1,Original
15025,2,Manga
15026,1,Original
15027,8,Other
15028,1,Original
15029,1,Original
15030,1,Original
15031,1,Original
15032,1,Original
15033,1,Original
15034,1,Original
15035,1,Original
15036,2,Manga
15037,2,Manga
15038,2,Manga
15039,1,Original
15040,3,Lightnovel
15041,2,Manga
15042,4,Game
15043,1,Original
15044,2,Manga
15045,11,Music
15046,11,Music
15047,2,Manga
15048,1,Original
15049,1,Original
15050,1,Original
15051,1,Original
15052,7,Novel
15053,1,Original
15054,2,Manga
15055,4,Game
15056,4,Game
15057,1,Original
15058,1,Original
15059,1,Original
15060,7,Novel
15061,2,Manga
15062,NULL,NULL
15063,2,Manga
15064,1,Original
15065,1,Original
15066,1,Original
15067,1,Original
15068,1,Original
15069,1,Original
15070,2,Manga
15071,2,Manga
15072,1,Original
15073,1,Original
15074,1,Original
15075,1,Original
15076,7,Novel
15077,7,Novel
15078,4,Game
15079,2,Manga
15080,2,Manga
15081,1,Original
15082,1,Original
15083,1,Original
15084,2,Manga
15085,15,Digitalmanga
15086,2,Manga
15087,2,Manga
15088,1,Original
15089,NULL,NULL
15090,1,Original
15091,7,Novel
15092,10,Webmanga
15093,8,Other
15094,4,Game
15095,5,Visualnovel
15096,1,Original
15097,8,Other
15098,1,Original
15099,2,Manga
15100,1,Original
15101,1,Original
15102,1,Original
15103,10,Webmanga
15104,5,Visualnovel
15105,1,Original
15106,1,Original
15107,1,Original
15108,1,Original
15109,1,Original
15110,6,4-komamanga
15111,2,Manga
15112,2,Manga
15113,2,Manga
15114,1,Original
15115,1,Original
15116,1,Original
15117,1,Original
15118,4,Game
15119,10,Webmanga
15120,2,Manga
15121,2,Manga
15122,5,Visualnovel
15123,1,Original
15124,1,Original
15125,4,Game
15126,1,Original
15127,1,Original
15128,6,4-komamanga
15129,2,Manga
15130,1,Original
15131,3,Lightnovel
15132,2,Manga
15133,1,Original
15134,1,Original
15135,1,Original
15136,2,Manga
15137,5,Visualnovel
15138,2,Manga
15139,1,Original
15140,6,4-komamanga
15141,4,Game
15142,1,Original
15143,3,Lightnovel
15144,1,Original
15145,1,Original
15146,2,Manga
15147,1,Original
15148,1,Original
15149,1,Original
15150,2,Manga
15151,8,Other
15152,1,Original
15153,1,Original
15154,1,Original
15155,1,Original
15156,9,Picturebook
15157,1,Original
15158,1,Original
15159,1,Original
15160,1,Original
15161,8,Other
15162,3,Lightnovel
15163,2,Manga
15164,6,4-komamanga
15165,10,Webmanga
15166,4,Game
15167,1,Original
15168,1,Original
15169,8,Other
15170,1,Original
15171,1,Original
15172,11,Music
15173,2,Manga
15174,1,Original
15175,1,Original
15176,1,Original
15177,4,Game
15178,4,Game
15179,1,Original
15180,8,Other
15181,1,Original
15182,2,Manga
15183,5,Visualnovel
15184,2,Manga
15185,1,Original
15186,1,Original
15187,1,Original
15188,1,Original
15189,1,Original
15190,1,Original
15191,1,Original
15192,1,Original
15193,1,Original
15194,1,Original
15195,1,Original
15196,1,Original
15197,1,Original
15198,2,Manga
15199,2,Manga
15200,2,Manga
15201,1,Original
15202,1,Original
15203,1,Original
15204,2,Manga
15205,1,Original
15206,1,Original
15207,1,Original
15208,1,Original
15209,2,Manga
15210,1,Original
15211,1,Original
15212,11,Music
15213,2,Manga
15214,1,Original
15215,1,Original
15216,8,Other
15217,9,Picturebook
15218,3,Lightnovel
15219,7,Novel
15220,1,Original
15221,8,Other
15222,1,Original
15223,2,Manga
15224,14,Cardgame
15225,10,Webmanga
15226,7,Novel
15227,10,Webmanga
15228,1,Original
15229,3,Lightnovel
15230,4,Game
15231,1,Original
15232,5,Visualnovel
15233,1,Original
15234,8,Other
15235,8,Other
15236,8,Other
15237,1,Original
15238,1,Original
15239,1,Original
15240,1,Original
15241,1,Original
15242,3,Lightnovel
15243,4,Game
15244,3,Lightnovel
15245,2,Manga
15246,3,Lightnovel
15247,2,Manga
15248,1,Original
15249,1,Original
15250,4,Game
15251,3,Lightnovel
15252,1,Original
15253,1,Original
15254,1,Original
15255,1,Original
15256,1,Original
15257,11,Music
15258,1,Original
15259,3,Lightnovel
15260,2,Manga
15261,1,Original
15262,5,Visualnovel
15263,1,Original
15264,1,Original
15265,1,Original
15266,1,Original
15267,1,Original
15268,13,Book
15269,1,Original
15270,1,Original
15271,7,Novel
15272,10,Webmanga
15273,2,Manga
15274,5,Visualnovel
15275,2,Manga
15276,1,Original
15277,1,Original
15278,6,4-komamanga
15279,1,Original
15280,1,Original
15281,9,Picturebook
15282,10,Webmanga
15283,8,Other
15284,3,Lightnovel
15285,1,Original
15286,1,Original
15287,1,Original
15288,2,Manga
15289,1,Original
15290,1,Original
15291,1,Original
15292,7,Novel
15293,7,Novel
15294,10,Webmanga
15295,1,Original
15296,1,Original
15297,1,Original
15298,2,Manga
15299,1,Original
15300,8,Other
15301,1,Original
15302,8,Other
15303,1,Original
15304,1,Original
15305,1,Original
15306,1,Original
15307,1,Original
15308,8,Other
15309,10,Webmanga
15310,6,4-komamanga
15311,1,Original
15312,1,Original
15313,10,Webmanga
15314,1,Original
15315,4,Game
15316,2,Manga
15317,1,Original
15318,1,Original
15319,2,Manga
15320,4,Game
15321,15,Digitalmanga
15322,6,4-komamanga
15323,1,Original
15324,1,Original
15325,4,Game
15326,7,Novel
15327,1,Original
15328,7,Novel
15329,5,Visualnovel
15330,1,Original
15331,1,Original
15332,1,Original
15333,1,Original
15334,1,Original
15335,1,Original
15336,1,Original
15337,3,Lightnovel
15338,1,Original
15339,1,Original
15340,1,Original
15341,1,Original
15342,1,Original
15343,8,Other
15344,8,Other
15345,8,Other
15346,1,Original
15347,2,Manga
15348,2,Manga
15349,2,Manga
15350,2,Manga
15351,7,Novel
15352,8,Other
15353,11,Music
15354,1,Original
15355,1,Original
15356,10,Webmanga
15357,1,Original
15358,8,Other
15359,8,Other
15360,NULL,NULL
15361,NULL,NULL
15362,NULL,NULL
15363,NULL,NULL
15364,NULL,NULL
15365,NULL,NULL
15366,NULL,NULL
15367,NULL,NULL
15368,NULL,NULL
15369,NULL,NULL
15370,NULL,NULL
15371,NULL,NULL
15372,NULL,NULL
15373,NULL,NULL
15374,NULL,NULL
15375,NULL,NULL
15376,NULL,NULL
15377,NULL,NULL
15378,NULL,NULL
15379,1,Original
15380,1,Original
15381,1,Original
15382,1,Original
15383,1,Original
15384,8,Other
15385,1,Original
15386,1,Original
15387,1,Original
15388,1,Original
15389,1,Original
15390,1,Original
15391,1,Original
15392,1,Original
15393,1,Original
15394,1,Original
15395,1,Original
15396,1,Original
15397,1,Original
15398,1,Original
15399,8,Other
15400,1,Original
15401,1,Original
15402,1,Original
15403,1,Original
15404,1,Original
15405,1,Original
15406,1,Original
15407,1,Original
15408,1,Original
15409,1,Original
15410,1,Original
15411,1,Original
15412,1,Original
15413,7,Novel
15414,1,Original
15415,1,Original
15416,1,Original
15417,8,Other
15418,2,Manga
15419,4,Game
15420,1,Original
15421,1,Original
15422,7,Novel
15423,NULL,NULL
15424,NULL,NULL
15425,2,Manga
15426,NULL,NULL
15427,2,Manga
15428,2,Manga
15429,2,Manga
15430,1,Original
15431,2,Manga
15432,2,Manga
15433,1,Original
15434,1,Original
15435,1,Original
15436,1,Original
15437,1,Original
15438,1,Original
15439,1,Original
15440,1,Original
15441,1,Original
15442,1,Original
15443,1,Original
15444,1,Original
15445,1,Original
15446,1,Original
15447,1,Original
15448,1,Original
15449,2,Manga
15450,1,Original
15451,1,Original
15452,1,Original
15453,1,Original
15454,4,Game
15455,1,Original
15456,1,Original
15457,2,Manga
15458,2,Manga
15459,12,Radio
15460,1,Original
15461,1,Original
15462,4,Game
15463,4,Game
15464,3,Lightnovel
15465,8,Other
15466,1,Original
15467,1,Original
15468,1,Original
15469,2,Manga
15470,8,Other
15471,8,Other
15472,1,Original
15473,1,Original
15474,1,Original
15475,1,Original
15476,1,Original
15477,1,Original
15478,11,Music
15479,1,Original
15480,1,Original
15481,9,Picturebook
15482,9,Picturebook
15483,9,Picturebook
15484,9,Picturebook
15485,1,Original
15486,1,Original
15487,2,Manga
15488,7,Novel
15489,1,Original
15490,4,Game
15491,1,Original
15492,4,Game
15493,1,Original
15494,1,Original
15495,1,Original
15496,1,Original
15497,1,Original
15498,1,Original
15499,1,Original
15500,1,Original
15501,4,Game
15502,1,Original
15503,1,Original
15504,2,Manga
15505,1,Original
15506,1,Original
15507,10,Webmanga
15508,5,Visualnovel
15509,1,Original
15510,1,Original
15511,1,Original
15512,1,Original
15513,8,Other
15514,2,Manga
15515,NULL,NULL
15516,NULL,NULL
15517,2,Manga
15518,2,Manga
15519,4,Game
15520,4,Game
15521,1,Original
15522,8,Other
15523,3,Lightnovel
15524,6,4-komamanga
15525,3,Lightnovel
15526,2,Manga
15527,1,Original
15528,1,Original
15529,1,Original
15530,2,Manga
15531,3,Lightnovel
15532,1,Original
15533,1,Original
15534,2,Manga
15535,2,Manga
15536,6,4-komamanga
15537,6,4-komamanga
15538,6,4-komamanga
15539,2,Manga
15540,1,Original
15541,1,Original
15542,8,Other
15543,2,Manga
15544,2,Manga
15545,2,Manga
15546,8,Other
15547,10,Webmanga
15548,2,Manga
15549,2,Manga
15550,2,Manga
15551,2,Manga
15552,2,Manga
15553,2,Manga
15554,8,Other
15555,5,Visualnovel
15556,6,4-komamanga
15557,2,Manga
15558,2,Manga
15559,2,Manga
15560,2,Manga
15561,2,Manga
15562,2,Manga
15563,13,Book
15564,2,Manga
15565,NULL,NULL
15566,9,Picturebook
15567,1,Original
15568,10,Webmanga
15569,1,Original
15570,2,Manga
15571,9,Picturebook
15572,11,Music
15573,6,4-komamanga
15574,2,Manga
15575,4,Game
15576,4,Game
15577,4,Game
15578,4,Game
15579,3,Lightnovel
15580,1,Original
15581,1,Original
15582,1,Original
15583,8,Other
15584,1,Original
15585,1,Original
15586,1,Original
15587,1,Original
15588,10,Webmanga
15589,2,Manga
15590,1,Original
15591,2,Manga
15592,1,Original
15593,1,Original
15594,1,Original
15595,4,Game
15596,7,Novel
15597,1,Original
15598,1,Original
15599,1,Original
15600,1,Original
15601,9,Picturebook
15602,1,Original
15603,9,Picturebook
15604,NULL,NULL
15605,1,Original
15606,1,Original
15607,1,Original
15608,1,Original
15609,1,Original
15610,1,Original
15611,1,Original
15612,1,Original
15613,2,Manga
15614,6,4-komamanga
15615,2,Manga
15616,4,Game
15617,4,Game
15618,5,Visualnovel
15619,3,Lightnovel
15620,2,Manga
15621,2,Manga
15622,5,Visualnovel
15623,4,Game
15624,1,Original
15625,1,Original
15626,11,Music
15627,2,Manga
15628,2,Manga
15629,13,Book
15630,3,Lightnovel
15631,3,Lightnovel
15632,2,Manga
15633,2,Manga
15634,1,Original
15635,2,Manga
15636,1,Original
15637,1,Original
15638,2,Manga
15639,1,Original
15640,11,Music
15641,11,Music
15642,2,Manga
15643,2,Manga
15644,1,Original
15645,1,Original
15646,1,Original
15647,4,Game
15648,1,Original
15649,11,Music
15650,1,Original
15651,1,Original
15652,1,Original
15653,1,Original
15654,4,Game
15655,3,Lightnovel
15656,2,Manga
15657,2,Manga
15658,9,Picturebook
15659,4,Game
15660,2,Manga
15661,2,Manga
15662,2,Manga
15663,2,Manga
15664,3,Lightnovel
15665,8,Other
15666,2,Manga
15667,2,Manga
15668,1,Original
15669,8,Other
15670,1,Original
15671,2,Manga
15672,2,Manga
15673,3,Lightnovel
15674,1,Original
15675,3,Lightnovel
15676,2,Manga
15677,2,Manga
15678,1,Original
15679,1,Original
15680,1,Original
15681,2,Manga
15682,1,Original
15683,1,Original
15684,1,Original
15685,1,Original
15686,2,Manga
15687,7,Novel
15688,2,Manga
15689,10,Webmanga
15690,3,Lightnovel
15691,1,Original
15692,7,Novel
15693,1,Original
15694,1,Original
15695,1,Original
15696,2,Manga
15697,3,Lightnovel
15698,NULL,NULL
15699,1,Original
15700,10,Webmanga
15701,4,Game
15702,2,Manga
15703,3,Lightnovel
15704,2,Manga
15705,2,Manga
15706,2,Manga
15707,6,4-komamanga
15708,2,Manga
15709,1,Original
15710,1,Original
15711,2,Manga
15712,2,Manga
15713,1,Original
15714,1,Original
15715,8,Other
15716,1,Original
15717,11,Music
15718,1,Original
15719,1,Original
15720,1,Original
15721,1,Original
15722,9,Picturebook
15723,4,Game
15724,NULL,NULL
15725,8,Other
15726,4,Game
15727,5,Visualnovel
15728,1,Original
15729,5,Visualnovel
15730,1,Original
15731,1,Original
15732,10,Webmanga
15733,4,Game
15734,6,4-komamanga
15735,11,Music
15736,1,Original
15737,2,Manga
15738,6,4-komamanga
15739,8,Other
15740,NULL,NULL
15741,1,Original
15742,1,Original
15743,1,Original
15744,10,Webmanga
15745,1,Original
15746,7,Novel
15747,1,Original
15748,1,Original
15749,1,Original
15750,2,Manga
15751,2,Manga
15752,2,Manga
15753,1,Original
15754,1,Original
15755,1,Original
15756,1,Original
15757,8,Other
15758,1,Original
15759,1,Original
15760,2,Manga
15761,1,Original
15762,1,Original
15763,10,Webmanga
15764,1,Original
15765,1,Original
15766,1,Original
15767,2,Manga
15768,2,Manga
15769,8,Other
15770,1,Original
15771,1,Original
15772,1,Original
15773,1,Original
15774,1,Original
15775,1,Original
15776,4,Game
15777,1,Original
15778,2,Manga
15779,10,Webmanga
15780,1,Original
15781,1,Original
15782,7,Novel
15783,2,Manga
15784,3,Lightnovel
15785,2,Manga
15786,NULL,NULL
15787,1,Original
15788,1,Original
15789,1,Original
15790,2,Manga
15791,8,Other
15792,1,Original
15793,2,Manga
15794,1,Original
15795,15,Digitalmanga
15796,11,Music
15797,2,Manga
15798,1,Original
15799,8,Other
15800,1,Original
15801,2,Manga
15802,1,Original
15803,1,Original
15804,3,Lightnovel
15805,2,Manga
15806,1,Original
15807,1,Original
15808,4,Game
15809,1,Original
15810,2,Manga
15811,2,Manga
15812,2,Manga
15813,1,Original
15814,2,Manga
15815,2,Manga
15816,3,Lightnovel
15817,1,Original
15818,1,Original
15819,1,Original
15820,2,Manga
15821,1,Original
15822,1,Original
15823,8,Other
15824,1,Original
15825,1,Original
15826,1,Original
15827,1,Original
15828,1,Original
15829,1,Original
15830,1,Original
15831,8,Other
15832,5,Visualnovel
15833,1,Original
15834,2,Manga
15835,1,Original
15836,1,Original
15837,1,Original
15838,1,Original
15839,1,Original
15840,1,Original
15841,1,Original
15842,1,Original
15843,1,Original
15844,1,Original
15845,11,Music
15846,2,Manga
15847,11,Music
15848,1,Original
15849,11,Music
15850,1,Original
15851,1,Original
15852,7,Novel
15853,1,Original
15854,1,Original
15855,1,Original
15856,1,Original
15857,1,Original
15858,7,Novel
15859,1,Original
15860,1,Original
15861,1,Original
15862,1,Original
15863,5,Visualnovel
15864,4,Game
15865,1,Original
15866,1,Original
15867,10,Webmanga
15868,1,Original
15869,1,Original
15870,8,Other
15871,1,Original
15872,1,Original
15873,1,Original
15874,3,Lightnovel
15875,1,Original
15876,1,Original
15877,1,Original
15878,1,Original
15879,1,Original
15880,2,Manga
15881,1,Original
15882,7,Novel
15883,1,Original
15884,2,Manga
15885,1,Original
15886,8,Other
15887,11,Music
15888,2,Manga
15889,1,Original
15890,10,Webmanga
15891,6,4-komamanga
15892,1,Original
15893,10,Webmanga
15894,2,Manga
15895,8,Other
15896,2,Manga
15897,11,Music
15898,1,Original
15899,1,Original
15900,2,Manga
15901,1,Original
15902,1,Original
15903,1,Original
15904,1,Original
15905,1,Original
15906,1,Original
15907,10,Webmanga
15908,1,Original
15909,1,Original
15910,1,Original
15911,1,Original
15912,1,Original
15913,1,Original
15914,1,Original
15915,2,Manga
15916,10,Webmanga
15917,2,Manga
15918,2,Manga
15919,1,Original
15920,7,Novel
15921,1,Original
15922,1,Original
15923,1,Original
15924,5,Visualnovel
15925,2,Manga
15926,2,Manga
15927,2,Manga
15928,1,Original
15929,1,Original
15930,2,Manga
15931,1,Original
15932,1,Original
15933,7,Novel
15934,1,Original
15935,1,Original
15936,1,Original
15937,4,Game
15938,2,Manga
15939,13,Book
15940,1,Original
15941,5,Visualnovel
15942,1,Original
15943,2,Manga
15944,1,Original
15945,1,Original
15946,11,Music
15947,1,Original
15948,2,Manga
15949,1,Original
15950,7,Novel
15951,3,Lightnovel
15952,1,Original
15953,4,Game
15954,1,Original
15955,4,Game
15956,2,Manga
15957,4,Game
15958,7,Novel
15959,2,Manga
15960,3,Lightnovel
15961,1,Original
15962,NULL,NULL
15963,NULL,NULL
15964,NULL,NULL
15965,NULL,NULL
15966,4,Game
15967,4,Game
15968,1,Original
15969,4,Game
15970,3,Lightnovel
15971,4,Game
15972,3,Lightnovel
15973,1,Original
15974,1,Original
15975,1,Original
15976,8,Other
15977,3,Lightnovel
15978,NULL,NULL
15979,1,Original
15980,4,Game
15981,2,Manga
15982,14,Cardgame
15983,1,Original
15984,2,Manga
15985,2,Manga
15986,8,Other
15987,1,Original
15988,1,Original
15989,1,Original
15990,1,Original
15991,4,Game
15992,14,Cardgame
15993,1,Original
15994,8,Other
15995,4,Game
15996,1,Original
15997,1,Original
15998,1,Original
15999,1,Original
16000,4,Game
16001,5,Visualnovel
16002,1,Original
16003,1,Original
16004,1,Original
16005,1,Original
16006,1,Original
16007,8,Other
16008,1,Original
16009,1,Original
16010,1,Original
16011,1,Original
16012,1,Original
16013,1,Original
16014,1,Original
16015,9,Picturebook
16016,8,Other
16017,1,Original
16018,1,Original
16019,1,Original
16020,1,Original
16021,1,Original
16022,11,Music
16023,1,Original
16024,1,Original
16025,1,Original
16026,1,Original
16027,4,Game
16028,7,Novel
16029,1,Original
16030,1,Original
16031,1,Original
16032,5,Visualnovel
16033,8,Other
16034,4,Game
16035,10,Webmanga
16036,1,Original
16037,1,Original
16038,1,Original
16039,7,Novel
16040,7,Novel
16041,1,Original
16042,7,Novel
16043,3,Lightnovel
16044,1,Original
16045,13,Book
16046,NULL,NULL
16047,NULL,NULL
16048,1,Original
16049,2,Manga
16050,2,Manga
16051,NULL,NULL
16052,2,Manga
16053,1,Original
16054,8,Other
16055,2,Manga
16056,4,Game
16057,8,Other
16058,10,Webmanga
16059,4,Game
16060,1,Original
16061,2,Manga
16062,1,Original
16063,1,Original
16064,1,Original
16065,11,Music
16066,1,Original
16067,1,Original
16068,1,Original
16069,1,Original
16070,1,Original
16071,1,Original
16072,3,Lightnovel
16073,9,Picturebook
16074,4,Game
16075,2,Manga
16076,1,Original
16077,4,Game
16078,1,Original
16079,1,Original
16080,2,Manga
16081,1,Original
16082,8,Other
16083,4,Game
16084,3,Lightnovel
16085,2,Manga
16086,8,Other
16087,2,Manga
16088,2,Manga
16089,2,Manga
16090,2,Manga
16091,1,Original
16092,1,Original
16093,5,Visualnovel
16094,5,Visualnovel
16095,1,Original
16096,2,Manga
16097,2,Manga
16098,1,Original
16099,1,Original
16100,2,Manga
16101,NULL,NULL
16102,2,Manga
16103,NULL,NULL
16104,NULL,NULL
16105,2,Manga
16106,4,Game
16107,1,Original
16108,1,Original
16109,3,Lightnovel
16110,3,Lightnovel
16111,2,Manga
16112,7,Novel
16113,1,Original
16114,1,Original
16115,1,Original
16116,1,Original
16117,1,Original
16118,11,Music
16119,2,Manga
16120,1,Original
16121,2,Manga
16122,2,Manga
16123,1,Original
16124,4,Game
16125,1,Original
16126,2,Manga
16127,11,Music
16128,2,Manga
16129,1,Original
16130,1,Original
16131,1,Original
16132,2,Manga
16133,1,Original
16134,4,Game
16135,2,Manga
16136,2,Manga
16137,2,Manga
16138,4,Game
16139,3,Lightnovel
16140,NULL,NULL
16141,NULL,NULL
16142,NULL,NULL
16143,1,Original
16144,1,Original
16145,1,Original
16146,1,Original
16147,3,Lightnovel
16148,2,Manga
16149,2,Manga
16150,2,Manga
16151,10,Webmanga
16152,NULL,NULL
16153,2,Manga
16154,1,Original
16155,1,Original
16156,7,Novel
16157,7,Novel
16158,2,Manga
16159,1,Original
16160,1,Original
16161,1,Original
16162,1,Original
16163,1,Original
16164,1,Original
16165,1,Original
16166,3,Lightnovel
16167,3,Lightnovel
16168,2,Manga
16169,4,Game
