anime_id,source
2087,"Picture book"
2088,Original
2089,Book
2090,Other
2091,NULL
2092,NULL
2093,"Picture book"
2094,Manga
2095,Original
2096,Original
2097,Original
2098,Manga
2099,Original
2100,NULL
2101,Original
2102,Original
2103,NULL
2104,NULL
2105,NULL
2106,NULL
2107,NULL
2108,NULL
2109,NULL
2110,Original
2111,"Visual novel"
2112,"Visual novel"
2113,Original
2114,NULL
2115,NULL
2116,Original
2117,Book
2118,NULL
2119,Original
2120,NULL
2121,Manga
2122,Manga
2123,NULL
2124,Manga
2125,Manga
2126,Original
2127,Original
2128,NULL
2129,"Visual novel"
2130,"Visual novel"
2131,"Visual novel"
2132,Manga
2133,Original
2134,Original
2135,Novel
2136,Novel
2137,Manga
2138,Manga
2139,NULL
2140,Manga
2141,Manga
2142,NULL
2143,Manga
2144,NULL
2145,NULL
2146,NULL
2147,NULL
2148,Manga
2149,"Visual novel"
2150,NULL
2151,NULL
2152,"Visual novel"
2153,"Visual novel"
2154,"Visual novel"
2155,Manga
2156,Manga
2157,Manga
2158,"Visual novel"
2159,Manga
2160,NULL
2161,Original
2162,Game
2163,Game
2164,Game
2165,NULL
2166,Game
2167,Other
2168,"Visual novel"
2169,"Light novel"
2170,"Visual novel"
2171,"Visual novel"
2172,Manga
2173,NULL
2174,"Visual novel"
2175,"Visual novel"
2176,"Visual novel"
2177,"Visual novel"
2178,"Visual novel"
2179,"Visual novel"
2180,"Visual novel"
2181,Original
2182,Other
2183,Manga
2184,Manga
2185,Manga
2186,NULL
2187,NULL
2188,Original
2189,Game
2190,Original
2191,NULL
2192,NULL
2193,"Light novel"
2194,"Visual novel"
2195,"Visual novel"
2196,Original
2197,Original
2198,NULL
2199,Manga
2200,Manga
2201,Manga
2202,Manga
2203,Manga
2204,"4-koma manga"
2205,Manga
2206,NULL
2207,"Light novel"
2208,Manga
2209,"Visual novel"
2210,Manga
2211,"Visual novel"
2212,Manga
2213,NULL
2214,NULL
2215,Manga
2216,Original
2217,NULL
2218,NULL
2219,NULL
2220,Manga
2221,Manga
2222,Manga
2223,Manga
2224,Manga
2225,Manga
2226,NULL
2227,"Visual novel"
2228,"Visual novel"
2229,"Visual novel"
2230,"Visual novel"
2231,"Visual novel"
2232,"Visual novel"
2233,"Visual novel"
2234,"Visual novel"
2235,"Visual novel"
2236,"Visual novel"
2237,"Visual novel"
2238,"Visual novel"
2239,NULL
2240,"Visual novel"
2241,"Visual novel"
2242,Manga
2243,Original
2244,NULL
2245,Manga
2246,Manga
2247,Manga
2248,Manga
2249,Radio
2250,Manga
2251,NULL
2252,Original
2253,Manga
2254,Manga
2255,NULL
2256,Manga
2257,Original
2258,Game
2259,Manga
2260,NULL
2261,"Light novel"
2262,Original
2263,NULL
2264,Manga
2265,NULL
2266,NULL
2267,Manga
2268,Manga
2269,"Visual novel"
2270,"Visual novel"
2271,Original
2272,"Visual novel"
2273,"Visual novel"
2274,"Visual novel"
2275,NULL
2276,"Visual novel"
2277,NULL
2278,NULL
2279,Manga
2280,Other
2281,Original
2282,NULL
2283,Manga
2284,NULL
2285,NULL
2286,NULL
2287,"Light novel"
2288,Radio
2289,Manga
2290,Manga
2291,Manga
2292,Manga
2293,Manga
2294,Manga
2295,"Visual novel"
2296,Original
2297,"Visual novel"
2298,Manga
2299,Original
2300,NULL
2301,Manga
2302,Manga
2303,Manga
2304,Manga
2305,Book
2306,NULL
2307,Manga
2308,Manga
2309,NULL
2310,Manga
2311,"Visual novel"
2312,Original
2313,Manga
2314,Manga
2315,NULL
2316,"Visual novel"
2317,Game
2318,Manga
2319,"Visual novel"
2320,"Visual novel"
2321,"Visual novel"
2322,Game
2323,NULL
2324,Game
2325,NULL
2326,"Visual novel"
2327,"Visual novel"
2328,"Visual novel"
2329,NULL
2330,Manga
2331,NULL
2332,Novel
2333,Novel
2334,Book
2335,Novel
2336,Novel
2337,Novel
2338,NULL
2339,NULL
2340,Manga
2341,Novel
2342,Novel
2343,Novel
2344,Manga
2345,Other
2346,NULL
2347,Novel
2348,Manga
2349,Novel
2350,Manga
2351,Manga
2352,Original
2353,Manga
2354,NULL
2355,Novel
2356,Novel
2357,Book
2358,Novel
2359,Book
2360,Book
2361,NULL
2362,NULL
2363,Original
2364,Book
2365,Book
2366,Original
2367,Novel
2368,Manga
2369,Original
2370,Original
2371,Original
2372,Original
2373,Original
2374,Original
2375,Manga
2376,Manga
2377,"Visual novel"
2378,Game
2379,Manga
2380,"Light novel"
2381,Manga
2382,"Visual novel"
2383,Original
2384,Manga
2385,Original
2386,NULL
2387,NULL
2388,NULL
2389,Manga
2390,"Light novel"
2391,Original
2392,Manga
2393,Original
2394,Original
2395,Manga
2396,"Visual novel"
2397,"Visual novel"
2398,Original
2399,Novel
2400,NULL
2401,Novel
2402,"Visual novel"
2403,"Picture book"
2404,Original
2405,Novel
2406,Novel
2407,Novel
2408,Manga
2409,Novel
2410,Novel
2411,Novel
2412,NULL
2413,NULL
2414,NULL
2415,NULL
2416,NULL
2417,NULL
2418,NULL
2419,NULL
2420,NULL
2421,NULL
2422,NULL
2423,NULL
2424,NULL
2425,NULL
2426,NULL
2427,NULL
2428,NULL
2429,NULL
2430,NULL
2431,NULL
2432,NULL
2433,NULL
2434,NULL
2435,NULL
2436,NULL
2437,NULL
2438,NULL
2439,NULL
2440,NULL
2441,NULL
2442,NULL
2443,NULL
2444,NULL
2445,NULL
2446,NULL
2447,NULL
2448,NULL
2449,NULL
2450,Manga
2451,NULL
2452,NULL
2453,NULL
2454,NULL
2455,NULL
2456,NULL
2457,NULL
2458,NULL
2459,NULL
2460,NULL
2461,NULL
2462,NULL
2463,NULL
2464,Novel
2465,Manga
2466,Original
2467,NULL
2468,Game
2469,"Web manga"
2470,Manga
2471,Manga
2472,NULL
2473,Game
2474,Game
2475,Original
2476,Manga
2477,NULL
2478,Manga
2479,Manga
2480,Original
2481,"Light novel"
2482,"Light novel"
2483,Manga
2484,NULL
2485,NULL
2486,NULL
2487,NULL
2488,Manga
2489,Manga
2490,Manga
2491,Manga
2492,NULL
2493,Original
2494,Manga
2495,NULL
2496,Manga
2497,Game
2498,"Visual novel"
2499,NULL
2500,Manga
2501,Original
2502,Manga
2503,Game
2504,NULL
2505,Manga
2506,Manga
2507,Other
2508,Original
2509,Manga
2510,Original
2511,Music
2512,Manga
2513,Manga
2514,NULL
2515,Original
2516,Original
2517,Manga
2518,NULL
2519,NULL
2520,Manga
2521,NULL
2522,NULL
2523,Manga
2524,Manga
2525,NULL
2526,Original
2527,"4-koma manga"
2528,NULL
2529,Original
2530,Manga
2531,NULL
2532,Original
2533,NULL
2534,Manga
2535,Manga
2536,Novel
2537,Manga
2538,Original
2539,Original
2540,Original
2541,Original
2542,Original
2543,Original
2544,Original
2545,Manga
2546,Original
2547,Other
2548,Other
2549,Manga
2550,NULL
2551,Book
2552,Manga
2553,Manga
2554,Manga
2555,Game
2556,Game
2557,Game
2558,Manga
2559,NULL
2560,Original
2561,Game
2562,Book
2563,"Visual novel"
2564,Manga
2565,Manga
2566,"Light novel"
2567,Original
2568,Manga
2569,Manga
2570,Manga
2571,Game
2572,Manga
2573,NULL
2574,Original
2575,Other
2576,Manga
2577,Manga
2578,Original
2579,Manga
2580,NULL
2581,NULL
2582,NULL
2583,Original
2584,NULL
2585,NULL
2586,Game
2587,NULL
2588,Book
2589,Manga
2590,Other
2591,Original
2592,Other
2593,NULL
2594,Other
2595,Original
2596,Game
2597,Original
2598,NULL
2599,NULL
2600,"Picture book"
2601,"Picture book"
2602,Book
2603,Book
2604,NULL
2605,Novel
2606,Novel
2607,NULL
2608,NULL
2609,Original
2610,NULL
2611,Manga
2612,Manga
2613,NULL
2614,Novel
2615,"Visual novel"
2616,Novel
2617,NULL
2618,"Visual novel"
2619,Game
2620,Game
2621,Original
2622,Manga
2623,Manga
2624,"Visual novel"
2625,"Visual novel"
2626,Manga
2627,"Visual novel"
2628,Manga
2629,NULL
2630,"Visual novel"
2631,"Visual novel"
2632,"Visual novel"
2633,"Visual novel"
2634,"Visual novel"
2635,"Visual novel"
2636,"Visual novel"
2637,"Visual novel"
2638,Manga
2639,Original
2640,NULL
2641,Manga
2642,Original
2643,Manga
2644,Original
2645,Game
2646,Manga
2647,Original
2648,Other
2649,Original
2650,NULL
2651,"Picture book"
2652,"Visual novel"
2653,NULL
2654,"Light novel"
2655,Manga
2656,Manga
2657,Original
2658,NULL
2659,NULL
2660,Manga
2661,NULL
2662,Manga
2663,Manga
2664,Novel
2665,Novel
2666,Original
2667,"Visual novel"
2668,NULL
2669,Manga
2670,NULL
2671,Manga
2672,"Visual novel"
2673,"Visual novel"
2674,"Visual novel"
2675,Game
2676,Manga
2677,Original
2678,Manga
2679,Manga
2680,Manga
2681,"Visual novel"
2682,"Visual novel"
2683,Manga
2684,Original
2685,NULL
2686,"4-koma manga"
2687,Manga
2688,"Visual novel"
2689,Original
2690,"Visual novel"
2691,NULL
2692,NULL
2693,Game
2694,Manga
2695,Game
2696,Original
2697,"Light novel"
2698,Original
2699,Manga
2700,Original
2701,"Visual novel"
2702,NULL
2703,Manga
2704,Original
2705,Original
2706,Manga
2707,Manga
2708,Manga
2709,"Light novel"
2710,"Visual novel"
2711,NULL
2712,Game
2713,"Light novel"
2714,Original
2715,Manga
2716,NULL
2717,Manga
2718,Original
2719,NULL
2720,NULL
2721,Manga
2722,"Visual novel"
2723,"Light novel"
2724,Manga
2725,Manga
2726,Original
2727,"Visual novel"
2728,"Visual novel"
2729,Original
2730,NULL
2731,Manga
2732,Manga
2733,Manga
2734,Manga
2735,Manga
2736,Manga
2737,Manga
2738,Manga
2739,Original
2740,NULL
2741,NULL
2742,Manga
2743,Manga
2744,Original
2745,Manga
2746,Other
2747,"Visual novel"
2748,NULL
2749,Novel
2750,Novel
2751,Novel
2752,Manga
2753,Manga
2754,Manga
2755,Manga
2756,Manga
2757,Manga
2758,Game
2759,NULL
2760,NULL
2761,NULL
2762,Original
2763,Original
2764,Original
2765,"Visual novel"
2766,Other
2767,Original
2768,Manga
2769,Other
2770,"Visual novel"
2771,NULL
2772,NULL
2773,Manga
2774,NULL
2775,Manga
2776,Original
2777,Original
2778,Manga
2779,NULL
2780,"Visual novel"
2781,Manga
2782,"Visual novel"
2783,Original
2784,Original
2785,NULL
2786,"Visual novel"
2787,NULL
2788,Manga
2789,Manga
2790,NULL
2791,Original
2792,Original
2793,Original
2794,Original
2795,Original
2796,Original
2797,NULL
2798,Original
2799,Manga
2800,Manga
2801,NULL
2802,Original
2803,Other
2804,Manga
2805,Manga
2806,Manga
2807,"Light novel"
2808,Original
2809,Original
2810,Novel
2811,Manga
2812,Manga
2813,Manga
2814,"Visual novel"
2815,NULL
2816,NULL
2817,NULL
2818,NULL
2819,NULL
2820,Game
2821,"Visual novel"
2822,Original
2823,"Visual novel"
2824,Original
2825,"Visual novel"
2826,"Visual novel"
2827,NULL
2828,Manga
2829,NULL
2830,Other
2831,Other
2832,Novel
2833,Manga
2834,Novel
2835,Manga
2836,Manga
2837,Original
2838,Manga
2839,NULL
2840,Manga
2841,NULL
2842,Manga
2843,Manga
2844,Manga
2845,Original
2846,NULL
2847,NULL
2848,Manga
2849,NULL
2850,Original
2851,NULL
2852,NULL
2853,NULL
2854,NULL
2855,Manga
2856,"Visual novel"
2857,Novel
2858,NULL
2859,"4-koma manga"
2860,"Visual novel"
2861,Original
2862,"Visual novel"
2863,Manga
2864,NULL
2865,Original
2866,Manga
2867,NULL
2868,Manga
2869,NULL
2870,Novel
2871,NULL
2872,NULL
2873,Novel
2874,Manga
2875,NULL
2876,NULL
2877,Original
2878,NULL
2879,Original
2880,Manga
2881,Other
2882,Manga
2883,NULL
2884,Manga
2885,Original
2886,NULL
2887,Manga
2888,Original
2889,Book
2890,NULL
2891,Original
2892,Original
2893,Manga
2894,Manga
2895,"Visual novel"
2896,Manga
2897,"Visual novel"
2898,Game
2899,Manga
2900,NULL
2901,Manga
2902,Manga
2903,Original
2904,"4-koma manga"
2905,Manga
2906,NULL
2907,Original
2908,Original
2909,Original
2910,NULL
2911,"Visual novel"
2912,Original
2913,Original
2914,NULL
2915,NULL
2916,Original
2917,Manga
2918,Game
2919,Original
2920,Game
2921,Original
2922,Original
2923,Manga
2924,NULL
2925,NULL
2926,Manga
2927,Manga
2928,NULL
2929,NULL
2930,Manga
2931,Manga
2932,Manga
2933,NULL
2934,"Visual novel"
2935,Game
2936,Original
2937,Original
2938,"4-koma manga"
2939,NULL
2940,NULL
2941,Manga
2942,Manga
2943,"Visual novel"
2944,"Visual novel"
2945,NULL
2946,"Visual novel"
2947,"Visual novel"
2948,Original
2949,Manga
2950,"Visual novel"
2951,"Visual novel"
2952,"Visual novel"
2953,Manga
2954,Original
2955,Original
2956,"Picture book"
2957,"Visual novel"
2958,Original
2959,"Light novel"
2960,Original
2961,"Visual novel"
2962,Original
2963,Other
2964,Original
2965,"Visual novel"
2966,"Visual novel"
2967,Manga
2968,"Visual novel"
2969,Manga
2970,Other
2971,Original
2972,Manga
2973,Original
2974,Manga
2975,Original
2976,Manga
2977,Original
2978,Manga
2979,"Light novel"
2980,Manga
2981,Original
2982,Game
2983,Original
2984,Original
2985,Original
2986,Manga
2987,"Visual novel"
2988,Novel
2989,NULL
2990,Manga
2991,NULL
2992,NULL
2993,"Visual novel"
2994,NULL
2995,Original
2996,NULL
2997,NULL
2998,NULL
2999,NULL
3000,NULL
3001,Manga
3002,Original
3003,Manga
3004,"Visual novel"
3005,NULL
3006,Manga
3007,NULL
3008,NULL
3009,NULL
3010,Original
3011,Manga
3012,"Visual novel"
3013,NULL
3014,Original
3015,NULL
3016,NULL
3017,Original
3018,Manga
3019,Manga
3020,Manga
3021,Original
3022,Manga
3023,Original
3024,Novel
3025,Novel
3026,Original
3027,NULL
3028,Manga
3029,Manga
3030,NULL
3031,Manga
3032,NULL
3033,Original
3034,NULL
3035,NULL
3036,NULL
3037,"Visual novel"
3038,NULL
3039,Other
3040,Game
3041,Manga
3042,Manga
3043,Original
3044,NULL
3045,NULL
3046,NULL
3047,Manga
3048,Original
3049,Manga
3050,NULL
3051,Book
3052,NULL
3053,NULL
3054,NULL
3055,Manga
3056,NULL
3057,"Light novel"
3058,"Light novel"
3059,"Light novel"
3060,"Light novel"
3061,Manga
3062,Original
3063,NULL
3064,Original
3065,Original
3066,"Visual novel"
3067,"Visual novel"
3068,Manga
3069,NULL
3070,NULL
3071,NULL
3072,NULL
3073,NULL
3074,Original
3075,Novel
3076,NULL
3077,Game
3078,Original
3079,"Visual novel"
3080,NULL
3081,NULL
3082,NULL
3083,Original
3084,"Light novel"
3085,Original
3086,NULL
3087,NULL
3088,Original
3089,NULL
3090,NULL
3091,Manga
3092,Game
3093,Manga
3094,Manga
3095,NULL
3096,NULL
3097,NULL
3098,NULL
3099,Manga
3100,NULL
3101,NULL
3102,Other
3103,NULL
3104,NULL
3105,Original
3106,"Visual novel"
3107,Game
3108,Original
3109,"4-koma manga"
3110,NULL
3111,"Visual novel"
3112,"Visual novel"
3113,NULL
3114,NULL
3115,Original
3116,Manga
3117,"Visual novel"
3118,Manga
3119,Manga
3120,Manga
3121,"Light novel"
3122,Manga
3123,NULL
3124,NULL
3125,Original
3126,Original
3127,"Visual novel"
3128,Manga
3129,Manga
3130,Original
3131,NULL
3132,Manga
3133,NULL
3134,NULL
3135,Manga
3136,Original
3137,Manga
3138,Original
3139,Original
3140,Manga
3141,Original
3142,NULL
3143,Manga
3144,NULL
3145,Game
3146,"Light novel"
3147,NULL
3148,Manga
3149,"Visual novel"
3150,"Visual novel"
3151,"Visual novel"
3152,"Visual novel"
3153,NULL
3154,"Visual novel"
3155,"Visual novel"
3156,Manga
3157,"Visual novel"
3158,"Visual novel"
3159,NULL
3160,Original
3161,Manga
3162,NULL
3163,Novel
3164,Manga
3165,Manga
3166,"4-koma manga"
3167,Manga
3168,NULL
3169,Novel
3170,"Light novel"
3171,"Visual novel"
3172,Manga
3173,Manga
3174,Manga
3175,NULL
3176,"Visual novel"
3177,NULL
3178,Manga
3179,Original
3180,"Visual novel"
3181,NULL
3182,Original
3183,NULL
3184,Manga
3185,NULL
3186,Manga
3187,Original
3188,NULL
3189,"Light novel"
3190,NULL
3191,Manga
3192,Manga
3193,Original
3194,NULL
3195,Manga
3196,NULL
3197,NULL
3198,NULL
3199,"Visual novel"
3200,Manga
3201,"Light novel"
3202,Manga
3203,Manga
3204,NULL
3205,Original
3206,Manga
3207,Novel
3208,Original
3209,Novel
3210,Original
3211,Original
3212,NULL
3213,Manga
3214,Manga
3215,Manga
3216,Manga
3217,Original
3218,Manga
3219,"Visual novel"
3220,Manga
3221,NULL
3222,Original
3223,Music
3224,Original
3225,Original
3226,Original
3227,Novel
3228,Original
3229,Game
3230,Original
3231,Manga
3232,NULL
3233,NULL
3234,"Visual novel"
3235,"Visual novel"
3236,Manga
3237,"Visual novel"
3238,"Light novel"
3239,Original
3240,NULL
3241,Original
3242,NULL
3243,NULL
3244,Manga
3245,"Visual novel"
3246,"Visual novel"
3247,Manga
3248,Manga
3249,Original
3250,Game
3251,Original
3252,Original
3253,NULL
3254,Manga
3255,Manga
3256,"Visual novel"
3257,"Light novel"
3258,Book
3259,NULL
3260,Original
3261,NULL
3262,NULL
3263,Original
3264,"Visual novel"
3265,Other
3266,Novel
3267,Other
3268,Other
3269,NULL
3270,Manga
3271,Manga
3272,NULL
3273,"Visual novel"
3274,NULL
3275,NULL
3276,Manga
3277,"Light novel"
3278,"Light novel"
3279,Original
3280,Original
3281,Original
3282,Manga
3283,Manga
3284,"Visual novel"
3285,"Visual novel"
3286,NULL
3287,NULL
3288,Other
3289,Manga
3290,Game
3291,Manga
3292,Manga
3293,Manga
3294,NULL
3295,NULL
3296,Novel
3297,Original
3298,"Light novel"
3299,Game
3300,NULL
3301,NULL
3302,Manga
3303,Music
3304,Music
3305,NULL
3306,NULL
3307,NULL
3308,NULL
3309,Manga
3310,Manga
3311,NULL
3312,NULL
3313,Game
3314,Original
3315,Original
3316,Novel
3317,Novel
3318,NULL
3319,NULL
3320,NULL
3321,Original
3322,Manga
3323,Novel
3324,NULL
3325,Manga
3326,NULL
3327,NULL
3328,NULL
3329,Manga
3330,Original
3331,Manga
3332,Original
3333,Original
3334,Manga
3335,Manga
3336,Original
3337,NULL
3338,NULL
3339,NULL
3340,NULL
3341,NULL
3342,Manga
3343,Original
3344,NULL
3345,Other
3346,Novel
3347,NULL
3348,Original
3349,NULL
3350,NULL
3351,NULL
3352,"Visual novel"
3353,Manga
3354,NULL
3355,Game
3356,Manga
3357,Original
3358,Manga
3359,NULL
3360,NULL
3361,Original
3362,NULL
3363,Novel
3364,"Light novel"
3365,"Visual novel"
3366,NULL
3367,Novel
3368,Manga
3369,NULL
3370,Other
3371,Manga
3372,Original
3373,NULL
3374,NULL
3375,Other
3376,Original
3377,"Visual novel"
3378,"Visual novel"
3379,"Visual novel"
3380,"Visual novel"
3381,"Visual novel"
3382,Manga
3383,NULL
3384,Other
3385,Original
3386,Original
3387,Original
3388,Manga
3389,Original
3390,Original
3391,Original
3392,"Picture book"
3393,Manga
3394,"Visual novel"
3395,"Visual novel"
3396,NULL
3397,"Visual novel"
3398,"Visual novel"
3399,Manga
3400,Manga
3401,Manga
3402,NULL
3403,NULL
3404,NULL
3405,NULL
3406,Game
3407,NULL
3408,Manga
3409,NULL
3410,Novel
3411,NULL
3412,NULL
3413,Manga
3414,Game
3415,NULL
3416,"Visual novel"
3417,Manga
3418,NULL
3419,Manga
3420,Other
3421,Original
3422,NULL
3423,NULL
3424,NULL
3425,NULL
3426,NULL
3427,Manga
3428,"Picture book"
3429,Original
3430,"Visual novel"
3431,"Visual novel"
3432,"Visual novel"
3433,"Visual novel"
3434,Manga
3435,Original
3436,"Visual novel"
3437,Original
3438,Manga
3439,Manga
3440,Original
3441,Original
3442,Manga
3443,Manga
3444,Original
3445,Manga
3446,Original
3447,NULL
3448,NULL
3449,Game
3450,"Visual novel"
3451,"Light novel"
3452,NULL
3453,Game
3454,NULL
3455,Original
3456,Manga
3457,Manga
3458,Manga
3459,Original
3460,NULL
3461,"Card game"
3462,Original
3463,Game
3464,Manga
3465,Original
3466,Manga
3467,"Visual novel"
3468,NULL
3469,"Visual novel"
3470,Other
3471,Other
3472,Manga
3473,Manga
3474,"Light novel"
3475,Game
3476,NULL
3477,NULL
3478,NULL
3479,NULL
3480,Original
3481,Novel
3482,Game
3483,Manga
3484,"Light novel"
3485,Manga
3486,Manga
3487,NULL
3488,NULL
3489,Other
3490,NULL
3491,Original
3492,NULL
3493,NULL
3494,Other
3495,Book
3496,Other
3497,Original
3498,NULL
3499,NULL
3500,Original
3501,Other
3502,NULL
3503,Manga
3504,Original
3505,NULL
3506,NULL
3507,NULL
3508,NULL
3509,NULL
3510,Original
3511,NULL
3512,"Visual novel"
3513,NULL
3514,Original
3515,Game
3516,Novel
3517,NULL
3518,Manga
3519,Original
3520,"Picture book"
3521,Original
3522,Original
3523,Manga
3524,NULL
3525,Manga
3526,"4-koma manga"
3527,NULL
3528,Music
3529,NULL
3530,Manga
3531,Manga
3532,Manga
3533,"Visual novel"
3534,Original
3535,NULL
3536,Original
3537,Manga
3538,"Visual novel"
3539,Original
3540,NULL
3541,"Light novel"
3542,Other
3543,Manga
3544,Other
3545,"Visual novel"
3546,Game
3547,Manga
3548,Manga
3549,Manga
3550,Game
3551,NULL
3552,NULL
3553,"Light novel"
3554,NULL
3555,NULL
3556,"Visual novel"
3557,NULL
3558,Original
3559,Original
3560,Manga
3561,"Visual novel"
3562,Manga
3563,Original
3564,Original
3565,"Light novel"
3566,NULL
3567,Original
3568,Original
3569,Original
3570,Original
3571,Original
3572,NULL
3573,"Visual novel"
3574,"Visual novel"
3575,Other
3576,Original
3577,Manga
3578,"Light novel"
3579,"Light novel"
3580,"4-koma manga"
3581,NULL
3582,NULL
3583,Original
3584,NULL
3585,NULL
3586,NULL
3587,NULL
3588,NULL
3589,NULL
3590,Manga
3591,NULL
3592,Original
3593,Original
3594,Manga
3595,"Visual novel"
3596,Original
3597,"Visual novel"
3598,"Visual novel"
3599,"Visual novel"
3600,NULL
3601,"Visual novel"
3602,"Visual novel"
3603,Manga
3604,Original
3605,NULL
3606,Original
3607,"Visual novel"
3608,Original
3609,NULL
3610,Other
3611,Original
3612,Original
3613,"Light novel"
3614,NULL
3615,NULL
3616,NULL
3617,NULL
3618,Game
3619,Original
3620,Original
3621,Original
3622,Original
3623,Manga
3624,Manga
3625,Original
3626,Original
3627,Original
3628,"Visual novel"
