anime_id,duration
1180,"1 hr. 42 min."
1181,"27 min. per ep."
1182,"25 min. per ep."
1183,"51 min. per ep."
1184,"48 min."
1185,"45 min."
1186,"53 min."
1187,"24 min. per ep."
1188,"10 min. per ep."
1189,"2 hr. 8 min."
1190,"2 hr. 10 min."
1191,"10 min. per ep."
1192,"24 min."
1193,"25 min. per ep."
1194,"25 min. per ep."
1195,"25 min. per ep."
1196,"20 min. per ep."
1197,"29 min."
1198,"45 min. per ep."
1199,"23 min. per ep."
1200,"25 min. per ep."
1201,"50 min."
1202,"1 hr. 19 min."
1203,"25 min. per ep."
1204,"28 min. per ep."
1205,"25 min. per ep."
1206,"1 min. per ep."
1207,"25 min. per ep."
1208,"24 min. per ep."
1209,"30 min. per ep."
1210,"30 min. per ep."
1211,"48 min."
1212,"37 min."
1213,"56 min."
1214,"52 min."
1215,"28 min. per ep."
1216,"50 min."
1217,"24 min. per ep."
1218,"41 min. per ep."
1219,"45 min. per ep."
1220,"24 min. per ep."
1221,"30 min. per ep."
1222,"30 min. per ep."
1223,"45 min. per ep."
1224,"40 min. per ep."
1225,"50 min. per ep."
1226,"25 min. per ep."
1227,"58 min. per ep."
1228,"1 hr. 50 min."
1229,"30 min. per ep."
1230,"30 min. per ep."
1231,"1 hr. 40 min."
1232,"1 hr. 41 min."
1233,"1 hr. 40 min."
1234,"1 hr. 40 min."
1235,"1 hr. 47 min."
1236,"1 hr. 48 min."
1237,"1 hr. 48 min."
1238,"23 min."
1239,"24 min."
1240,"10 min."
1241,"25 min. per ep."
1242,"24 min. per ep."
1243,"23 min. per ep."
1244,"23 min. per ep."
1245,"23 min. per ep."
1246,"25 min. per ep."
1247,"25 min. per ep."
1248,"1 hr. 26 min."
1249,"29 min."
1250,"1 hr. 39 min."
1251,"1 hr. 30 min."
1252,"32 min. per ep."
1253,"15 min. per ep."
1254,"28 min. per ep."
1255,"30 min. per ep."
1256,"30 min. per ep."
1257,"30 min. per ep."
1258,"30 min. per ep."
1259,"30 min. per ep."
1260,"30 min. per ep."
1261,"24 min. per ep."
1262,"30 min. per ep."
1263,"30 min. per ep."
1264,"30 min. per ep."
1265,"30 min. per ep."
1266,"58 min. per ep."
1267,"25 min. per ep."
1268,"30 min. per ep."
1269,"24 min. per ep."
1270,"33 min."
1271,"30 min. per ep."
1272,"30 min. per ep."
1273,"30 min. per ep."
1274,"30 min. per ep."
1275,"27 min. per ep."
1276,"30 min. per ep."
1277,"30 min. per ep."
1278,"30 min. per ep."
1279,"5 min. per ep."
1280,"24 min. per ep."
1281,"28 min. per ep."
1282,"25 min. per ep."
1283,"1 hr. 31 min."
1284,"1 hr. 32 min."
1285,"1 hr. 37 min."
1286,"1 hr. 37 min."
1287,"1 hr. 30 min."
1288,"1 hr. 32 min."
1289,"1 hr. 40 min."
1290,"1 hr. 30 min."
1291,"1 hr. 32 min."
1292,"1 hr. 30 min."
1293,"1 hr. 30 min."
1294,"1 hr. 30 min."
1295,"25 min. per ep."
1296,"24 min. per ep."
1297,"50 min."
1298,"12 min."
1299,"1 hr. 31 min."
1300,"1 hr. 40 min."
1301,"1 hr. 32 min."
1302,"1 hr. 13 min."
1303,"1 hr. 40 min."
1304,"1 hr. 30 min."
1305,"1 hr. 42 min."
1306,"1 hr. 30 min."
1307,"1 hr. 32 min."
1308,"1 hr. 30 min."
1309,"1 hr. 33 min."
1310,"30 min. per ep."
1311,"1 hr. 45 min."
1312,"23 min. per ep."
1313,"54 min. per ep."
1314,"30 min. per ep."
1315,"25 min. per ep."
1316,"23 min. per ep."
1317,"24 min. per ep."
1318,"49 min."
1319,"45 min."
1320,"25 min. per ep."
1321,"23 min. per ep."
1322,"40 min. per ep."
1323,"23 min. per ep."
1324,"34 min. per ep."
1325,"25 min. per ep."
1326,"25 min. per ep."
1327,"30 min. per ep."
1328,"37 min. per ep."
1329,"22 min. per ep."
1330,"23 min. per ep."
1331,"48 min."
1332,"24 min. per ep."
1333,"25 min. per ep."
1334,"25 min. per ep."
1335,"24 min. per ep."
1336,"23 min. per ep."
1337,"1 hr. 27 min."
1338,"45 min."
1339,"45 min."
1340,"1 hr. 30 min."
1341,"1 hr. 30 min."
1342,"1 hr. 31 min."
1343,"28 min."
1344,"44 min."
1345,"23 min. per ep."
1346,"23 min. per ep."
1347,"38 min. per ep."
1348,"25 min. per ep."
1349,"22 min. per ep."
1350,"24 min."
1351,"1 hr. 5 min. per ep."
1352,"14 min. per ep."
1353,"24 min. per ep."
1354,"25 min. per ep."
1355,"24 min. per ep."
1356,"24 min. per ep."
1357,"1 hr. 23 min."
1358,"45 min. per ep."
1359,"14 min. per ep."
1360,"39 min."
1361,"25 min. per ep."
1362,"30 min. per ep."
1363,"24 min. per ep."
1364,"26 min."
1365,"23 min. per ep."
1366,"3 min. per ep."
1367,"30 min."
1368,"1 hr. 50 min."
1369,"1 hr. 51 min."
1370,"25 min. per ep."
1371,"25 min. per ep."
1372,"30 min. per ep."
1373,"30 min. per ep."
1374,"27 min. per ep."
1375,"30 min. per ep."
1376,"24 min. per ep."
1377,"23 min."
1378,"22 min. per ep."
1379,"24 min. per ep."
1380,"24 min. per ep."
1381,"50 min. per ep."
1382,"1 hr. 33 min."
1383,"25 min. per ep."
1384,"1 hr. 9 min."
1385,"1 hr. 40 min."
1386,"42 min."
1387,"27 min. per ep."
1388,"23 min. per ep."
1389,"24 min. per ep."
1390,"23 min."
1391,"24 min. per ep."
1392,"24 min. per ep."
1393,"24 min. per ep."
1394,"23 min. per ep."
1395,"24 min. per ep."
1396,"25 min. per ep."
1397,"23 min. per ep."
1398,"1 hr. 30 min."
1399,"1 hr. 30 min."
1400,"27 min. per ep."
1401,"25 min. per ep."
1402,"23 min. per ep."
1403,"28 min. per ep."
1404,"23 min. per ep."
1405,"25 min. per ep."
1406,"24 min. per ep."
1407,"2 hr. 1 min."
1408,"24 min. per ep."
1409,"1 hr. 7 min."
1410,"36 min. per ep."
1411,"25 min. per ep."
1412,"24 min. per ep."
1413,"40 min. per ep."
1414,"23 min. per ep."
1415,"30 min."
1416,"25 min. per ep."
1417,"30 min. per ep."
1418,"24 min. per ep."
1419,"24 min. per ep."
1420,"24 min. per ep."
1421,"24 min. per ep."
1422,"23 min. per ep."
1423,"1 hr. 48 min."
1424,"22 min. per ep."
1425,"24 min. per ep."
1426,"24 min. per ep."
1427,"25 min. per ep."
1428,"25 min. per ep."
1429,"25 min. per ep."
1430,"24 min. per ep."
1431,"24 min. per ep."
1432,"24 min. per ep."
1433,"24 min. per ep."
1434,"30 min. per ep."
1435,"23 min. per ep."
1436,"24 min. per ep."
1437,"1 hr. per ep."
1438,"24 min. per ep."
1439,"50 min. per ep."
1440,"25 min. per ep."
1441,"27 min. per ep."
1442,"24 min. per ep."
1443,"27 min. per ep."
1444,"23 min. per ep."
1445,"22 min. per ep."
1446,"23 min. per ep."
1447,"24 min. per ep."
1448,"23 min. per ep."
1449,"21 min. per ep."
1450,"3 min."
1451,"25 min. per ep."
1452,"35 min. per ep."
1453,"29 min. per ep."
1454,"8 min. per ep."
1455,"27 min. per ep."
1456,"23 min. per ep."
1457,"24 min. per ep."
1458,"23 min. per ep."
1459,"24 min. per ep."
1460,"24 min. per ep."
1461,"24 min. per ep."
1462,"24 min. per ep."
1463,"24 min. per ep."
1464,"25 min. per ep."
1465,"30 min. per ep."
1466,"22 min. per ep."
1467,"11 min."
1468,"24 min. per ep."
1469,"21 min. per ep."
1470,"25 min. per ep."
1471,"24 min."
1472,"28 min. per ep."
1473,"20 min."
1474,"46 min."
1475,"24 min. per ep."
1476,"24 min."
1477,"25 min."
1478,"2 hr. 11 min."
1479,"30 min. per ep."
1480,"24 min. per ep."
1481,"25 min. per ep."
1482,"30 min. per ep."
1483,"25 min."
1484,"26 min. per ep."
1485,"26 min. per ep."
1486,"30 min. per ep."
1487,"30 min. per ep."
1488,"30 min. per ep."
1489,"1 hr. 5 min."
1490,"23 min. per ep."
1491,"34 min."
1492,"30 min. per ep."
1493,"46 min."
1494,"24 min. per ep."
1495,"27 min. per ep."
1496,"28 min. per ep."
1497,"25 min. per ep."
1498,"37 min. per ep."
1499,"24 min. per ep."
1500,"25 min. per ep."
1501,"24 min. per ep."
1502,"23 min. per ep."
1503,"26 min."
1504,"24 min. per ep."
1505,"3 min. per ep."
1506,"30 min. per ep."
1507,"39 min."
1508,"3 min. per ep."
1509,"15 min. per ep."
1510,"25 min. per ep."
1511,"57 min."
1512,"26 min. per ep."
1513,"24 min. per ep."
1514,"29 min. per ep."
1515,"25 min. per ep."
1516,"24 min. per ep."
1517,"20 min. per ep."
1518,"21 min. per ep."
1519,"1 hr. 10 min."
1520,"30 min. per ep."
1521,"26 min. per ep."
1522,"26 min. per ep."
1523,"27 min. per ep."
1524,"24 min. per ep."
1525,"25 min. per ep."
1526,"24 min. per ep."
1527,"25 min. per ep."
1528,"28 min. per ep."
1529,"1 hr. 52 min."
1530,"30 min. per ep."
1531,"12 min. per ep."
1532,"25 min. per ep."
1533,"21 min. per ep."
1534,"1 hr. 33 min."
1535,"24 min. per ep."
1536,"22 min. per ep."
1537,"23 min. per ep."
1538,"24 min. per ep."
1539,"25 min. per ep."
1540,"24 min. per ep."
1541,"23 min. per ep."
1542,"24 min. per ep."
1543,"24 min. per ep."
1544,"22 min. per ep."
1545,"24 min. per ep."
1546,"30 min. per ep."
1547,"27 min. per ep."
1548,"21 min. per ep."
1549,"24 min. per ep."
1550,"25 min. per ep."
1551,"25 min. per ep."
1552,"24 min. per ep."
1553,"24 min. per ep."
1554,"1 hr. 15 min."
1555,"21 min. per ep."
1556,"25 min. per ep."
1557,"25 min. per ep."
1558,"24 min. per ep."
1559,"23 min. per ep."
1560,"24 min. per ep."
1561,"28 min. per ep."
1562,"23 min. per ep."
1563,"24 min. per ep."
1564,"1 hr. 33 min."
1565,"25 min. per ep."
1566,"7 min. per ep."
1567,"24 min. per ep."
1568,"24 min. per ep."
1569,"24 min. per ep."
1570,"50 min. per ep."
1571,"32 min. per ep."
1572,"27 min."
1573,"27 min."
1574,"28 min. per ep."
1575,"23 min. per ep."
1576,"24 min. per ep."
1577,"25 min. per ep."
1578,"24 min. per ep."
1579,"2 min. per ep."
1580,"24 min. per ep."
1581,"14 min. per ep."
1582,"45 min. per ep."
1583,"8 min. per ep."
1584,"21 min. per ep."
1585,"22 min. per ep."
1586,"25 min. per ep."
1587,"27 min. per ep."
1588,"15 min. per ep."
1589,"23 min."
1590,"23 min."
1591,"16 min."
1592,"21 min."
1593,"13 min."
1594,"11 min. per ep."
1595,"10 min. per ep."
1596,"11 min. per ep."
1597,"23 min."
1598,"12 min. per ep."
1599,"42 min."
1600,"1 hr. 33 min."
1601,"56 min."
1602,"37 min. per ep."
1603,"30 min. per ep."
1604,"30 min."
1605,"55 min."
1606,"45 min."
1607,"48 min."
1608,"27 min. per ep."
1609,"21 min. per ep."
1610,"30 min. per ep."
1611,"25 min. per ep."
1612,"30 min. per ep."
1613,"1 hr. 35 min."
1614,"25 min."
1615,"24 min. per ep."
1616,"1 hr. 26 min."
1617,"55 min."
1618,"24 min. per ep."
1619,"29 min. per ep."
1620,"28 min. per ep."
1621,"27 min."
1622,"26 min. per ep."
1623,"29 min. per ep."
1624,"25 min. per ep."
1625,"31 min. per ep."
1626,"36 min. per ep."
1627,"26 min. per ep."
1628,"26 min. per ep."
1629,"25 min."
1630,"10 min."
1631,"30 min. per ep."
1632,"25 min. per ep."
1633,"1 hr. 20 min."
1634,"55 min."
1635,"59 min."
1636,"1 hr. 21 min."
1637,"38 min."
1638,"47 min."
1639,"46 min."
1640,"1 hr. 2 min."
1641,"27 min. per ep."
1642,"23 min. per ep."
1643,"30 min. per ep."
1644,"27 min. per ep."
1645,"23 min. per ep."
1646,"24 min. per ep."
1647,"24 min. per ep."
1648,"24 min. per ep."
1649,"29 min. per ep."
1650,"5 min. per ep."
1651,"24 min. per ep."
1652,"1 hr. 30 min."
1653,"24 min. per ep."
1654,"23 min."
1655,"23 min. per ep."
1656,"56 min."
1657,"25 min. per ep."
1658,"30 min. per ep."
1659,"30 min. per ep."
1660,"24 min. per ep."
1661,"1 hr. 23 min."
1662,"1 hr. 26 min."
1663,"25 min. per ep."
1664,"25 min. per ep."
1665,"42 min."
1666,"1 hr. 55 min."
1667,"11 min. per ep."
1668,"27 min. per ep."
1669,"25 min. per ep."
1670,"1 hr. 40 min."
1671,"30 min. per ep."
1672,"10 min. per ep."
1673,"24 min. per ep."
1674,"24 min. per ep."
1675,"27 min. per ep."
1676,"3 min. per ep."
1677,"23 min. per ep."
1678,"1 min. per ep."
1679,"25 min. per ep."
1680,"22 min."
1681,"24 min. per ep."
1682,"25 min. per ep."
1683,"25 min. per ep."
1684,"13 min."
1685,"25 min. per ep."
1686,"30 min. per ep."
1687,"30 min. per ep."
1688,"30 min."
1689,"24 min. per ep."
1690,"23 min. per ep."
1691,"30 min. per ep."
1692,"30 min. per ep."
1693,"5 min. per ep."
1694,"1 hr. 17 min. per ep."
1695,"24 min. per ep."
1696,"45 min."
1697,"24 min. per ep."
1698,"45 min."
1699,"8 min."
1700,"20 min. per ep."
1701,"24 min. per ep."
1702,"23 min. per ep."
1703,"48 min."
1704,"25 min. per ep."
1705,"23 min. per ep."
1706,"23 min. per ep."
1707,"15 min. per ep."
1708,"25 min. per ep."
1709,"15 min. per ep."
1710,"25 min. per ep."
1711,"50 min."
1712,"53 min."
1713,"25 min. per ep."
1714,"25 min. per ep."
1715,"3 min. per ep."
1716,"24 min. per ep."
1717,"24 min. per ep."
1718,"24 min. per ep."
1719,"24 min. per ep."
1720,"25 min. per ep."
1721,"24 min. per ep."
1722,"6 min."
1723,"25 min. per ep."
1724,"25 min. per ep."
1725,"24 min. per ep."
1726,"1 hr. 41 min."
1727,"30 min."
1728,"30 min. per ep."
1729,"24 min. per ep."
1730,"24 min. per ep."
1731,"24 min. per ep."
1732,"29 min. per ep."
1733,"1 hr. 31 min."
1734,"24 min."
1735,"30 min."
1736,"30 min. per ep."
1737,"5 min. per ep."
1738,"1 hr. 40 min."
1739,"21 min. per ep."
1740,"45 min."
1741,"27 min. per ep."
1742,"24 min. per ep."
1743,"1 hr. 38 min. per ep."
1744,"24 min. per ep."
1745,"46 min. per ep."
1746,"25 min. per ep."
1747,"25 min. per ep."
1748,"30 min. per ep."
1749,"27 min. per ep."
1750,"43 min. per ep."
1751,"32 min. per ep."
1752,"1 hr. 42 min."
1753,"1 hr. 35 min."
1754,"1 hr. 35 min."
1755,"1 hr. 35 min."
1756,"1 hr. 25 min."
1757,"1 hr. 17 min."
1758,"4 min."
1759,"29 min."
1760,"44 min."
1761,"25 min. per ep."
1762,"1 hr. 10 min."
1763,"1 hr. 11 min."
1764,"24 min. per ep."
1765,"30 min."
1766,"1 hr. 7 min. per ep."
1767,"24 min. per ep."
1768,"30 min."
1769,"50 min. per ep."
1770,"27 min. per ep."
1771,"51 min."
1772,"25 min. per ep."
1773,"23 min. per ep."
1774,"1 hr. 30 min."
1775,"32 min. per ep."
1776,"24 min. per ep."
1777,"12 min. per ep."
1778,"8 min."
1779,"16 min. per ep."
1780,"43 min. per ep."
1781,"4 min. per ep."
1782,"45 min. per ep."
1783,"2 min. per ep."
1784,"24 min. per ep."
1785,"30 min. per ep."
1786,"5 min."
1787,"55 min. per ep."
1788,"24 min."
1789,"1 hr. 47 min."
1790,"23 min. per ep."
1791,"25 min. per ep."
1792,"24 min. per ep."
1793,"50 min. per ep."
1794,"1 hr. 34 min."
1795,"1 hr. 37 min."
1796,"1 hr. 40 min."
1797,"25 min. per ep."
1798,"50 min."
1799,"25 min. per ep."
1800,"25 min. per ep."
1801,"32 min."
1802,"15 min."
1803,"11 min."
1804,"13 min. per ep."
1805,"30 min. per ep."
1806,"3 min."
1807,"1 hr. 37 min."
1808,"5 min."
1809,"25 min. per ep."
1810,"25 min. per ep."
1811,"25 min. per ep."
1812,"4 min."
1813,"10 min."
1814,"25 min. per ep."
1815,"29 min. per ep."
1816,"10 min."
1817,"20 min."
1818,"25 min."
1819,"10 min."
1820,"10 min. per ep."
1821,"30 min."
1822,"1 hr. 19 min."
1823,"24 min. per ep."
1824,"23 min. per ep."
1825,"53 min."
1826,"25 min. per ep."
1827,"30 min."
1828,"30 min. per ep."
1829,"1 hr."
1830,"1 hr. 30 min."
1831,"23 min."
1832,"8 min. per ep."
1833,"24 min. per ep."
1834,"1 hr. 29 min."
1835,"24 min. per ep."
1836,"16 min."
1837,"55 min."
1838,"45 min."
1839,"50 min."
1840,"48 min."
1841,"42 min."
1842,"30 min. per ep."
1843,"30 min."
1844,"30 min. per ep."
1845,"24 min. per ep."
1846,"24 min. per ep."
1847,"24 min. per ep."
1848,"12 min. per ep."
1849,"29 min. per ep."
1850,"1 hr. 48 min."
1851,"24 min. per ep."
1852,"24 min. per ep."
1853,"24 min. per ep."
1854,"1 hr. 30 min."
1855,"24 min. per ep."
1856,"25 min. per ep."
1857,"24 min. per ep."
1858,"23 min. per ep."
1859,"23 min. per ep."
1860,"24 min. per ep."
1861,"23 min. per ep."
1862,"25 min. per ep."
1863,"1 hr. 5 min."
1864,"25 min. per ep."
1865,"24 min. per ep."
1866,"1 hr. 27 min."
1867,"57 min."
1868,"8 min."
1869,"24 min. per ep."
1870,"28 min. per ep."
1871,"23 min. per ep."
1872,"29 min. per ep."
1873,"52 min. per ep."
1874,"47 min."
1875,"1 hr."
1876,"1 hr. 56 min."
1877,"44 min."
1878,"30 min."
1879,"42 min."
1880,"24 min. per ep."
1881,"1 hr. 26 min."
1882,"50 min."
1883,"1 hr."
1884,"57 min."
1885,"50 min. per ep."
1886,"45 min. per ep."
1887,"30 min. per ep."
1888,"30 min."
1889,"46 min. per ep."
1890,"45 min."
1891,"35 min. per ep."
1892,"30 min."
1893,"30 min. per ep."
1894,"30 min. per ep."
1895,"24 min. per ep."
1896,"25 min. per ep."
1897,"24 min. per ep."
1898,"1 hr. 35 min."
1899,"45 min. per ep."
1900,"30 min. per ep."
1901,"27 min."
1902,"30 min."
1903,"27 min. per ep."
1904,"30 min. per ep."
1905,"22 min. per ep."
1906,"30 min. per ep."
1907,"30 min. per ep."
1908,"23 min. per ep."
1909,"56 min."
1910,"25 min. per ep."
1911,"30 min. per ep."
1912,"30 min."
1913,"31 min."
1914,"31 min."
1915,"49 min."
1916,"53 min. per ep."
1917,"42 min."
1918,"27 min. per ep."
1919,"1 hr. 35 min."
1920,"54 min."
1921,"59 min."
1922,"30 min."
1923,"30 min. per ep."
1924,"55 min."
1925,"24 min. per ep."
1926,"23 min. per ep."
1927,"24 min. per ep."
1928,"1 hr. 30 min."
1929,"24 min. per ep."
1930,"25 min. per ep."
1931,"25 min. per ep."
1932,"48 min."
1933,"24 min. per ep."
1934,"24 min. per ep."
1935,"30 min. per ep."
1936,"24 min. per ep."
1937,"30 min. per ep."
1938,"42 min."
1939,"1 hr."
1940,"35 min."
1941,"57 min."
1942,"47 min."
1943,"1 hr. 20 min."
1944,"24 min. per ep."
1945,"26 min. per ep."
1946,"23 min. per ep."
1947,"25 min. per ep."
1948,"24 min. per ep."
1949,"24 min. per ep."
1950,"24 min. per ep."
1951,"26 min. per ep."
1952,"26 min."
1953,"1 hr. 18 min."
1954,"30 min. per ep."
1955,"30 min. per ep."
1956,"30 min."
1957,"28 min. per ep."
1958,"29 min. per ep."
1959,"30 min. per ep."
1960,"30 min. per ep."
1961,"1 hr. 17 min."
1962,"25 min. per ep."
1963,"33 min. per ep."
1964,"1 hr. 34 min."
1965,"30 min. per ep."
1966,"24 min."
1967,"30 min."
1968,"30 min. per ep."
1969,"24 min. per ep."
1970,"25 min. per ep."
1971,"24 min. per ep."
1972,"25 min. per ep."
1973,"1 hr. 51 min."
1974,"25 min. per ep."
1975,"24 min. per ep."
1976,"23 min. per ep."
1977,"24 min. per ep."
1978,"25 min. per ep."
1979,"23 min. per ep."
1980,"24 min. per ep."
1981,"25 min. per ep."
1982,"25 min. per ep."
1983,"24 min. per ep."
1984,"13 min. per ep."
1985,"24 min. per ep."
1986,"24 min. per ep."
1987,"37 min. per ep."
1988,"54 min. per ep."
1989,"1 hr. 45 min."
1990,"1 hr. 45 min."
1991,"50 min."
1992,"1 hr. 29 min."
1993,"28 min."
1994,"1 hr. 24 min."
1995,"1 hr. 26 min."
1996,"50 min. per ep."
1997,"45 min. per ep."
1998,"30 min."
1999,"1 hr. 31 min."
2000,"27 min. per ep."
2001,"27 min. per ep."
2002,"30 min. per ep."
2003,"30 min. per ep."
2004,"30 min. per ep."
2005,"30 min. per ep."
2006,"30 min. per ep."
2007,"30 min. per ep."
2008,"25 min. per ep."
2009,"30 min. per ep."
2010,"30 min. per ep."
2011,"1 hr. 10 min."
2012,"24 min. per ep."
2013,"46 min."
2014,"24 min. per ep."
2015,"1 hr. 45 min."
2016,"2 hr. 10 min."
2017,"25 min. per ep."
2018,"25 min. per ep."
2019,"27 min."
2020,"13 min."
2021,"30 min."
2022,"30 min. per ep."
2023,"30 min. per ep."
2024,"1 min."
2025,"6 min."
2026,"3 min."
2027,"25 min. per ep."
2028,"24 min. per ep."
2029,"24 min. per ep."
2030,"23 min. per ep."
2031,"28 min."
2032,"1 hr."
2033,"40 min."
2034,"26 min."
2035,"25 min. per ep."
2036,"25 min. per ep."
2037,"24 min. per ep."
2038,"24 min. per ep."
2039,"25 min. per ep."
2040,"25 min. per ep."
2041,"23 min. per ep."
2042,"25 min. per ep."
2043,"24 min. per ep."
2044,"24 min. per ep."
2045,"25 min. per ep."
2046,"6 min. per ep."
2047,"4 min. per ep."
2048,"5 min. per ep."
2049,"9 min."
2050,"1 hr. 38 min."
2051,"7 min."
2052,"30 min. per ep."
2053,"40 min. per ep."
2054,"45 min. per ep."
2055,"25 min. per ep."
2056,"24 min. per ep."
2057,"23 min. per ep."
2058,"22 min. per ep."
2059,"11 min."
2060,"1 hr. 14 min."
2061,"45 min."
2062,"24 min. per ep."
2063,"25 min. per ep."
2064,"25 min. per ep."
2065,"24 min. per ep."
2066,"25 min. per ep."
2067,"1 hr. 20 min."
2068,"23 min. per ep."
2069,"8 min."
2070,"24 min. per ep."
2071,"30 min. per ep."
2072,"30 min. per ep."
2073,"55 min."
2074,"30 min. per ep."
2075,"1 hr. 34 min."
2076,"30 min. per ep."
2077,"44 min."
2078,"1 hr. 35 min. per ep."
2079,"1 hr. 26 min."
2080,"1 hr. 34 min."
2081,"7 min."
2082,"30 min. per ep."
2083,"30 min. per ep."
2084,"5 min. per ep."
2085,"30 min."
2086,"1 hr. 20 min."
2087,"23 min. per ep."
2088,"25 min. per ep."
2089,"24 min. per ep."
2090,"24 min. per ep."
2091,"23 min. per ep."
2092,"25 min. per ep."
2093,"1 hr. 34 min."
2094,"25 min. per ep."
2095,"23 min. per ep."
2096,"1 hr."
2097,"5 min."
2098,"33 min. per ep."
2099,"30 min. per ep."
2100,"54 min."
2101,"1 hr. 30 min. per ep."
2102,"5 min."
2103,"9 min."
2104,"10 min."
2105,"5 min."
2106,"10 min. per ep."
2107,"10 min. per ep."
2108,"14 min. per ep."
2109,"5 min. per ep."
2110,"12 min. per ep."
2111,"28 min. per ep."
2112,"25 min. per ep."
2113,"44 min."
2114,"28 min. per ep."
2115,"1 hr. 55 min."
2116,"1 hr. 30 min."
2117,"1 hr. 12 min."
2118,"1 hr. 20 min."
2119,"46 min."
2120,"25 min. per ep."
2121,"37 min. per ep."
2122,"46 min."
2123,"6 min."
2124,"49 min. per ep."
2125,"25 min. per ep."
2126,"28 min. per ep."
2127,"30 min. per ep."
2128,"38 min."
2129,"30 min. per ep."
2130,"30 min. per ep."
2131,"30 min. per ep."
2132,"22 min. per ep."
2133,"25 min. per ep."
2134,"45 min."
2135,"28 min. per ep."
2136,"45 min."
2137,"22 min. per ep."
2138,"24 min."
2139,"25 min. per ep."
2140,"42 min. per ep."
2141,"30 min. per ep."
2142,"40 min. per ep."
2143,"48 min. per ep."
2144,"47 min. per ep."
2145,"48 min. per ep."
2146,"43 min. per ep."
2147,"51 min."
2148,"45 min."
2149,"30 min. per ep."
2150,"30 min. per ep."
2151,"30 min. per ep."
2152,"30 min. per ep."
2153,"30 min. per ep."
2154,"30 min. per ep."
2155,"50 min."
2156,"57 min."
2157,"45 min."
