anime_id,episodes,aired,premiered
3315,26,Apr-1974,"Spring 1974"
3316,26,Apr-1981,"Spring 1981"
3317,52,Apr-1981,"Spring 1981"
3318,45,Apr-1988,"Spring 1988"
3319,61,Oct-1988,"Fall 1988"
3320,44,Apr-1998,"Spring 1998"
3321,12,Apr-2008,"Spring 2008"
3322,104,Mar-2008,"Spring 2008"
3323,1,Mar-1971,NULL
3324,1,Jul-1971,NULL
3325,26,Oct-1971,"Fall 1971"
3326,39,Apr-1972,"Spring 1972"
3327,26,Apr-1973,"Spring 1973"
3328,1,Mar-1977,NULL
3329,1,Mar-2008,NULL
3330,3,Jun-1905,NULL
3331,1,Aug-2007,NULL
3332,4,Dec-2006,NULL
3333,91,Apr-1970,"Spring 1970"
3334,26,Apr-2008,"Spring 2008"
3335,5,Jan-2002,NULL
3336,8,Jun-2005,NULL
3337,4,May-2007,NULL
3338,1,Jun-1990,NULL
3339,1,May-1990,NULL
3340,100,Oct-1997,"Fall 1997"
3341,26,Oct-1970,"Fall 1970"
3342,29,Oct-1981,"Fall 1981"
3343,52,Apr-1992,"Spring 1992"
3344,88,Oct-1989,"Fall 1989"
3345,26,Jan-1980,"Winter 1980"
3346,26,Oct-1979,"Fall 1979"
3347,49,Feb-1980,"Winter 1980"
3348,13,Apr-1979,"Spring 1979"
3349,24,May-1982,"Spring 1982"
3350,45,Mar-1978,"Spring 1978"
3351,1,Jan-1989,NULL
3352,4,Oct-1998,NULL
3353,1,Jun-1905,NULL
3354,26,Apr-2007,"Spring 2007"
3355,1,Jul-1986,NULL
3356,1,Feb-2008,NULL
3357,2,Feb-2006,NULL
3358,1,Dec-1987,NULL
3359,1,May-1996,NULL
3360,1,Sep-1999,NULL
3361,3,Jul-2005,NULL
3362,1,Jul-1973,NULL
3363,52,Apr-1967,"Spring 1967"
3364,3,Feb-2008,NULL
3365,2,Feb-2002,NULL
3366,1,Mar-1963,NULL
3367,1,Aug-2007,NULL
3368,52,Apr-1994,"Spring 1994"
3369,4,Oct-1994,NULL
3370,75,Oct-1987,"Fall 1987"
3371,1,Apr-1992,NULL
3372,2,May-2002,NULL
3373,2,Jan-2000,NULL
3374,4,Sep-1994,NULL
3375,1,Apr-1999,NULL
3376,61,Oct-1975,"Fall 1975"
3377,2,Jun-2007,NULL
3378,2,Aug-2007,NULL
3379,3,Dec-2007,NULL
3380,2,Sep-2007,NULL
3381,2,Apr-2004,NULL
3382,3,Apr-2002,NULL
3383,2,Sep-2002,NULL
3384,10,Apr-2008,NULL
3385,25,Oct-2008,"Fall 2008"
3386,1,Dec-1933,NULL
3387,1,Apr-1905,NULL
3388,1,May-2007,NULL
3389,39,Sep-1976,"Fall 1976"
3390,26,Oct-2000,"Fall 2000"
3391,26,Apr-1983,"Spring 1983"
3392,77,Apr-1998,"Spring 1998"
3393,4,Mar-2008,NULL
3394,2,Oct-2007,NULL
3395,2,Jun-2007,NULL
3396,2,Feb-1997,NULL
3397,2,Apr-2007,NULL
3398,2,May-2007,NULL
3399,1,Apr-1981,NULL
3400,64,Oct-1981,"Fall 1981"
3401,3,Aug-2004,NULL
3402,1,Sep-1997,NULL
3403,2,Dec-1999,NULL
3404,2,Jun-1996,NULL
3405,3,Sep-2001,NULL
3406,1,Jun-2007,NULL
3407,3,Jan-2008,NULL
3408,13,Oct-2008,"Fall 2008"
3409,1,Jun-1905,NULL
3410,13,Jun-2008,NULL
3411,1,Feb-2002,NULL
3412,1,Feb-2002,NULL
3413,1,Feb-2008,NULL
3414,3,Jul-1997,NULL
3415,18,Apr-1982,"Spring 1982"
3416,2,Feb-2007,NULL
3417,154,Apr-2008,"Spring 2008"
3418,24,Mar-2008,NULL
3419,13,Jul-2008,"Summer 2008"
3420,102,Apr-2008,"Spring 2008"
3421,2,Feb-2005,NULL
3422,6,Apr-1999,NULL
3423,2,Dec-2001,NULL
3424,2,Jan-2002,NULL
3425,3,Mar-1999,NULL
3426,4,Jul-1998,NULL
3427,1,Apr-1993,NULL
3428,1,Apr-1943,NULL
3429,6,Nov-2007,NULL
3430,6,Jun-2006,NULL
3431,2,Oct-2007,NULL
3432,4,Oct-2006,NULL
3433,4,May-2007,NULL
3434,2,Oct-2003,NULL
3435,4,Dec-1985,NULL
3436,2,Jan-2006,NULL
3437,2,Jul-2001,NULL
3438,2,Feb-2008,NULL
3439,2,Nov-2003,NULL
3440,1,Mar-2005,NULL
3441,50,Oct-1976,"Fall 1976"
3442,3,Oct-1989,NULL
3443,2,Jul-2008,NULL
3444,1,Aug-2007,NULL
3445,12,Jul-2008,"Summer 2008"
3446,16,Apr-1994,"Spring 1994"
3447,13,Sep-1987,"Fall 1987"
3448,26,Apr-1994,"Spring 1994"
3449,1,Jul-2008,NULL
3450,4,May-2007,NULL
3451,13,Jul-2008,"Summer 2008"
3452,1,Jul-1988,NULL
3453,1,Feb-2008,NULL
3454,2,Nov-1994,NULL
3455,1,Jun-1998,NULL
3456,51,Apr-2008,"Spring 2008"
3457,50,Apr-2008,"Spring 2008"
3458,1,Sep-1992,NULL
3459,26,Oct-1968,"Fall 1968"
3460,26,Jan-2005,"Winter 2005"
3461,52,Apr-2005,"Spring 2005"
3462,51,Apr-2008,"Spring 2008"
3463,39,Jul-2000,"Summer 2000"
3464,7,Apr-2008,NULL
3465,26,Apr-1999,"Spring 1999"
3466,12,Mar-2008,"Spring 2008"
3467,2,Apr-2008,NULL
3468,1,Dec-1987,NULL
3469,1,Jul-2008,NULL
3470,24,Oct-1987,"Fall 1987"
3471,23,Oct-1988,"Fall 1988"
3472,72,Apr-1985,"Spring 1985"
3473,12,Jul-2008,"Summer 2008"
3474,26,Oct-2008,"Fall 2008"
3475,50,Oct-2000,"Fall 2000"
3476,52,Oct-2002,"Fall 2002"
3477,46,Jun-1905,NULL
3478,1,Dec-2005,NULL
3479,2,Jul-2006,NULL
3480,39,Oct-1977,"Fall 1977"
3481,1,Jan-1981,NULL
3482,1,Oct-2007,NULL
3483,1,Jan-2008,NULL
3484,39,Apr-2008,"Spring 2008"
3485,13,Jul-2008,"Summer 2008"
3486,1,Feb-2008,NULL
3487,26,Apr-1986,"Spring 1986"
3488,5,Dec-1994,NULL
3489,3,Jun-1905,NULL
3490,51,Sep-1993,"Fall 1993"
3491,22,Oct-2008,"Fall 2008"
3492,52,Jun-1965,"Summer 1965"
3493,1,Oct-2004,NULL
3494,6,Jul-2008,NULL
3495,1,Jun-1905,NULL
3496,1,May-1905,NULL
3497,1,Jan-1973,NULL
3498,1,Dec-2001,NULL
3499,1,Jun-1905,NULL
3500,51,Jan-2006,"Winter 2006"
3501,1,Mar-2005,NULL
3502,15,Sep-2003,"Summer 2003"
3503,1,Apr-2010,NULL
3504,1,Sep-2008,NULL
3505,1,Mar-1978,NULL
3506,48,Nov-1970,"Fall 1970"
3507,52,Apr-2006,"Spring 2006"
3508,43,Mar-1989,"Spring 1989"
3509,40,Oct-1988,"Fall 1988"
3510,1,Dec-2006,NULL
3511,1,Mar-1985,NULL
3512,4,Mar-2008,NULL
3513,1,Feb-1986,NULL
3514,24,Mar-2007,NULL
3515,4,Dec-1998,NULL
3516,26,Apr-1981,"Spring 1981"
3517,1,Feb-2008,NULL
3518,22,Apr-2008,NULL
3519,3,Jun-1905,NULL
3520,1,Jul-2003,NULL
3521,1,Jan-1987,NULL
3522,1,Jul-1986,NULL
3523,13,Jul-2008,"Summer 2008"
3524,52,Feb-1981,"Winter 1981"
3525,1,Dec-2009,NULL
3526,1,Jun-2005,NULL
3527,1,May-1985,NULL
3528,1,Nov-2005,NULL
3529,2,Sep-1996,NULL
3530,1,Jun-1905,NULL
3531,2,Nov-2008,NULL
3532,3,May-1990,NULL
3533,2,Mar-2008,NULL
3534,7,Mar-2008,NULL
3535,1,Dec-1986,NULL
3536,26,Jul-2008,NULL
3537,1,Feb-1998,NULL
3538,24,Oct-2008,"Fall 2008"
3539,1,Mar-2008,NULL
3540,50,Mar-1980,"Spring 1980"
3541,24,Jan-2009,"Winter 2009"
3542,1,Mar-2008,NULL
3543,3,Aug-2008,NULL
3544,26,Oct-2009,"Fall 2009"
3545,1,Jun-1905,NULL
3546,25,Oct-1998,"Fall 1998"
3547,25,Apr-2009,"Spring 2009"
3548,3,Feb-2009,NULL
3549,12,Jun-2008,"Summer 2008"
3550,51,Apr-2008,"Spring 2008"
3551,46,Oct-1975,"Fall 1975"
3552,30,Sep-1979,"Fall 1979"
3553,10,Dec-1987,NULL
3554,1,Mar-1996,NULL
3555,2,Jan-2008,NULL
3556,1,Aug-2008,NULL
3557,51,Oct-1980,"Fall 1980"
3558,12,Jul-2008,"Summer 2008"
3559,1,Nov-1987,NULL
3560,25,Apr-1997,"Spring 1997"
3561,1,Mar-2008,NULL
3562,13,Oct-2008,"Fall 2008"
3563,1,May-1905,NULL
3564,1,Jun-1905,NULL
3565,25,Oct-2008,"Fall 2008"
3566,3,Oct-2008,NULL
3567,39,Oct-1981,"Fall 1981"
3568,39,Jul-1982,"Summer 1982"
3569,43,Apr-1983,"Spring 1983"
3570,1,Apr-2009,NULL
3571,1,Mar-1975,NULL
3572,2,May-1989,NULL
3573,4,Sep-2000,NULL
3574,12,Jul-2008,"Summer 2008"
3575,12,Jul-2008,"Summer 2008"
3576,8,Jul-2003,NULL
3577,2,Mar-2008,NULL
3578,1,May-2008,NULL
3579,1,Aug-2008,NULL
3580,48,Apr-1995,"Spring 1995"
3581,6,May-2003,NULL
3582,7,Dec-2000,NULL
3583,1,Jan-2006,NULL
3584,1,Dec-2001,NULL
3585,1,Mar-2008,NULL
3586,16,Jun-2005,"Summer 2005"
3587,16,Aug-2006,"Summer 2006"
3588,2,Oct-1988,NULL
3589,1,Apr-2008,NULL
3590,100,Apr-2008,"Spring 2008"
3591,39,Jan-1972,"Winter 1972"
3592,26,Apr-2010,"Spring 2010"
3593,23,Apr-1977,"Spring 1977"
3594,2,Jun-2003,NULL
3595,2,Apr-2008,NULL
3596,2,Aug-2003,NULL
3597,12,Jul-2006,NULL
3598,2,Mar-2007,NULL
3599,2,Nov-2005,NULL
3600,2,Apr-2001,NULL
3601,2,Apr-2008,NULL
3602,4,Apr-2008,NULL
3603,6,Jan-2005,NULL
3604,13,Apr-2008,"Spring 2008"
3605,2,Feb-2003,NULL
3606,2,Dec-2003,NULL
3607,1,Mar-2006,NULL
3608,6,Jun-1905,NULL
3609,1,Dec-1981,NULL
3610,91,Jul-1999,"Summer 1999"
3611,1,Dec-2005,NULL
3612,2,Jan-2000,NULL
3613,14,May-2009,"Spring 2009"
3614,6,Mar-2008,"Spring 2008"
3615,1,Mar-1975,NULL
3616,1,Jul-1975,NULL
3617,1,Mar-1976,NULL
3618,3,Aug-1989,NULL
3619,1,Oct-1931,NULL
3620,1,Jan-1931,NULL
3621,1,Oct-1932,NULL
3622,1,May-1931,NULL
3623,1,Mar-1934,NULL
3624,1,Jun-1933,NULL
3625,1,Apr-1905,NULL
3626,1,Mar-1934,NULL
3627,1,Jan-1931,NULL
3628,3,Oct-2006,NULL
3629,2,Mar-2001,NULL
3630,1,Jul-1974,NULL
3631,47,Mar-1979,"Spring 1979"
3632,13,Jul-2008,"Summer 2008"
3633,12,Apr-2005,"Spring 2005"
3634,6,Apr-2008,NULL
3635,8,Jun-1905,NULL
3636,7,Jun-1905,NULL
3637,1,Jun-1905,NULL
3638,2,Dec-2007,NULL
3639,35,Jan-1988,"Winter 1988"
3640,1,Aug-2008,NULL
3641,26,Apr-1969,"Spring 1969"
3642,1,Jun-1981,NULL
3643,52,Apr-2004,"Spring 2004"
3644,12,Apr-2007,"Spring 2007"
3645,1,Apr-2008,NULL
3646,11,May-2004,NULL
3647,2,Aug-1994,NULL
3648,1,Jul-1991,NULL
3649,1,Dec-2007,NULL
3650,1,Oct-1996,NULL
3651,0,Oct-1998,"Fall 1998"
3652,1,Jul-2001,NULL
3653,1,Jun-1905,NULL
3654,1,Apr-1905,NULL
3655,1,May-2001,NULL
3656,1,Jun-1905,NULL
3657,26,Apr-1992,"Spring 1992"
3658,1,Mar-2008,NULL
3659,56,Apr-1994,"Spring 1994"
3660,1,May-2007,NULL
3661,1,Sep-2008,NULL
3662,3,Jul-2008,NULL
3663,1,Mar-2005,NULL
3664,1,Sep-2002,NULL
3665,11,Oct-2008,"Fall 2008"
3666,2,Feb-2008,NULL
3667,2,Feb-2008,NULL
3668,1,Aug-1960,NULL
3669,12,Jul-2008,"Summer 2008"
3670,3,Oct-1989,NULL
3671,4,Mar-1989,NULL
3672,39,May-1975,"Spring 1975"
3673,2,Jul-2003,NULL
3674,3,Jul-2002,NULL
3675,2,Aug-2002,NULL
3676,1,Jun-1996,NULL
3677,2,Jun-2007,NULL
3678,1,Jun-2007,NULL
3679,1,Jun-2001,NULL
3680,1,Apr-2007,NULL
3681,1,Oct-2000,NULL
3682,1,Oct-2001,NULL
3683,1,Apr-2002,NULL
3684,1,Apr-1999,NULL
3685,3,May-2008,NULL
3686,23,Apr-1984,"Spring 1984"
3687,50,Feb-1991,"Winter 1991"
3688,2,Oct-2005,NULL
3689,1,Dec-1978,NULL
3690,39,Oct-1980,"Fall 1980"
3691,1,Oct-1958,NULL
3692,26,Jun-1977,"Summer 1977"
3693,26,Apr-1979,"Spring 1979"
3694,1,Aug-1988,NULL
3695,1,May-1996,NULL
3696,1,Sep-2001,NULL
3697,1,Nov-1991,NULL
3698,48,Feb-1991,"Winter 1991"
3699,1,Dec-1988,NULL
3700,2,Aug-1991,NULL
3701,7,May-2008,NULL
3702,50,Feb-1980,"Winter 1980"
3703,3,May-1990,NULL
3704,1,Aug-1998,NULL
3705,2,Jan-2001,NULL
3706,1,Aug-2005,NULL
3707,26,Jun-2008,"Summer 2008"
3708,12,Oct-2008,"Fall 2008"
3709,13,Oct-2008,"Fall 2008"
3710,13,Oct-2008,"Fall 2008"
3711,12,Sep-2008,"Fall 2008"
3712,13,Sep-2005,"Fall 2005"
3713,26,Oct-1998,"Fall 1998"
3714,2,Dec-2007,NULL
3715,2,Oct-1995,NULL
3716,1,Mar-2002,NULL
3717,3,Mar-2004,NULL
3718,2,Sep-1996,NULL
3719,4,Oct-2000,NULL
3720,5,Jul-2004,NULL
3721,50,Jan-2006,"Winter 2006"
3722,1,Apr-2009,NULL
3723,6,Dec-2007,NULL
3724,1,Jan-1996,NULL
3725,50,Jan-1981,"Winter 1981"
3726,1,Jan-1999,NULL
3727,2,Nov-1993,NULL
3728,13,Oct-2008,"Fall 2008"
3729,21,Apr-1988,"Spring 1988"
3730,26,May-2001,"Spring 2001"
3731,2,Aug-2007,NULL
3732,20,Nov-1998,"Fall 1998"
3733,1,Feb-2008,NULL
3734,52,Apr-1973,"Spring 1973"
3735,156,Sep-1974,"Fall 1974"
3736,26,Oct-1993,"Fall 1993"
3737,4,Sep-2007,NULL
3738,1,Apr-2000,NULL
3739,2,Feb-2003,NULL
3740,1,Apr-2003,NULL
3741,3,Jun-2002,NULL
3742,2,Jan-2007,NULL
3743,3,Mar-1997,NULL
3744,22,Apr-1980,"Spring 1980"
3745,52,Jan-1973,"Winter 1973"
3746,13,Oct-1988,"Fall 1988"
3747,2,Jun-1994,NULL
3748,12,Jan-2009,"Winter 2009"
3749,1,Jun-1905,NULL
3750,2,Jun-2003,NULL
3751,6,Aug-1989,NULL
3752,1,Mar-1990,NULL
3753,1,Jun-2001,NULL
3754,1,May-2000,NULL
3755,4,Aug-2008,NULL
3756,1,Sep-2006,NULL
3757,70,Sep-1997,"Fall 1997"
3758,2,Oct-2007,NULL
3759,24,Oct-2008,"Fall 2008"
3760,26,Apr-2009,"Spring 2009"
3761,1,Jun-1905,NULL
3762,13,Jul-2008,"Summer 2008"
3763,20,Jul-1988,"Summer 1988"
3764,1,Oct-1997,NULL
3765,51,Jan-2005,"Winter 2005"
3766,1,Jul-2008,NULL
3767,1,Jul-1999,NULL
3768,1,Jun-1980,NULL
3769,1,Apr-1997,NULL
3770,1,Mar-1998,NULL
3771,26,Jul-2008,"Summer 2008"
3772,1,Jul-2008,NULL
3773,1,Mar-1987,NULL
3774,1,Dec-2004,NULL
3775,50,Mar-1979,"Spring 1979"
3776,1,Feb-2003,NULL
3777,1,Aug-1993,NULL
3778,1,Oct-1997,NULL
3779,2,Aug-2006,NULL
3780,1,Jul-2007,NULL
3781,5,Aug-1995,NULL
3782,3,Oct-2007,NULL
3783,1,Nov-2008,NULL
3784,8,Jun-2008,NULL
3785,26,Apr-1999,"Spring 1999"
3786,1,Aug-2007,NULL
3787,1,Jul-2011,NULL
3788,2,Oct-1994,NULL
3789,1,Sep-2008,NULL
3790,1,Sep-2001,NULL
3791,1,May-1998,NULL
3792,12,Apr-2009,"Spring 2009"
3793,13,Jan-2009,"Winter 2009"
3794,25,Oct-2008,"Fall 2008"
3795,32,Apr-1986,"Spring 1986"
3796,12,Oct-2008,"Fall 2008"
3797,12,Jan-2009,"Winter 2009"
3798,4,Nov-2001,NULL
3799,1,Aug-2007,NULL
3800,5,Sep-1999,NULL
3801,2,Dec-2007,NULL
3802,1,Aug-2001,NULL
3803,11,Apr-2006,"Spring 2006"
3804,16,Jul-1999,"Summer 1999"
3805,12,Oct-2008,"Fall 2008"
3806,13,Oct-2008,"Fall 2008"
3807,1,Sep-1992,NULL
3808,12,Jun-2008,NULL
3809,1,Dec-2006,NULL
3810,2,May-2008,NULL
3811,2,Oct-2008,NULL
3812,1,Jun-2008,NULL
3813,37,Apr-1994,"Spring 1994"
3814,1,May-1996,NULL
3815,3,Sep-1996,NULL
3816,52,Sep-1995,"Fall 1995"
3817,1,Jul-2008,NULL
3818,12,Oct-2008,"Fall 2008"
3819,1,May-1999,NULL
3820,1,Jul-1999,NULL
3821,1,Jul-2000,NULL
3822,1,Jul-2001,NULL
3823,1,Jul-2002,NULL
3824,1,Apr-2008,NULL
3825,2,Aug-2002,NULL
3826,26,Aug-1994,"Summer 1994"
3827,26,Jun-2003,"Summer 2003"
3828,2,Nov-1996,NULL
3829,4,Jan-2004,NULL
3830,2,Apr-2009,NULL
3831,46,Mar-1990,"Spring 1990"
3832,26,Oct-1974,"Fall 1974"
3833,35,Oct-1973,"Fall 1973"
3834,2,Jan-2009,NULL
3835,6,Feb-1984,NULL
3836,12,Oct-2008,"Fall 2008"
3837,2,Jun-2007,NULL
3838,2,Jun-1999,NULL
3839,2,Apr-1998,NULL
3840,2,Nov-1996,NULL
3841,2,Feb-1998,NULL
3842,1,Nov-1996,NULL
3843,3,Aug-1997,NULL
3844,26,Jan-2006,"Winter 2006"
3845,2,Dec-1996,NULL
3846,4,Mar-1996,NULL
3847,2,Oct-2006,NULL
3848,2,Jul-1996,NULL
3849,1,Jul-2001,NULL
3850,2,Jun-1997,NULL
3851,1,Dec-2008,NULL
3852,2,Aug-2000,NULL
3853,2,Dec-1995,NULL
3854,12,Mar-1996,NULL
3855,2,Nov-2000,NULL
3856,5,Aug-2000,NULL
3857,1,Sep-2006,NULL
3858,2,Jan-2003,NULL
3859,8,Apr-1982,"Spring 1982"
3860,6,Jun-1989,NULL
3861,6,Sep-1990,NULL
3862,1,Nov-1991,NULL
3863,1,Oct-2008,NULL
3864,2,Aug-2000,NULL
3865,3,Nov-2002,NULL
3866,3,Oct-2008,NULL
3867,2,Dec-1998,NULL
3868,1,Jun-1992,NULL
3869,13,Oct-2008,"Fall 2008"
3870,26,Oct-2008,"Fall 2008"
3871,1,Jul-2008,NULL
3872,1,Jul-2006,NULL
3873,26,Jul-2009,"Summer 2009"
3874,24,Oct-2008,"Fall 2008"
3875,5,Jun-2010,NULL
3876,13,Oct-2008,"Fall 2008"
3877,26,Sep-2008,"Fall 2008"
3878,1,Jul-1979,NULL
3879,12,Oct-2008,"Fall 2008"
3880,1,Aug-2006,NULL
3881,1,Aug-1986,NULL
3882,2,Feb-2009,NULL
3883,1,Mar-1992,NULL
3884,4,May-1991,NULL
3885,1,Apr-1999,NULL
3886,2,Oct-1991,NULL
3887,43,Apr-1990,"Spring 1990"
3888,12,Oct-1997,"Fall 1997"
3889,26,Apr-1980,"Spring 1980"
3890,1,Sep-2002,NULL
3891,296,Oct-1975,"Fall 1975"
3892,694,Sep-1981,"Fall 1981"
3893,2,Mar-2009,NULL
3894,20,May-2008,NULL
3895,26,Aug-2001,"Summer 2001"
3896,1,Dec-2000,NULL
3897,1,Oct-1985,NULL
3898,1,Jul-2004,NULL
3899,1,Dec-1959,NULL
3900,2,Sep-2008,NULL
3901,51,Jan-2000,"Winter 2000"
3902,1,Jun-1988,NULL
3903,1,Dec-2000,NULL
3904,1,Jan-2009,NULL
3905,12,Oct-2008,"Fall 2008"
3906,24,Oct-2008,"Fall 2008"
3907,1,Oct-2008,NULL
3908,1,Jan-2010,NULL
3909,1,May-1980,NULL
3910,1,Dec-2002,NULL
3911,12,Jan-2009,"Winter 2009"
3912,2,May-1986,NULL
3913,26,Oct-2008,"Fall 2008"
3914,1,Mar-1972,NULL
3915,1,Aug-1982,NULL
3916,1,May-1986,NULL
3917,14,Sep-2005,NULL
3918,1,Jan-2006,NULL
3919,23,Oct-2001,"Fall 2001"
3920,1,Jul-2008,NULL
3921,5,Oct-2008,NULL
3922,73,Oct-1979,"Fall 1979"
3923,26,Apr-1969,"Spring 1969"
3924,1,May-1994,NULL
3925,25,Oct-2008,"Fall 2008"
3926,25,Jan-2009,"Winter 2009"
3927,1,Dec-2008,NULL
3928,12,Jan-2009,"Winter 2009"
3929,2,Apr-2009,NULL
3930,13,Jan-2010,"Winter 2010"
3931,12,Jan-2009,"Winter 2009"
3932,7,Jun-1990,NULL
3933,3,Jun-1905,NULL
3934,12,Oct-2008,"Fall 2008"
3935,25,Oct-2008,"Fall 2008"
3936,26,Apr-2009,"Spring 2009"
3937,12,Dec-2008,NULL
3938,6,Apr-1988,NULL
3939,1,Dec-2008,NULL
3940,2,Sep-2003,NULL
3941,1,Aug-2002,NULL
3942,56,Nov-1963,"Fall 1963"
3943,1,Jul-1986,NULL
3944,2,Apr-2008,NULL
3945,1,Aug-2008,NULL
3946,52,Jan-2009,NULL
3947,1,Jul-2008,NULL
3948,43,Apr-1998,"Spring 1998"
3949,104,Apr-2003,"Spring 2003"
3950,1,Sep-2008,NULL
3951,12,Jan-2009,"Winter 2009"
3952,48,Feb-1994,"Winter 1994"
3953,23,Jan-2009,"Winter 2009"
3954,1,Sep-2008,NULL
3955,15,Jul-2009,"Summer 2009"
3956,50,Sep-2008,"Fall 2008"
3957,1,Aug-2009,NULL
3958,1,Jun-1905,NULL
3959,26,Apr-2000,"Spring 2000"
3960,13,Oct-2008,"Fall 2008"
3961,1,Aug-1982,NULL
3962,24,Oct-1979,"Fall 1979"
3963,1,Mar-2008,NULL
3964,2,Sep-2008,NULL
3965,1,Mar-1968,NULL
3966,1,Jun-1905,NULL
3967,26,Oct-1975,"Fall 1975"
3968,1,May-1988,NULL
3969,1,Feb-2006,NULL
3970,2,Jul-2008,NULL
3971,12,Jan-2009,"Winter 2009"
3972,64,Apr-2009,"Spring 2009"
3973,1,Aug-2008,NULL
3974,5,Nov-2000,NULL
3975,25,Feb-2009,NULL
3976,26,Apr-2003,"Spring 2003"
3977,36,Jul-1976,"Summer 1976"
3978,16,Oct-1998,"Fall 1998"
3979,1,Aug-1978,NULL
3980,1,Aug-2007,NULL
3981,20,Apr-1994,"Spring 1994"
3982,12,Jul-2009,"Summer 2009"
3983,36,Oct-1983,"Fall 1983"
3984,4,Dec-2003,NULL
3985,12,Apr-2009,"Spring 2009"
3986,3,May-1988,NULL
3987,1,Sep-2008,NULL
3988,25,Oct-1984,"Fall 1984"
3989,1,Nov-2002,NULL
3990,11,Jan-2009,"Winter 2009"
3991,1,Oct-2000,NULL
3992,1,Jun-1905,NULL
3993,1,Sep-1996,NULL
3994,1,Feb-1998,NULL
3995,13,Jan-2009,"Winter 2009"
3996,9,Aug-2008,NULL
3997,1,Jul-2008,NULL
3998,1,Aug-2008,NULL
3999,4,Mar-2006,NULL
4000,1,Mar-2007,NULL
4001,2,Aug-2008,NULL
4002,2,Dec-2007,NULL
4003,2,Feb-2009,NULL
4004,1,May-2009,NULL
4005,48,Oct-2008,"Fall 2008"
4006,156,Apr-1997,"Spring 1997"
4007,4,Dec-1999,NULL
4008,2,Mar-1996,NULL
4009,1,Aug-2008,NULL
4010,1,Aug-2008,NULL
4011,2,Aug-2008,NULL
4012,7,Apr-2008,NULL
4013,39,May-1993,"Spring 1993"
4014,2,Sep-2008,NULL
4015,39,May-2001,"Spring 2001"
4016,50,Apr-1992,"Spring 1992"
4017,44,Jan-1987,"Winter 1987"
4018,1,Dec-2008,NULL
4019,1,Aug-2009,NULL
4020,7,May-2007,NULL
4021,2,Feb-2004,NULL
4022,3,May-2005,NULL
4023,1,Aug-2007,NULL
4024,2,Jun-2008,NULL
4025,2,Aug-2008,NULL
4026,1,Jul-2008,NULL
4027,2,Aug-2008,NULL
4028,2,Dec-2008,NULL
4029,39,Apr-1994,"Spring 1994"
4030,24,Apr-2009,"Spring 2009"
4031,33,Jan-1986,"Winter 1986"
4032,1,May-1905,NULL
4033,26,Apr-2009,"Spring 2009"
4034,1,Oct-2008,NULL
4035,127,Oct-2008,"Fall 2008"
4036,1,Feb-1967,NULL
4037,13,Jan-2009,"Winter 2009"
4038,13,Oct-2008,"Fall 2008"
4039,51,Oct-2008,"Fall 2008"
4040,1,Dec-1995,NULL
4041,1,Jan-2009,NULL
4042,1,Jan-2009,NULL
4043,11,Aug-2008,NULL
4044,1,May-2006,NULL
4045,1,Mar-1986,NULL
4046,48,Oct-1990,"Fall 1990"
4047,23,Apr-1984,"Spring 1984"
4048,2,Dec-1996,NULL
4049,1,Nov-2008,NULL
4050,1,Sep-2007,NULL
4051,26,Jan-2009,"Winter 2009"
4052,2,Jul-1994,NULL
4053,10,Jun-1905,NULL
4054,51,Oct-2008,"Fall 2008"
4055,1,Aug-2005,NULL
4056,1,Apr-1987,NULL
4057,26,Apr-1975,"Spring 1975"
4058,1,Jun-1905,NULL
4059,1,Jun-1979,NULL
4060,49,Apr-1989,"Spring 1989"
4061,87,Sep-1990,"Fall 1990"
4062,13,Jul-2007,"Summer 2007"
4063,13,Jul-2010,"Summer 2010"
4064,25,Oct-1998,"Fall 1998"
4065,1,Mar-2009,NULL
4066,2,Sep-2008,NULL
4067,2,Jul-2001,NULL
4068,53,Sep-1977,"Fall 1977"
4069,2,Aug-2003,NULL
4070,1,Dec-1998,NULL
4071,1,Mar-2008,NULL
4072,1,Oct-2008,NULL
4073,50,Feb-1991,"Winter 1991"
4074,1,Aug-1983,NULL
4075,1,Jul-1997,NULL
4076,1,Sep-2008,NULL
4077,1,Jul-1905,NULL
4078,13,Jan-2009,"Winter 2009"
4079,1,Jul-1983,NULL
4080,10,Jul-2008,"Summer 2008"
4081,1,Apr-2009,NULL
4082,4,Mar-2010,NULL
4083,26,Jan-2009,"Winter 2009"
4084,1,Oct-1993,NULL
4085,1,Nov-2009,NULL
4086,26,Oct-1972,"Fall 1972"
4087,1,Dec-2000,NULL
4088,2,Jun-2008,NULL
4089,3,Oct-2008,NULL
4090,2,Jun-2006,NULL
4091,4,Oct-2008,NULL
4092,3,May-2005,NULL
4093,1,Dec-1996,NULL
4094,1,Oct-2008,NULL
4095,6,Sep-2008,NULL
4096,52,Apr-2009,"Spring 2009"
4097,12,Jul-2009,"Summer 2009"
4098,13,Apr-2009,"Spring 2009"
4099,12,Jul-2004,"Summer 2004"
4100,20,Apr-1983,"Spring 1983"
4101,1,Jul-2005,NULL
4102,1,Apr-2008,NULL
4103,1,Sep-2008,NULL
4104,6,Feb-1992,NULL
4105,12,Apr-2009,"Spring 2009"
4106,13,Jul-2009,"Summer 2009"
4107,1,Jun-2008,NULL
4108,1,Feb-2009,NULL
4109,3,Feb-1988,NULL
