anime_id,rating_id,rating,rating_description
13282,6,Rx,Hentai
13283,2,PG13,"Teens 13 or older"
13284,2,PG13,"Teens 13 or older"
13285,2,PG13,"Teens 13 or older"
13286,2,PG13,"Teens 13 or older"
13287,2,PG13,"Teens 13 or older"
13288,3,PG,Children
13289,2,PG13,"Teens 13 or older"
13290,2,PG13,"Teens 13 or older"
13291,2,PG13,"Teens 13 or older"
13292,2,PG13,"Teens 13 or older"
13293,2,PG13,"Teens 13 or older"
13294,2,PG13,"Teens 13 or older"
13295,NULL,NULL,NULL
13296,NULL,NULL,NULL
13297,NULL,NULL,NULL
13298,2,PG13,"Teens 13 or older"
13299,5,G,"All Ages"
13300,5,G,"All Ages"
13301,2,PG13,"Teens 13 or older"
13302,4,R+,"Mild Nudity"
13303,2,PG13,"Teens 13 or older"
13304,2,PG13,"Teens 13 or older"
13305,1,R17+,"violence & profanity"
13306,5,G,"All Ages"
13307,6,Rx,Hentai
13308,NULL,NULL,NULL
13309,2,PG13,"Teens 13 or older"
13310,2,PG13,"Teens 13 or older"
13311,5,G,"All Ages"
13312,3,PG,Children
13313,3,PG,Children
13314,NULL,NULL,NULL
13315,3,PG,Children
13316,5,G,"All Ages"
13317,2,PG13,"Teens 13 or older"
13318,6,Rx,Hentai
13319,1,R17+,"violence & profanity"
13320,6,Rx,Hentai
13321,2,PG13,"Teens 13 or older"
13322,5,G,"All Ages"
13323,5,G,"All Ages"
13324,6,Rx,Hentai
13325,2,PG13,"Teens 13 or older"
13326,4,R+,"Mild Nudity"
13327,1,R17+,"violence & profanity"
13328,5,G,"All Ages"
13329,3,PG,Children
13330,5,G,"All Ages"
13331,NULL,NULL,NULL
13332,5,G,"All Ages"
13333,5,G,"All Ages"
13334,1,R17+,"violence & profanity"
13335,3,PG,Children
13336,2,PG13,"Teens 13 or older"
13337,5,G,"All Ages"
13338,2,PG13,"Teens 13 or older"
13339,5,G,"All Ages"
13340,5,G,"All Ages"
13341,5,G,"All Ages"
13342,5,G,"All Ages"
13343,5,G,"All Ages"
13344,5,G,"All Ages"
13345,5,G,"All Ages"
13346,5,G,"All Ages"
13347,2,PG13,"Teens 13 or older"
13348,NULL,NULL,NULL
13349,5,G,"All Ages"
13350,2,PG13,"Teens 13 or older"
13351,5,G,"All Ages"
13352,1,R17+,"violence & profanity"
13353,5,G,"All Ages"
13354,2,PG13,"Teens 13 or older"
13355,2,PG13,"Teens 13 or older"
13356,2,PG13,"Teens 13 or older"
13357,2,PG13,"Teens 13 or older"
13358,2,PG13,"Teens 13 or older"
13359,5,G,"All Ages"
13360,NULL,NULL,NULL
13361,NULL,NULL,NULL
13362,2,PG13,"Teens 13 or older"
13363,6,Rx,Hentai
13364,NULL,NULL,NULL
13365,5,G,"All Ages"
13366,5,G,"All Ages"
13367,4,R+,"Mild Nudity"
13368,2,PG13,"Teens 13 or older"
13369,1,R17+,"violence & profanity"
13370,1,R17+,"violence & profanity"
13371,1,R17+,"violence & profanity"
13372,2,PG13,"Teens 13 or older"
13373,5,G,"All Ages"
13374,5,G,"All Ages"
13375,6,Rx,Hentai
13376,5,G,"All Ages"
13377,4,R+,"Mild Nudity"
13378,2,PG13,"Teens 13 or older"
13379,1,R17+,"violence & profanity"
13380,2,PG13,"Teens 13 or older"
13381,2,PG13,"Teens 13 or older"
13382,2,PG13,"Teens 13 or older"
13383,2,PG13,"Teens 13 or older"
13384,6,Rx,Hentai
13385,6,Rx,Hentai
13386,5,G,"All Ages"
13387,5,G,"All Ages"
13388,5,G,"All Ages"
13389,5,G,"All Ages"
13390,5,G,"All Ages"
13391,5,G,"All Ages"
13392,3,PG,Children
13393,3,PG,Children
13394,5,G,"All Ages"
13395,5,G,"All Ages"
13396,5,G,"All Ages"
13397,5,G,"All Ages"
13398,5,G,"All Ages"
13399,5,G,"All Ages"
13400,5,G,"All Ages"
13401,2,PG13,"Teens 13 or older"
13402,2,PG13,"Teens 13 or older"
13403,3,PG,Children
13404,5,G,"All Ages"
13405,5,G,"All Ages"
13406,5,G,"All Ages"
13407,5,G,"All Ages"
13408,1,R17+,"violence & profanity"
13409,5,G,"All Ages"
13410,5,G,"All Ages"
13411,5,G,"All Ages"
13412,3,PG,Children
13413,5,G,"All Ages"
13414,5,G,"All Ages"
13415,5,G,"All Ages"
13416,5,G,"All Ages"
13417,5,G,"All Ages"
13418,5,G,"All Ages"
13419,2,PG13,"Teens 13 or older"
13420,2,PG13,"Teens 13 or older"
13421,2,PG13,"Teens 13 or older"
13422,5,G,"All Ages"
13423,2,PG13,"Teens 13 or older"
13424,5,G,"All Ages"
13425,2,PG13,"Teens 13 or older"
13426,5,G,"All Ages"
13427,5,G,"All Ages"
13428,5,G,"All Ages"
13429,1,R17+,"violence & profanity"
13430,5,G,"All Ages"
13431,2,PG13,"Teens 13 or older"
13432,6,Rx,Hentai
13433,2,PG13,"Teens 13 or older"
13434,5,G,"All Ages"
13435,5,G,"All Ages"
13436,5,G,"All Ages"
13437,4,R+,"Mild Nudity"
13438,3,PG,Children
13439,2,PG13,"Teens 13 or older"
13440,5,G,"All Ages"
13441,5,G,"All Ages"
13442,6,Rx,Hentai
13443,6,Rx,Hentai
13444,1,R17+,"violence & profanity"
13445,5,G,"All Ages"
13446,5,G,"All Ages"
13447,5,G,"All Ages"
13448,5,G,"All Ages"
13449,5,G,"All Ages"
13450,2,PG13,"Teens 13 or older"
13451,5,G,"All Ages"
13452,6,Rx,Hentai
13453,1,R17+,"violence & profanity"
13454,1,R17+,"violence & profanity"
13455,5,G,"All Ages"
13456,2,PG13,"Teens 13 or older"
13457,5,G,"All Ages"
13458,3,PG,Children
13459,5,G,"All Ages"
13460,5,G,"All Ages"
13461,3,PG,Children
13462,4,R+,"Mild Nudity"
13463,4,R+,"Mild Nudity"
13464,1,R17+,"violence & profanity"
13465,3,PG,Children
13466,5,G,"All Ages"
13467,5,G,"All Ages"
13468,2,PG13,"Teens 13 or older"
13469,5,G,"All Ages"
13470,3,PG,Children
13471,5,G,"All Ages"
13472,5,G,"All Ages"
13473,5,G,"All Ages"
13474,5,G,"All Ages"
13475,5,G,"All Ages"
13476,5,G,"All Ages"
13477,5,G,"All Ages"
13478,5,G,"All Ages"
13479,5,G,"All Ages"
13480,2,PG13,"Teens 13 or older"
13481,2,PG13,"Teens 13 or older"
13482,2,PG13,"Teens 13 or older"
13483,5,G,"All Ages"
13484,1,R17+,"violence & profanity"
13485,3,PG,Children
13486,NULL,NULL,NULL
13487,4,R+,"Mild Nudity"
13488,NULL,NULL,NULL
13489,2,PG13,"Teens 13 or older"
13490,2,PG13,"Teens 13 or older"
13491,2,PG13,"Teens 13 or older"
13492,5,G,"All Ages"
13493,5,G,"All Ages"
13494,6,Rx,Hentai
13495,2,PG13,"Teens 13 or older"
13496,3,PG,Children
13497,5,G,"All Ages"
13498,5,G,"All Ages"
13499,5,G,"All Ages"
13500,5,G,"All Ages"
13501,5,G,"All Ages"
13502,5,G,"All Ages"
13503,5,G,"All Ages"
13504,5,G,"All Ages"
13505,5,G,"All Ages"
13506,1,R17+,"violence & profanity"
13507,3,PG,Children
13508,5,G,"All Ages"
13509,5,G,"All Ages"
13510,2,PG13,"Teens 13 or older"
13511,NULL,NULL,NULL
13512,6,Rx,Hentai
13513,6,Rx,Hentai
13514,5,G,"All Ages"
13515,5,G,"All Ages"
13516,5,G,"All Ages"
13517,5,G,"All Ages"
13518,5,G,"All Ages"
13519,1,R17+,"violence & profanity"
13520,2,PG13,"Teens 13 or older"
13521,5,G,"All Ages"
13522,2,PG13,"Teens 13 or older"
13523,5,G,"All Ages"
13524,5,G,"All Ages"
13525,5,G,"All Ages"
13526,5,G,"All Ages"
13527,2,PG13,"Teens 13 or older"
13528,5,G,"All Ages"
13529,5,G,"All Ages"
13530,5,G,"All Ages"
13531,5,G,"All Ages"
13532,2,PG13,"Teens 13 or older"
13533,3,PG,Children
13534,2,PG13,"Teens 13 or older"
13535,5,G,"All Ages"
13536,2,PG13,"Teens 13 or older"
13537,2,PG13,"Teens 13 or older"
13538,5,G,"All Ages"
13539,5,G,"All Ages"
13540,5,G,"All Ages"
13541,2,PG13,"Teens 13 or older"
13542,5,G,"All Ages"
13543,2,PG13,"Teens 13 or older"
13544,5,G,"All Ages"
13545,5,G,"All Ages"
13546,5,G,"All Ages"
13547,5,G,"All Ages"
13548,3,PG,Children
13549,1,R17+,"violence & profanity"
13550,2,PG13,"Teens 13 or older"
13551,5,G,"All Ages"
13552,5,G,"All Ages"
13553,5,G,"All Ages"
13554,5,G,"All Ages"
13555,5,G,"All Ages"
13556,5,G,"All Ages"
13557,2,PG13,"Teens 13 or older"
13558,2,PG13,"Teens 13 or older"
13559,2,PG13,"Teens 13 or older"
13560,5,G,"All Ages"
13561,5,G,"All Ages"
13562,5,G,"All Ages"
13563,5,G,"All Ages"
13564,5,G,"All Ages"
13565,2,PG13,"Teens 13 or older"
13566,5,G,"All Ages"
13567,1,R17+,"violence & profanity"
13568,1,R17+,"violence & profanity"
13569,1,R17+,"violence & profanity"
13570,2,PG13,"Teens 13 or older"
13571,5,G,"All Ages"
13572,5,G,"All Ages"
13573,5,G,"All Ages"
13574,5,G,"All Ages"
13575,5,G,"All Ages"
13576,5,G,"All Ages"
13577,5,G,"All Ages"
13578,5,G,"All Ages"
13579,5,G,"All Ages"
13580,5,G,"All Ages"
13581,5,G,"All Ages"
13582,5,G,"All Ages"
13583,5,G,"All Ages"
13584,5,G,"All Ages"
13585,5,G,"All Ages"
13586,5,G,"All Ages"
13587,5,G,"All Ages"
13588,1,R17+,"violence & profanity"
13589,1,R17+,"violence & profanity"
13590,1,R17+,"violence & profanity"
13591,5,G,"All Ages"
13592,5,G,"All Ages"
13593,5,G,"All Ages"
13594,5,G,"All Ages"
13595,5,G,"All Ages"
13596,5,G,"All Ages"
13597,5,G,"All Ages"
13598,5,G,"All Ages"
13599,5,G,"All Ages"
13600,5,G,"All Ages"
13601,5,G,"All Ages"
13602,5,G,"All Ages"
13603,5,G,"All Ages"
13604,5,G,"All Ages"
13605,5,G,"All Ages"
13606,5,G,"All Ages"
13607,5,G,"All Ages"
13608,5,G,"All Ages"
13609,5,G,"All Ages"
13610,5,G,"All Ages"
13611,5,G,"All Ages"
13612,5,G,"All Ages"
13613,5,G,"All Ages"
13614,5,G,"All Ages"
13615,2,PG13,"Teens 13 or older"
13616,5,G,"All Ages"
13617,5,G,"All Ages"
13618,5,G,"All Ages"
13619,5,G,"All Ages"
13620,5,G,"All Ages"
13621,5,G,"All Ages"
13622,5,G,"All Ages"
13623,2,PG13,"Teens 13 or older"
13624,5,G,"All Ages"
13625,5,G,"All Ages"
13626,5,G,"All Ages"
13627,5,G,"All Ages"
13628,NULL,NULL,NULL
13629,3,PG,Children
13630,1,R17+,"violence & profanity"
13631,3,PG,Children
13632,3,PG,Children
13633,1,R17+,"violence & profanity"
13634,NULL,NULL,NULL
13635,2,PG13,"Teens 13 or older"
13636,2,PG13,"Teens 13 or older"
13637,2,PG13,"Teens 13 or older"
13638,2,PG13,"Teens 13 or older"
13639,NULL,NULL,NULL
13640,5,G,"All Ages"
13641,2,PG13,"Teens 13 or older"
13642,5,G,"All Ages"
13643,2,PG13,"Teens 13 or older"
13644,2,PG13,"Teens 13 or older"
13645,2,PG13,"Teens 13 or older"
13646,NULL,NULL,NULL
13647,6,Rx,Hentai
13648,5,G,"All Ages"
13649,2,PG13,"Teens 13 or older"
13650,5,G,"All Ages"
13651,2,PG13,"Teens 13 or older"
13652,2,PG13,"Teens 13 or older"
13653,1,R17+,"violence & profanity"
13654,2,PG13,"Teens 13 or older"
13655,1,R17+,"violence & profanity"
13656,2,PG13,"Teens 13 or older"
13657,2,PG13,"Teens 13 or older"
13658,3,PG,Children
13659,5,G,"All Ages"
13660,2,PG13,"Teens 13 or older"
13661,5,G,"All Ages"
13662,2,PG13,"Teens 13 or older"
13663,2,PG13,"Teens 13 or older"
13664,2,PG13,"Teens 13 or older"
13665,2,PG13,"Teens 13 or older"
13666,2,PG13,"Teens 13 or older"
13667,5,G,"All Ages"
13668,5,G,"All Ages"
13669,5,G,"All Ages"
13670,2,PG13,"Teens 13 or older"
13671,1,R17+,"violence & profanity"
13672,2,PG13,"Teens 13 or older"
13673,1,R17+,"violence & profanity"
13674,2,PG13,"Teens 13 or older"
13675,2,PG13,"Teens 13 or older"
13676,5,G,"All Ages"
13677,2,PG13,"Teens 13 or older"
13678,2,PG13,"Teens 13 or older"
13679,2,PG13,"Teens 13 or older"
13680,1,R17+,"violence & profanity"
13681,4,R+,"Mild Nudity"
13682,2,PG13,"Teens 13 or older"
13683,5,G,"All Ages"
13684,3,PG,Children
13685,2,PG13,"Teens 13 or older"
13686,NULL,NULL,NULL
13687,2,PG13,"Teens 13 or older"
13688,2,PG13,"Teens 13 or older"
13689,2,PG13,"Teens 13 or older"
13690,5,G,"All Ages"
13691,2,PG13,"Teens 13 or older"
13692,2,PG13,"Teens 13 or older"
13693,1,R17+,"violence & profanity"
13694,5,G,"All Ages"
13695,5,G,"All Ages"
13696,5,G,"All Ages"
13697,3,PG,Children
13698,5,G,"All Ages"
13699,1,R17+,"violence & profanity"
13700,3,PG,Children
13701,4,R+,"Mild Nudity"
13702,2,PG13,"Teens 13 or older"
13703,1,R17+,"violence & profanity"
13704,5,G,"All Ages"
13705,2,PG13,"Teens 13 or older"
13706,5,G,"All Ages"
13707,2,PG13,"Teens 13 or older"
13708,2,PG13,"Teens 13 or older"
13709,5,G,"All Ages"
13710,5,G,"All Ages"
13711,5,G,"All Ages"
13712,5,G,"All Ages"
13713,5,G,"All Ages"
13714,5,G,"All Ages"
13715,5,G,"All Ages"
13716,5,G,"All Ages"
13717,5,G,"All Ages"
13718,5,G,"All Ages"
13719,5,G,"All Ages"
13720,5,G,"All Ages"
13721,5,G,"All Ages"
13722,5,G,"All Ages"
13723,2,PG13,"Teens 13 or older"
13724,5,G,"All Ages"
13725,5,G,"All Ages"
13726,5,G,"All Ages"
13727,5,G,"All Ages"
13728,5,G,"All Ages"
13729,5,G,"All Ages"
13730,5,G,"All Ages"
13731,5,G,"All Ages"
13732,5,G,"All Ages"
13733,5,G,"All Ages"
13734,5,G,"All Ages"
13735,5,G,"All Ages"
13736,5,G,"All Ages"
13737,5,G,"All Ages"
13738,5,G,"All Ages"
13739,5,G,"All Ages"
13740,5,G,"All Ages"
13741,5,G,"All Ages"
13742,5,G,"All Ages"
13743,5,G,"All Ages"
13744,5,G,"All Ages"
13745,2,PG13,"Teens 13 or older"
13746,5,G,"All Ages"
13747,2,PG13,"Teens 13 or older"
13748,5,G,"All Ages"
13749,5,G,"All Ages"
13750,5,G,"All Ages"
13751,5,G,"All Ages"
13752,5,G,"All Ages"
13753,1,R17+,"violence & profanity"
13754,2,PG13,"Teens 13 or older"
13755,2,PG13,"Teens 13 or older"
13756,5,G,"All Ages"
13757,2,PG13,"Teens 13 or older"
13758,2,PG13,"Teens 13 or older"
13759,1,R17+,"violence & profanity"
13760,5,G,"All Ages"
13761,5,G,"All Ages"
13762,5,G,"All Ages"
13763,5,G,"All Ages"
13764,2,PG13,"Teens 13 or older"
13765,5,G,"All Ages"
13766,5,G,"All Ages"
13767,5,G,"All Ages"
13768,2,PG13,"Teens 13 or older"
13769,5,G,"All Ages"
13770,1,R17+,"violence & profanity"
13771,2,PG13,"Teens 13 or older"
13772,2,PG13,"Teens 13 or older"
13773,2,PG13,"Teens 13 or older"
13774,1,R17+,"violence & profanity"
13775,5,G,"All Ages"
13776,5,G,"All Ages"
13777,2,PG13,"Teens 13 or older"
13778,2,PG13,"Teens 13 or older"
13779,5,G,"All Ages"
13780,5,G,"All Ages"
13781,5,G,"All Ages"
13782,5,G,"All Ages"
13783,5,G,"All Ages"
13784,5,G,"All Ages"
13785,5,G,"All Ages"
13786,5,G,"All Ages"
13787,5,G,"All Ages"
13788,5,G,"All Ages"
13789,5,G,"All Ages"
13790,5,G,"All Ages"
13791,5,G,"All Ages"
13792,5,G,"All Ages"
13793,5,G,"All Ages"
13794,5,G,"All Ages"
13795,5,G,"All Ages"
13796,5,G,"All Ages"
13797,5,G,"All Ages"
13798,2,PG13,"Teens 13 or older"
13799,4,R+,"Mild Nudity"
13800,6,Rx,Hentai
13801,2,PG13,"Teens 13 or older"
13802,NULL,NULL,NULL
13803,5,G,"All Ages"
13804,5,G,"All Ages"
13805,1,R17+,"violence & profanity"
13806,2,PG13,"Teens 13 or older"
13807,NULL,NULL,NULL
13808,5,G,"All Ages"
13809,2,PG13,"Teens 13 or older"
13810,5,G,"All Ages"
13811,5,G,"All Ages"
13812,5,G,"All Ages"
13813,5,G,"All Ages"
13814,6,Rx,Hentai
13815,6,Rx,Hentai
13816,2,PG13,"Teens 13 or older"
13817,5,G,"All Ages"
13818,5,G,"All Ages"
13819,4,R+,"Mild Nudity"
13820,5,G,"All Ages"
13821,3,PG,Children
13822,1,R17+,"violence & profanity"
13823,3,PG,Children
13824,5,G,"All Ages"
13825,2,PG13,"Teens 13 or older"
13826,5,G,"All Ages"
13827,5,G,"All Ages"
13828,5,G,"All Ages"
13829,6,Rx,Hentai
13830,5,G,"All Ages"
13831,5,G,"All Ages"
13832,5,G,"All Ages"
13833,5,G,"All Ages"
13834,5,G,"All Ages"
13835,5,G,"All Ages"
13836,5,G,"All Ages"
13837,5,G,"All Ages"
13838,NULL,NULL,NULL
13839,4,R+,"Mild Nudity"
13840,5,G,"All Ages"
13841,3,PG,Children
13842,2,PG13,"Teens 13 or older"
13843,6,Rx,Hentai
13844,2,PG13,"Teens 13 or older"
13845,5,G,"All Ages"
13846,5,G,"All Ages"
13847,5,G,"All Ages"
13848,2,PG13,"Teens 13 or older"
13849,1,R17+,"violence & profanity"
13850,5,G,"All Ages"
13851,5,G,"All Ages"
13852,5,G,"All Ages"
13853,5,G,"All Ages"
13854,5,G,"All Ages"
13855,5,G,"All Ages"
13856,5,G,"All Ages"
13857,2,PG13,"Teens 13 or older"
13858,2,PG13,"Teens 13 or older"
13859,2,PG13,"Teens 13 or older"
13860,5,G,"All Ages"
13861,5,G,"All Ages"
13862,2,PG13,"Teens 13 or older"
13863,2,PG13,"Teens 13 or older"
13864,5,G,"All Ages"
13865,5,G,"All Ages"
13866,2,PG13,"Teens 13 or older"
13867,2,PG13,"Teens 13 or older"
13868,2,PG13,"Teens 13 or older"
13869,2,PG13,"Teens 13 or older"
13870,1,R17+,"violence & profanity"
13871,3,PG,Children
13872,2,PG13,"Teens 13 or older"
13873,5,G,"All Ages"
13874,2,PG13,"Teens 13 or older"
13875,2,PG13,"Teens 13 or older"
13876,5,G,"All Ages"
13877,5,G,"All Ages"
13878,5,G,"All Ages"
13879,5,G,"All Ages"
13880,5,G,"All Ages"
13881,5,G,"All Ages"
13882,5,G,"All Ages"
13883,5,G,"All Ages"
13884,5,G,"All Ages"
13885,5,G,"All Ages"
13886,1,R17+,"violence & profanity"
13887,2,PG13,"Teens 13 or older"
13888,5,G,"All Ages"
13889,5,G,"All Ages"
13890,5,G,"All Ages"
13891,5,G,"All Ages"
13892,5,G,"All Ages"
13893,2,PG13,"Teens 13 or older"
13894,2,PG13,"Teens 13 or older"
13895,3,PG,Children
13896,2,PG13,"Teens 13 or older"
13897,2,PG13,"Teens 13 or older"
13898,2,PG13,"Teens 13 or older"
13899,2,PG13,"Teens 13 or older"
13900,5,G,"All Ages"
13901,5,G,"All Ages"
13902,2,PG13,"Teens 13 or older"
13903,4,R+,"Mild Nudity"
13904,5,G,"All Ages"
13905,5,G,"All Ages"
13906,5,G,"All Ages"
13907,4,R+,"Mild Nudity"
13908,2,PG13,"Teens 13 or older"
13909,6,Rx,Hentai
13910,5,G,"All Ages"
13911,5,G,"All Ages"
13912,3,PG,Children
13913,3,PG,Children
13914,2,PG13,"Teens 13 or older"
13915,5,G,"All Ages"
13916,1,R17+,"violence & profanity"
13917,2,PG13,"Teens 13 or older"
13918,2,PG13,"Teens 13 or older"
13919,3,PG,Children
13920,5,G,"All Ages"
13921,2,PG13,"Teens 13 or older"
13922,1,R17+,"violence & profanity"
13923,5,G,"All Ages"
13924,2,PG13,"Teens 13 or older"
13925,6,Rx,Hentai
13926,2,PG13,"Teens 13 or older"
13927,2,PG13,"Teens 13 or older"
13928,2,PG13,"Teens 13 or older"
13929,2,PG13,"Teens 13 or older"
13930,2,PG13,"Teens 13 or older"
13931,3,PG,Children
13932,6,Rx,Hentai
13933,2,PG13,"Teens 13 or older"
13934,2,PG13,"Teens 13 or older"
13935,6,Rx,Hentai
13936,2,PG13,"Teens 13 or older"
13937,2,PG13,"Teens 13 or older"
13938,1,R17+,"violence & profanity"
13939,2,PG13,"Teens 13 or older"
13940,5,G,"All Ages"
13941,2,PG13,"Teens 13 or older"
13942,5,G,"All Ages"
13943,2,PG13,"Teens 13 or older"
13944,5,G,"All Ages"
13945,2,PG13,"Teens 13 or older"
13946,2,PG13,"Teens 13 or older"
13947,5,G,"All Ages"
13948,5,G,"All Ages"
13949,5,G,"All Ages"
13950,5,G,"All Ages"
13951,5,G,"All Ages"
13952,2,PG13,"Teens 13 or older"
13953,3,PG,Children
13954,3,PG,Children
13955,1,R17+,"violence & profanity"
13956,6,Rx,Hentai
13957,5,G,"All Ages"
13958,5,G,"All Ages"
13959,2,PG13,"Teens 13 or older"
13960,2,PG13,"Teens 13 or older"
13961,2,PG13,"Teens 13 or older"
13962,2,PG13,"Teens 13 or older"
13963,2,PG13,"Teens 13 or older"
13964,5,G,"All Ages"
13965,2,PG13,"Teens 13 or older"
13966,4,R+,"Mild Nudity"
13967,2,PG13,"Teens 13 or older"
13968,2,PG13,"Teens 13 or older"
13969,5,G,"All Ages"
13970,2,PG13,"Teens 13 or older"
13971,6,Rx,Hentai
13972,2,PG13,"Teens 13 or older"
13973,2,PG13,"Teens 13 or older"
13974,5,G,"All Ages"
13975,2,PG13,"Teens 13 or older"
13976,5,G,"All Ages"
13977,3,PG,Children
13978,5,G,"All Ages"
13979,5,G,"All Ages"
13980,1,R17+,"violence & profanity"
13981,3,PG,Children
13982,5,G,"All Ages"
13983,5,G,"All Ages"
13984,5,G,"All Ages"
13985,3,PG,Children
13986,2,PG13,"Teens 13 or older"
13987,2,PG13,"Teens 13 or older"
13988,1,R17+,"violence & profanity"
13989,5,G,"All Ages"
13990,5,G,"All Ages"
13991,2,PG13,"Teens 13 or older"
13992,1,R17+,"violence & profanity"
13993,2,PG13,"Teens 13 or older"
13994,5,G,"All Ages"
13995,2,PG13,"Teens 13 or older"
13996,2,PG13,"Teens 13 or older"
13997,5,G,"All Ages"
13998,5,G,"All Ages"
13999,5,G,"All Ages"
14000,5,G,"All Ages"
14001,2,PG13,"Teens 13 or older"
14002,5,G,"All Ages"
14003,5,G,"All Ages"
14004,5,G,"All Ages"
14005,2,PG13,"Teens 13 or older"
14006,3,PG,Children
14007,5,G,"All Ages"
14008,2,PG13,"Teens 13 or older"
14009,2,PG13,"Teens 13 or older"
14010,5,G,"All Ages"
14011,2,PG13,"Teens 13 or older"
14012,2,PG13,"Teens 13 or older"
14013,2,PG13,"Teens 13 or older"
14014,2,PG13,"Teens 13 or older"
14015,2,PG13,"Teens 13 or older"
14016,2,PG13,"Teens 13 or older"
14017,2,PG13,"Teens 13 or older"
14018,2,PG13,"Teens 13 or older"
14019,2,PG13,"Teens 13 or older"
14020,2,PG13,"Teens 13 or older"
14021,3,PG,Children
14022,5,G,"All Ages"
14023,5,G,"All Ages"
14024,1,R17+,"violence & profanity"
14025,2,PG13,"Teens 13 or older"
14026,5,G,"All Ages"
14027,5,G,"All Ages"
14028,5,G,"All Ages"
14029,5,G,"All Ages"
14030,5,G,"All Ages"
14031,5,G,"All Ages"
14032,5,G,"All Ages"
14033,5,G,"All Ages"
14034,5,G,"All Ages"
14035,5,G,"All Ages"
14036,5,G,"All Ages"
14037,5,G,"All Ages"
14038,5,G,"All Ages"
14039,2,PG13,"Teens 13 or older"
14040,2,PG13,"Teens 13 or older"
14041,1,R17+,"violence & profanity"
14042,2,PG13,"Teens 13 or older"
14043,6,Rx,Hentai
14044,6,Rx,Hentai
14045,1,R17+,"violence & profanity"
14046,2,PG13,"Teens 13 or older"
14047,3,PG,Children
14048,3,PG,Children
14049,3,PG,Children
14050,3,PG,Children
14051,5,G,"All Ages"
14052,5,G,"All Ages"
14053,3,PG,Children
14054,2,PG13,"Teens 13 or older"
14055,2,PG13,"Teens 13 or older"
14056,2,PG13,"Teens 13 or older"
14057,2,PG13,"Teens 13 or older"
14058,2,PG13,"Teens 13 or older"
14059,5,G,"All Ages"
14060,5,G,"All Ages"
14061,3,PG,Children
14062,2,PG13,"Teens 13 or older"
14063,5,G,"All Ages"
14064,2,PG13,"Teens 13 or older"
14065,6,Rx,Hentai
14066,2,PG13,"Teens 13 or older"
14067,2,PG13,"Teens 13 or older"
14068,2,PG13,"Teens 13 or older"
14069,2,PG13,"Teens 13 or older"
14070,2,PG13,"Teens 13 or older"
14071,5,G,"All Ages"
14072,2,PG13,"Teens 13 or older"
14073,5,G,"All Ages"
14074,5,G,"All Ages"
14075,5,G,"All Ages"
14076,5,G,"All Ages"
14077,2,PG13,"Teens 13 or older"
14078,4,R+,"Mild Nudity"
14079,1,R17+,"violence & profanity"
14080,2,PG13,"Teens 13 or older"
14081,2,PG13,"Teens 13 or older"
14082,3,PG,Children
14083,2,PG13,"Teens 13 or older"
14084,5,G,"All Ages"
14085,2,PG13,"Teens 13 or older"
14086,5,G,"All Ages"
14087,2,PG13,"Teens 13 or older"
14088,2,PG13,"Teens 13 or older"
14089,5,G,"All Ages"
14090,2,PG13,"Teens 13 or older"
14091,NULL,NULL,NULL
14092,2,PG13,"Teens 13 or older"
14093,4,R+,"Mild Nudity"
14094,2,PG13,"Teens 13 or older"
14095,1,R17+,"violence & profanity"
14096,2,PG13,"Teens 13 or older"
14097,1,R17+,"violence & profanity"
14098,3,PG,Children
14099,5,G,"All Ages"
14100,5,G,"All Ages"
14101,2,PG13,"Teens 13 or older"
14102,2,PG13,"Teens 13 or older"
14103,2,PG13,"Teens 13 or older"
14104,2,PG13,"Teens 13 or older"
14105,2,PG13,"Teens 13 or older"
14106,2,PG13,"Teens 13 or older"
14107,5,G,"All Ages"
14108,5,G,"All Ages"
14109,5,G,"All Ages"
14110,5,G,"All Ages"
14111,5,G,"All Ages"
14112,5,G,"All Ages"
14113,5,G,"All Ages"
14114,5,G,"All Ages"
14115,5,G,"All Ages"
14116,5,G,"All Ages"
14117,2,PG13,"Teens 13 or older"
14118,3,PG,Children
14119,2,PG13,"Teens 13 or older"
14120,2,PG13,"Teens 13 or older"
14121,1,R17+,"violence & profanity"
14122,2,PG13,"Teens 13 or older"
14123,2,PG13,"Teens 13 or older"
14124,5,G,"All Ages"
14125,5,G,"All Ages"
14126,5,G,"All Ages"
14127,3,PG,Children
14128,2,PG13,"Teens 13 or older"
14129,6,Rx,Hentai
14130,6,Rx,Hentai
14131,6,Rx,Hentai
14132,NULL,NULL,NULL
14133,5,G,"All Ages"
14134,2,PG13,"Teens 13 or older"
14135,6,Rx,Hentai
14136,5,G,"All Ages"
14137,2,PG13,"Teens 13 or older"
14138,2,PG13,"Teens 13 or older"
14139,5,G,"All Ages"
14140,5,G,"All Ages"
14141,5,G,"All Ages"
14142,5,G,"All Ages"
14143,5,G,"All Ages"
14144,2,PG13,"Teens 13 or older"
14145,5,G,"All Ages"
14146,1,R17+,"violence & profanity"
14147,2,PG13,"Teens 13 or older"
14148,2,PG13,"Teens 13 or older"
14149,NULL,NULL,NULL
14150,NULL,NULL,NULL
14151,2,PG13,"Teens 13 or older"
14152,5,G,"All Ages"
14153,5,G,"All Ages"
14154,5,G,"All Ages"
14155,2,PG13,"Teens 13 or older"
14156,2,PG13,"Teens 13 or older"
