anime_id,score_10,score_9,score_8,score_7,score_6,score_5,score_4,score_3,score_2,score_1
8537,19,5,4,17,43,77,42,56,29,37
8538,9,1,2,6,19,56,25,15,19,7
8539,181,193,439,741,625,564,290,131,75,66
8540,11203,25308,51756,41435,15053,5490,1808,634,286,269
8541,1471,2505,5161,8261,5794,3222,1632,748,438,274
8542,100,172,325,384,190,94,59,25,13,12
8543,379,205,422,701,483,284,73,37,31,40
8544,22719,37377,64988,39534,11591,3570,1162,416,226,418
8545,114,128,312,498,498,331,132,70,54,42
8546,6929,11366,26266,33509,16988,7981,3121,1354,657,462
8547,654,877,1538,1280,444,155,45,15,12,22
8548,9,1,3,7,18,15,2,5,5,11
8549,16,2,21,60,108,173,65,36,22,25
8550,9168,17547,28824,18813,7068,2943,1227,493,282,240
8551,2414,1745,2987,5399,4552,2680,1191,663,515,537
8552,84642,104469,175488,224155,152955,96497,62941,34247,21288,16529
8553,12,5,4,11,22,32,20,18,17,20
8554,3801,2629,2830,1496,479,216,60,36,74,413
8555,3,1,0,3,6,8,8,1,0,5
8556,535,481,854,1255,729,407,164,75,48,48
8557,8,0,1,9,6,11,5,1,3,2
8558,8,3,0,7,7,14,5,1,2,5
8559,11,1,8,11,11,17,11,1,7,4
8560,26215,30454,22695,8632,2195,766,212,117,58,471
8561,9,1,0,7,8,11,4,3,2,4
8562,9,5,3,6,8,7,5,1,4,3
8563,7,1,4,5,7,9,6,1,2,2
8564,7,0,2,11,9,9,3,2,3,3
8565,9,1,3,5,6,8,6,1,2,3
8566,9,0,2,5,7,10,4,1,2,3
8567,6,0,3,6,6,10,2,0,2,4
8568,8,0,3,8,8,6,2,3,3,4
8569,9,4,2,8,7,13,3,0,4,3
8570,11,0,0,6,7,10,5,0,4,2
8571,8,0,3,5,8,7,4,0,6,3
8572,9,0,3,6,7,7,2,1,4,2
8573,14,3,1,7,11,9,5,0,4,3
8574,8,3,2,5,7,9,3,3,1,3
8575,7,0,0,6,7,11,4,2,1,3
8576,8,1,3,4,8,10,2,1,2,3
8577,4,4,1,3,2,2,1,2,0,4
8578,35341,52852,95359,85308,33877,13885,4326,1471,650,605
8579,21,13,11,27,51,46,16,8,11,16
8580,24,7,9,39,45,45,18,6,14,18
8581,145,189,276,350,208,136,62,35,47,41
8582,8,7,19,41,63,64,16,12,5,6
8583,8,0,4,3,9,10,4,1,3,2
8584,10,0,1,3,7,7,3,1,2,3
8585,277,184,422,725,577,327,89,59,32,35
8586,74289,70850,91370,79714,41948,23910,12089,5595,3198,2912
8587,98,79,160,281,301,205,65,35,24,20
8588,18,13,23,40,30,20,4,3,5,6
8589,38,16,41,94,98,94,32,14,9,14
8590,487,678,2034,3980,2544,1017,238,80,26,38
8591,10,3,12,27,41,72,31,32,29,11
8592,7,0,4,12,8,12,5,0,2,3
8593,1088,883,1495,1432,749,398,147,96,48,75
8594,1114,1402,4010,7572,3616,1482,350,137,36,43
8595,93,69,119,262,316,274,116,62,38,28
8596,6,9,6,18,37,53,25,8,8,9
8597,5159,8657,16509,12072,3772,1247,353,111,40,61
8598,40,31,68,123,147,162,89,53,37,43
8599,12704,17497,30868,27929,11802,5349,1894,629,260,216
8600,6,0,0,9,6,9,0,2,1,3
8601,74,49,92,187,192,152,53,27,19,25
8602,671,812,2155,4428,3284,1282,399,132,54,36
8603,207,142,293,539,478,345,152,89,49,57
8604,1304,1954,4540,8873,7287,4306,1569,705,387,217
8605,2090,2526,5571,5382,1892,684,167,67,26,48
8606,4,1,1,2,3,3,0,0,0,4
8607,34540,41187,30450,12864,4057,1799,830,416,293,971
8608,11,5,34,63,88,83,23,10,11,8
8609,29373,36439,46331,29290,10633,4153,1425,529,284,299
8610,16918,37851,87238,83679,31735,12228,3604,1196,541,418
8611,6,1,6,19,40,61,72,89,80,113
8612,5,2,2,5,15,26,30,21,28,35
8613,11,2,6,13,42,89,79,108,135,245
8614,4,3,7,7,17,32,32,21,24,26
8615,7,1,3,15,31,42,43,29,32,46
8616,11,3,3,12,13,19,12,23,46,91
8617,21,2,9,31,59,81,89,123,174,402
8618,5,0,2,9,12,27,21,27,14,30
8619,10,1,3,19,30,43,53,68,68,142
8620,6,0,10,17,22,29,33,21,22,31
8621,7,2,4,12,27,44,40,59,102,221
8622,30,3,9,18,33,53,56,84,171,596
8623,10,1,1,17,23,29,38,43,63,119
8624,591,1147,3031,4908,3098,1686,557,223,96,67
8625,3,0,3,2,2,6,2,0,2,3
8626,105832,154774,228390,196783,98049,49592,29448,12722,6361,4214
8627,10,4,9,22,27,73,12,22,11,12
8628,61,31,52,143,125,87,37,21,6,12
8629,6,0,3,1,1,5,2,1,1,7
8630,22,2,4,13,24,23,6,8,7,12
8631,291,220,628,1542,1965,1854,1312,705,524,378
8632,17,3,14,36,39,39,9,4,5,5
8633,6,2,2,10,14,32,9,8,5,7
8634,5,0,6,19,19,27,6,3,3,13
8635,5,6,3,4,6,12,2,2,4,5
8636,47,46,135,306,273,156,42,28,17,7
8637,7,2,8,22,28,37,47,65,75,130
8638,22283,28555,46225,44488,19535,8580,2683,944,469,505
8639,6,0,4,5,9,7,9,4,3,4
8640,3564,7335,14607,15819,7870,4033,1805,736,333,245
8641,9,2,2,6,7,12,2,5,2,4
8642,4,0,0,2,8,2,1,0,0,2
8643,9,9,8,19,39,59,16,10,11,4
8644,54,40,94,186,291,234,130,52,34,26
8645,70722,130573,155607,74555,22296,8142,3371,1280,526,625
8646,6,0,3,3,4,5,3,2,2,3
8647,190342,250814,348603,261579,112177,51649,24805,10284,5144,4794
8648,6,2,1,7,2,2,0,0,1,0
8649,8,1,3,6,13,15,5,4,0,2
8650,6,0,3,16,6,13,10,4,2,5
8651,214,232,637,1303,1046,592,190,98,65,40
8652,11,4,6,7,22,18,13,9,14,31
8653,284,234,438,609,394,208,104,51,36,48
8654,351,589,1258,1429,913,562,267,112,70,66
8655,9,14,15,49,48,31,6,5,2,4
8656,51,13,40,128,248,382,469,483,542,546
8657,20,13,46,86,106,62,39,24,20,14
8658,10,1,7,24,60,102,63,76,34,44
8659,8,0,2,1,2,7,2,0,3,8
8660,6,2,5,3,21,34,5,6,1,2
8661,8,5,6,27,39,67,29,7,9,8
8662,5,0,7,3,4,14,4,1,6,6
8663,12,0,3,16,36,79,46,33,48,40
8664,6,3,6,11,21,54,45,28,25,19
8665,197,189,296,461,258,126,33,25,12,13
8666,7,1,0,2,5,4,4,4,2,9
8667,6,2,7,6,34,68,37,27,15,12
8668,5183,2922,5549,5929,3121,1733,670,364,251,339
8669,1764,3660,8908,10314,4525,1961,710,246,107,92
8670,63,61,96,231,273,171,71,43,33,19
8671,7,1,10,12,19,20,4,6,3,6
8672,10,1,13,20,19,16,6,3,6,2
8673,24,13,23,41,53,46,11,11,8,13
8674,12,1,7,13,21,16,2,7,4,4
8675,10,2,4,17,31,25,4,7,10,5
8676,9,2,4,9,29,19,4,3,9,3
8677,7,0,3,13,26,28,12,6,3,6
8678,11,1,6,13,24,17,5,10,6,3
8679,9,2,3,9,10,20,5,2,5,3
8680,11,1,4,9,11,16,6,3,5,4
8681,10,0,5,9,22,20,2,6,3,8
8682,13,4,4,7,15,15,10,5,11,6
8683,10,2,4,10,25,49,18,16,7,10
8684,7,1,9,17,20,37,20,13,10,8
8685,5,1,3,17,18,40,20,13,11,12
8686,3,0,9,8,23,28,25,13,7,12
8687,9,1,6,10,16,20,2,6,4,5
8688,11,2,7,13,17,15,7,6,1,4
8689,10,0,9,13,21,15,2,4,5,4
8690,10,1,4,9,17,21,7,5,4,3
8691,7,2,6,13,36,20,7,3,3,7
8692,13,3,7,18,27,20,9,2,5,3
8693,9,2,6,17,36,19,7,6,4,4
8694,7,2,4,12,23,22,6,3,3,5
8695,8,1,2,7,19,16,4,7,3,6
8696,9,1,5,8,20,15,4,5,3,4
8697,16,5,14,23,45,54,21,8,8,5
8698,7,2,3,5,10,12,7,4,2,8
8699,5,5,2,11,9,20,8,4,6,10
8700,9239,10300,13338,7265,2437,914,383,103,39,172
8701,8,10,7,14,11,6,4,1,0,3
8702,14,2,5,11,20,26,7,5,2,10
8703,150,113,201,319,248,209,53,31,27,25
8704,3,0,1,8,3,1,1,0,0,2
8705,138411,241783,238204,108488,30113,10354,3598,1211,587,927
8706,956,1358,3008,5999,5368,2982,1213,471,237,120
8707,8,1,9,9,21,23,6,14,4,10
8708,339,310,498,783,588,360,100,85,50,62
8709,1708,2431,5595,11346,11557,8195,4879,2393,1352,886
8710,4,1,7,5,9,14,5,6,6,8
8711,8,1,6,12,17,18,7,4,3,4
8712,7,1,3,11,23,29,10,3,8,3
8713,6,0,4,5,13,18,5,6,7,2
8714,5,0,1,4,16,23,7,8,4,5
8715,11,0,5,9,17,23,8,12,6,5
8716,6,1,3,12,14,20,1,10,0,2
8717,8,0,3,17,13,28,9,7,6,4
8718,6,0,0,10,12,18,6,3,3,1
8719,181,223,375,353,127,52,18,14,4,8
8720,5,0,1,2,5,3,0,2,0,4
8721,9,3,6,14,16,12,5,3,2,19
8722,10,0,0,9,15,38,11,7,11,8
8723,4,0,1,1,7,6,5,7,2,5
8724,4,1,0,1,4,4,2,6,2,2
8725,10,4,13,18,20,32,11,13,6,5
8726,8,1,8,8,12,16,13,5,1,3
8727,10,1,5,7,17,27,12,7,7,7
8728,6,0,1,2,5,11,13,9,7,9
8729,8,1,10,13,23,17,7,13,4,3
8730,12,0,4,16,12,13,7,4,3,4
8731,12,0,4,11,12,10,6,5,0,3
8732,8,0,2,8,9,9,3,3,5,2
8733,8,0,1,8,6,13,7,3,2,3
8734,8,0,5,6,5,21,8,7,6,5
8735,8,0,3,7,6,12,4,1,3,2
8736,7,0,8,6,6,12,3,5,3,8
8737,7,0,2,9,10,8,3,3,4,3
8738,4,0,2,8,13,18,4,3,6,10
8739,3,1,0,7,5,14,3,6,4,11
8740,3,2,2,7,10,12,7,3,6,13
8741,11,0,1,8,8,7,7,5,2,3
8742,7,1,2,8,5,9,4,4,2,2
8743,6,0,2,7,6,8,7,4,2,2
8744,9,0,1,7,9,5,6,1,1,2
8745,8,1,5,6,4,9,6,1,2,3
8746,10,0,6,8,7,11,3,4,1,3
8747,7,0,0,9,11,7,2,1,2,4
8748,7,2,2,6,9,11,2,2,0,3
8749,7,0,6,7,6,5,1,1,3,2
8750,159,117,219,329,340,232,110,66,36,46
8751,5,0,2,9,10,15,3,3,6,9
8752,291,161,289,497,498,286,121,68,39,57
8753,9020,11522,23876,35172,21824,12471,6056,2813,1627,1079
8754,4,0,0,1,2,3,6,1,5,10
8755,6,4,6,20,17,22,10,5,10,16
8756,3459,3534,6038,5856,2304,882,243,107,46,69
8757,5,3,4,14,9,24,9,9,10,20
8758,399,735,1810,2731,1344,635,224,96,32,30
8759,5,0,1,5,14,17,7,10,6,7
8760,5821,11083,22942,26363,14070,7452,4491,2259,1330,935
8761,1322,2106,4445,5299,2400,1137,564,280,186,109
8762,343,326,503,570,325,199,69,32,23,23
8763,500,231,428,954,878,590,200,84,50,63
8764,610,254,538,1134,1182,711,239,129,93,66
8765,3,0,3,7,7,8,5,0,2,4
8766,5,0,1,1,5,7,4,1,1,6
8767,21128,40181,67793,59552,28311,14649,7421,3158,1483,1024
8768,73,71,148,320,335,306,134,67,59,37
8769,40,31,50,95,139,161,92,60,27,35
8770,701,788,1154,2132,2001,1219,481,271,162,119
8771,4,1,0,8,12,6,8,4,4,11
8772,8,3,1,13,13,19,7,3,7,18
8773,756,787,1732,3740,2812,1330,348,144,56,56
8774,1593,2104,5422,5921,2102,797,280,81,38,42
8775,9797,11335,20870,18652,7303,3076,1179,452,223,337
8776,121,58,108,202,196,116,66,52,28,41
8777,46763,82531,85413,37360,9698,3035,713,261,144,448
8778,3,0,4,3,7,2,6,3,3,3
8779,77,54,108,203,273,250,111,48,34,23
8780,553,836,1656,1599,754,343,137,57,25,41
8781,499,426,548,651,311,189,86,44,36,46
8782,6,0,4,13,13,10,5,1,4,10
8783,6,0,5,10,10,12,5,1,2,3
8784,96,141,408,719,820,553,392,209,135,121
8785,2621,1751,4287,9269,10707,7703,4246,2331,1786,1527
8786,2304,3713,7707,8311,3761,1822,421,202,113,113
8787,7,5,22,67,121,143,68,39,43,34
8788,4,1,4,3,3,2,2,1,0,3
8789,257,175,266,489,788,648,200,95,81,119
8790,13,2,9,10,16,19,5,5,10,4
8791,5,0,1,1,8,5,5,2,1,3
8792,1160,1091,2645,4470,2254,980,223,91,35,47
8793,3852,7124,17792,23313,11352,5149,1792,696,320,202
8794,8641,12208,27169,43728,27994,15783,6842,3132,1547,954
8795,5,0,2,6,2,5,2,1,0,5
8796,8,1,2,8,14,5,1,0,1,3
8797,77,75,157,266,253,198,59,34,23,15
8798,8,4,13,41,62,80,27,20,6,8
8799,5,0,1,7,9,24,11,9,7,13
8800,51,55,126,246,378,376,270,192,134,104
8801,5,0,5,3,2,9,3,1,0,3
8802,14035,13844,22509,16313,6393,2765,850,333,179,158
8803,4,6,4,7,5,7,3,0,1,4
8804,11,0,4,13,12,14,4,4,2,3
8805,5,3,3,13,13,14,4,6,3,4
8806,8,7,2,6,8,5,3,3,2,4
8807,6,1,7,6,8,9,2,0,2,3
8808,5,2,22,66,105,95,29,17,11,6
8809,4,5,6,35,65,51,16,9,7,8
8810,5,0,8,8,5,8,2,1,0,3
8811,5,4,2,9,4,8,4,2,1,3
8812,3,4,3,4,0,4,0,1,0,4
8813,6,0,3,7,4,12,1,0,1,4
8814,6,0,4,3,1,8,2,1,4,5
8815,9,2,2,12,7,7,3,5,1,7
8816,5,0,2,2,1,8,1,1,1,7
8817,10,0,2,3,4,4,1,2,1,4
8818,4,1,1,4,8,6,4,1,3,4
8819,7,0,2,6,5,10,3,0,6,4
8820,7,0,4,10,6,7,4,0,2,5
8821,6,1,5,3,5,12,6,7,1,7
8822,5,1,0,7,3,6,4,2,2,5
8823,35,17,56,131,266,441,274,153,112,96
8824,12,4,9,36,43,58,15,8,7,6
8825,8,0,0,5,5,6,4,2,1,3
8826,442,383,841,1467,1073,608,213,117,74,80
8827,419,494,968,1860,2200,1739,1049,591,342,257
8828,186,206,350,378,291,166,51,38,21,17
8829,261,220,459,683,490,293,114,43,33,31
8830,11,3,4,29,50,87,77,58,48,67
8831,8,2,14,20,42,64,35,25,30,21
8832,7,1,4,10,18,30,41,41,42,47
8833,49,22,60,114,169,240,251,207,272,332
8834,16,9,28,53,79,143,103,90,83,86
8835,12,6,26,34,71,65,26,18,14,14
8836,20,13,20,51,83,135,120,68,70,79
8837,11,4,8,17,46,69,44,18,23,30
8838,77,85,149,286,283,195,89,41,21,17
8839,1924,2785,6454,12430,13558,11921,9575,6002,4275,3350
8840,110,108,237,324,189,94,42,15,6,3
8841,4,0,6,2,5,10,1,1,0,4
8842,7,1,9,22,47,83,24,18,15,20
8843,5,4,1,3,4,5,2,1,0,5
8844,45,59,127,290,344,294,86,51,25,23
8845,146,98,224,456,439,371,153,87,55,48
8846,9,5,14,25,11,10,5,3,4,6
8847,164,130,273,520,413,229,49,15,18,15
8848,700,1114,3274,6368,5267,3150,1459,634,340,198
8849,5,0,2,7,2,4,1,0,0,2
8850,11,1,8,16,32,37,10,6,4,8
8851,789,1288,2925,4501,3445,2157,1273,588,326,216
8852,634,528,881,1005,611,369,164,89,60,56
8853,117,58,124,242,244,120,39,23,16,28
8854,9,3,1,5,18,23,5,7,3,15
8855,168,181,467,889,882,741,428,223,186,129
8856,322,357,958,1512,720,253,94,40,8,18
8857,5,7,6,28,50,70,25,22,11,6
8858,40,11,23,68,101,132,97,59,52,55
8859,7,4,6,21,24,38,17,13,5,11
8860,89,82,166,346,366,316,75,51,24,22
8861,5,0,5,2,6,7,1,0,2,7
8862,9,1,2,7,5,6,1,0,1,7
8863,10,0,3,5,3,7,0,1,0,8
8864,7,0,2,7,5,8,3,0,2,6
8865,60,3,7,18,50,59,16,7,5,16
8866,10,0,2,10,4,8,4,0,0,7
8867,23897,46631,73105,42216,12720,4357,1393,436,178,214
8868,613,785,1690,2817,1852,894,415,180,90,61
8869,1987,2477,5039,7844,5904,3556,1655,756,322,206
8870,56,69,236,521,554,425,207,133,92,73
8871,3815,5877,10908,7796,2302,791,236,84,48,71
8872,1316,1725,4952,8453,3956,1544,323,115,36,39
8873,15,6,23,38,63,75,41,18,9,18
8874,18583,22323,47014,72995,48088,26304,13624,6620,3724,2828
8875,1973,1984,4491,7727,4292,1859,459,220,97,75
8876,4,1,5,5,8,8,3,5,0,6
8877,172,147,351,494,325,203,73,39,25,25
8878,374,842,1512,1024,327,124,76,17,5,27
8879,6384,10117,19631,19212,7977,3457,1041,414,180,159
8880,267,396,967,1862,2193,1730,1336,687,421,268
8881,11,0,4,19,44,69,30,26,17,16
8882,7,1,6,15,26,49,14,19,9,23
8883,2575,4405,9367,9269,3704,1531,412,136,55,68
8884,307670,250337,177967,82986,30877,14233,7001,2911,1562,2645
8885,0,0,0,0,0,0,0,0,0,0
8886,15833,29992,69753,63338,23382,9770,3821,1553,680,573
8887,582,998,2268,2823,1291,605,268,101,48,51
8888,20707,41941,78073,75707,32774,13687,7865,3250,1512,1008
8889,77706,114253,131027,77548,29303,12587,5611,2093,839,707
8890,262,453,1133,1751,937,470,108,50,29,19
8891,41848,83162,124142,83239,28780,10994,2982,958,436,422
8892,733,1760,3666,2211,608,187,99,22,12,45
8893,192,140,316,660,617,407,112,47,22,27
8894,1105,1749,3724,3857,1695,708,211,69,35,31
8895,5,1,10,14,26,26,17,2,3,1
8896,201,174,347,515,470,283,134,55,37,39
8897,3170,4541,11317,20187,16025,9768,5655,3044,1812,1097
8898,2904,5482,12580,12980,5995,2904,1087,411,177,183
8899,5,0,4,6,7,12,6,7,6,6
8900,4,0,0,3,5,9,2,0,1,5
8901,16971,20030,26293,17623,6262,2415,706,268,124,183
8902,889,1829,4735,5478,2110,736,197,63,29,29
8903,24057,46160,82891,71585,28744,11567,4910,1622,675,498
8904,445,808,2475,5019,4010,2476,1187,484,246,132
8905,12057,18653,21884,11276,3353,1189,374,134,99,288
8906,3248,3730,6730,12167,12641,9567,6491,3259,2116,1487
8907,654,507,1038,2305,2808,1725,543,263,174,165
8908,3,1,7,10,8,18,1,4,3,2
8909,6,1,3,4,8,19,6,1,4,3
8910,8,0,1,11,7,11,4,3,5,12
8911,19,3,16,11,22,30,15,9,12,10
8912,7,3,8,9,7,6,5,3,1,7
8913,6,1,3,4,8,6,2,3,2,2
8914,536,502,976,1203,685,339,127,80,34,46
8915,475,457,881,1514,878,528,123,53,32,21
8916,228,155,287,528,447,270,109,50,39,67
8917,27,26,69,146,183,117,54,24,19,22
8918,46,38,65,163,224,146,30,27,13,10
8919,447,429,818,1371,1208,689,236,93,56,47
8920,11,2,20,22,33,27,25,27,23,27
8921,1910,3165,8385,10572,4095,1493,370,119,59,36
8922,4368,7119,16114,14826,4465,1515,408,141,68,73
8923,10,6,16,57,74,111,76,40,28,21
8924,11,8,13,28,24,32,5,6,5,5
8925,350,379,952,2132,2144,1048,313,124,62,48
8926,6,0,0,10,17,41,27,21,22,26
8927,261,224,415,853,659,333,91,43,18,35
8928,4,3,2,4,3,4,0,3,1,3
8929,22,12,16,26,41,32,12,14,13,10
8930,5124,8947,18215,19134,8221,3703,1678,686,348,220
8931,501,373,833,1636,1947,1394,733,404,325,296
8932,219,171,300,477,309,199,64,27,14,32
8933,546,593,1581,3614,3408,1740,525,262,112,102
8934,220,309,749,1437,1457,885,432,236,123,83
8935,76,128,338,670,571,251,67,46,23,27
8936,3396,3725,5954,6949,3446,1536,490,233,132,133
8937,1493,2081,4840,7051,3370,1380,412,173,75,72
8938,319,419,1289,2638,1896,794,256,87,35,35
8939,46,35,72,101,159,123,48,31,32,22
8940,95,61,110,209,278,145,55,30,19,19
8941,1803,1112,1994,2857,1683,984,346,193,137,169
8942,76,67,101,196,243,198,70,55,32,23
8943,255,195,449,904,739,343,100,35,24,21
8944,39,50,97,150,131,92,36,20,11,6
8945,11,1,4,3,6,15,8,8,5,14
8946,4,4,6,8,9,26,12,10,7,5
8947,10,2,0,8,22,50,50,49,35,48
8948,138,94,200,320,364,205,113,52,33,32
8949,8,0,2,6,0,9,0,3,3,4
8950,4,1,3,4,4,7,1,2,2,3
8951,380,134,270,418,259,152,56,22,38,56
8952,241,219,593,1131,1377,1002,540,255,160,132
8953,8,3,2,14,10,19,4,7,6,8
8954,8,0,0,2,3,2,0,0,2,4
8955,4,0,9,6,6,8,4,4,1,4
8956,289,283,655,1177,1213,781,294,168,89,80
8957,24,7,24,44,39,20,7,2,6,6
8958,16,6,29,45,48,36,13,4,6,6
8959,11,5,7,20,20,13,7,1,2,4
8960,1733,2502,5983,7714,3894,1877,695,309,144,130
8961,5,0,6,3,4,4,1,1,0,2
8962,9,6,9,17,38,59,12,8,8,14
8963,7,2,5,23,16,36,11,6,2,9
8964,1216,796,1438,2093,1805,1236,998,706,607,809
8965,7,1,1,7,3,5,5,4,3,6
8966,7,0,2,3,11,5,3,1,7,9
8967,5,0,2,7,7,5,5,1,0,2
8968,3,0,2,8,6,7,3,2,0,4
8969,5,3,9,25,22,19,6,3,1,5
8970,9,0,1,5,7,7,1,1,0,3
8971,1050,1249,2932,4768,2548,1062,363,162,80,58
8972,6,0,3,25,18,27,10,3,1,7
8973,10738,17703,24793,12939,3725,1268,302,106,51,89
8974,106,109,162,296,239,169,61,26,19,23
8975,9,0,1,7,2,7,3,0,0,3
8976,7,0,3,2,4,6,1,0,1,4
8977,5,0,6,4,4,6,1,2,0,4
8978,5,4,3,14,15,20,11,5,8,9
8979,6,0,3,2,6,4,0,0,1,3
8980,4,0,6,9,13,19,5,8,3,5
8981,5,4,3,1,5,4,3,1,0,2
8982,13,5,5,36,31,29,5,3,2,4
8983,7,0,4,7,5,6,11,4,1,7
8984,10,3,7,18,20,8,2,4,1,3
8985,13,2,7,18,20,21,4,4,4,2
8986,175,163,303,489,346,187,79,33,26,21
8987,14242,21885,43716,53985,27136,13407,6568,2882,1760,1495
8988,11,3,2,10,8,6,1,2,0,3
8989,11,0,1,4,5,16,6,10,17,34
8990,32,23,40,93,155,139,57,36,30,29
8991,362,278,451,856,981,739,201,100,90,97
8992,6,0,1,2,6,4,5,4,6,5
8993,2889,3107,5780,6422,2807,1326,348,141,85,144
8994,552,1034,2025,2227,964,419,134,47,20,30
8995,6,1,0,10,8,10,6,4,9,4
8996,3,1,1,9,3,9,5,2,5,3
8997,24,14,28,49,31,24,15,8,6,6
8998,3,1,1,2,1,4,0,1,0,3
8999,114,79,216,343,285,201,67,35,25,28
9000,6,4,4,11,7,12,8,4,1,6
9001,4,0,0,6,3,5,4,1,2,5
9002,693,868,2218,2666,1058,384,142,65,26,27
9003,3,0,5,3,1,2,2,0,2,1
9004,3,0,1,1,1,1,1,0,1,2
9005,4,2,0,3,1,4,1,0,1,4
9006,3,0,1,3,2,8,4,5,4,8
9007,186,114,291,578,678,446,189,124,63,65
9008,13,8,9,19,28,20,6,4,4,13
9009,8,0,11,7,17,20,7,5,1,5
9010,10,4,9,14,22,20,2,1,1,5
9011,13,8,14,44,64,45,19,15,11,6
9012,120962,196318,272628,184732,70276,32054,15336,7192,3938,4126
9013,10,4,12,37,69,97,46,19,24,26
9014,68,33,73,165,214,177,88,56,44,39
9015,5,7,7,11,11,16,7,2,0,4
9016,6,1,4,3,3,8,6,3,0,7
9017,6,0,2,4,3,7,5,1,3,6
9018,6,2,1,2,5,7,3,1,2,2
9019,5219,4641,8361,8361,3296,1520,482,203,120,199
9020,4967,4347,7633,7297,2663,1160,311,128,81,183
9021,6,0,1,1,9,14,10,3,3,7
9022,119,111,239,448,622,503,243,143,90,90
9023,264,305,700,1149,1035,635,323,166,102,81
9024,7,2,3,10,5,7,1,3,0,7
9025,4,0,3,3,1,7,1,1,0,6
9026,3,1,3,11,8,11,4,3,5,6
9027,8,0,2,3,6,9,4,1,4,3
9028,9,6,11,31,59,59,20,14,6,4
9029,8,1,6,2,9,8,5,2,2,3
9030,425,308,392,671,848,787,297,143,122,150
9031,14,13,39,148,235,217,70,45,24,20
9032,28,34,84,202,273,215,95,57,40,35
9033,80500,127827,146762,70619,21488,7644,2990,1037,443,633
9034,177,102,227,496,415,225,60,23,10,15
9035,6,1,2,8,8,13,8,4,2,3
9036,3,1,1,9,8,10,2,6,7,10
9037,7,1,2,5,12,11,2,1,0,3
9038,5,1,7,1,3,5,2,0,0,5
9039,7,0,7,1,7,5,2,2,2,4
9040,6,1,2,2,4,6,0,2,1,3
9041,3,0,2,7,5,1,1,0,0,2
9042,52,50,81,168,159,78,29,12,6,10
9043,15,3,7,41,129,193,144,158,135,141
9044,5,0,2,10,5,10,4,10,3,8
9045,5,1,0,6,9,11,5,10,2,8
9046,6,3,2,9,7,5,2,1,1,3
9047,10,2,18,30,55,51,23,10,7,7
9048,22,18,23,65,50,42,11,8,4,7
9049,6,2,3,11,7,12,7,5,2,3
9050,11,6,12,36,26,30,7,5,3,4
9051,14,8,26,62,121,88,32,15,22,11
9052,4,0,2,10,14,35,18,15,6,5
9053,5,0,3,3,2,6,0,1,1,5
9054,30,4,20,30,21,33,9,8,9,9
9055,7,0,6,14,47,41,20,11,8,5
9056,41,42,88,123,112,51,21,7,2,8
9057,35,0,19,43,104,181,129,79,49,71
9058,30,5,23,57,111,182,92,57,42,58
9059,32,25,31,84,83,45,18,6,6,9
9060,1122,1926,5260,9386,5803,2881,1015,399,174,125
9061,8,0,2,2,9,6,1,1,0,4
9062,8,0,4,2,5,11,2,4,2,6
9063,7,0,3,5,4,9,2,2,3,6
9064,5,0,8,3,3,12,4,0,4,5
9065,5,3,10,28,35,25,9,3,1,7
9066,6,1,4,5,2,3,0,0,0,2
9067,122,0,1,7,4,6,3,0,2,15
9068,174,122,298,659,759,465,216,121,40,54
9069,508,1167,2904,3830,1784,672,241,67,33,14
9070,669,408,873,1576,1837,1185,563,313,224,226
9071,188,174,345,575,369,229,90,52,22,24
9072,527,528,1478,3029,3846,3566,2595,1567,1134,918
9073,3,1,3,3,19,9,11,7,6,4
9074,172,125,235,379,296,182,68,40,19,29
9075,0,0,0,0,0,0,0,0,0,0
9076,481,460,834,1061,582,315,77,37,14,19
9077,2171,4518,11958,15191,7217,3254,1068,404,175,147
9078,2762,5045,9728,9498,4463,2098,966,378,165,100
9079,3,1,8,1,3,2,1,0,0,4
9080,4,0,1,6,10,18,6,5,3,7
9081,4,0,12,12,23,23,6,3,4,4
9082,4,0,1,4,14,18,13,12,9,8
9083,4,0,2,7,14,31,8,8,3,6
9084,3,1,2,8,11,22,11,7,9,6
9085,23,14,22,43,52,27,11,8,5,9
9086,5,4,4,11,8,15,5,12,5,9
9087,1594,2341,5214,8573,6514,3719,2074,850,409,255
9088,5,1,0,2,2,6,3,1,0,3
9089,10,5,6,22,22,17,12,6,4,7
9090,6,0,1,3,2,8,3,1,0,2
9091,6,3,12,27,18,17,4,2,4,2
9092,10,7,27,81,107,84,38,8,8,10
9093,5,0,3,5,4,14,3,1,3,3
9094,19,12,37,98,150,184,56,27,21,22
9095,17,25,71,136,163,140,69,33,13,13
9096,5518,8806,22994,38999,22466,10997,4470,1852,810,466
9097,1583,3326,5847,4916,2092,882,392,167,92,99
9098,22,12,21,69,114,166,73,36,15,12
9099,6384,8087,15282,16005,6369,2438,641,214,138,100
9100,5,0,6,7,4,16,2,3,3,3
9101,233,172,375,720,491,219,59,25,16,17
9102,197,181,583,1015,428,202,51,22,6,11
9103,657,684,1610,3179,2866,1544,703,360,195,159
9104,43,20,46,105,109,108,49,29,15,7
9105,25,15,29,63,106,150,76,53,17,22
9106,19,6,32,69,116,142,52,28,27,12
9107,18,5,31,63,101,111,55,34,24,13
9108,14,12,28,62,90,127,45,28,20,13
9109,3349,4426,8416,13092,8389,4567,1555,657,404,277
